Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Tyler Johnson,4200,MIA,PG,HOU,,32.00,47.19,7,211,130,104,1,38.73,17.35,24.65,5.87
Eric Gordon,5100,HOU,SG,@ MIA,,35.00,45.23,13,211,-150,107,0.5,37.65,17.81,26.04,5.11
J.J. Barea,4500,DAL,PG,@ LAC,,20.00,52.90,23,221.5,150,109, ,34.14,16.41,22.67,5.04
Harrison Barnes,5800,DAL,SF,@ LAC,,34.00,55.15,30,221.5,150,109, ,36.40,16.51,28.57,4.93
Lou Williams,5200,LAC,SG,DAL,,24.00,46.08,16,221.5,-175,112.5, ,37.64,15.57,25.16,4.84
Dwyane Wade,4900,MIA,SG,HOU,,24.00,45.45,14,211,130,104,1,32.77,15.44,23.36,4.77
Wesley Matthews,5100,DAL,SG,@ LAC,,32.00,33.07,6,221.5,150,109, ,35.48,14.63,23.91,4.69
Montrezl Harrell,6800,LAC,PF,DAL,,26.00,52.75,9,221.5,-175,112.5, ,47.17,24.41,31.22,4.59
Gerald Green,3500,HOU,SF,@ MIA,,23.00,45.23,13,211,-150,107,0.5,27.74,12.97,15.99,4.57
Kelly Olynyk,5400,MIA,PF,HOU,,26.00,53.73,11,211,130,104,1,36.57,20.61,24.56,4.55
DeAndre Jordan,7200,DAL,C,@ LAC,,30.00,60.19,28,221.5,150,109, ,40.26,19.51,32.47,4.51
Rodney McGruder,4400,MIA,SG,HOU,,29.00,36.40,20,211,130,104,1,30.87,12.39,19.85,4.51
Shai Gilgeous-Alexander,5600,LAC,PG,DAL,,29.00,42.20,20,221.5,-175,112.5, ,27.83,10.26,25.21,4.5
Josh Richardson,7500,MIA,SF,HOU,,36.00,45.45,14,211,130,104,1,50.10,19.77,33.74,4.5
Chris Paul,8500,HOU,PG,@ MIA,,35.00,51.13,18,211,-150,107,0.5,51.95,18.87,38.2,4.49
P.J. Tucker,4600,HOU,PF,@ MIA,,35.00,37.25,20,211,-150,107,0.5,39.33,17.19,20.44,4.44
James Johnson,3800,MIA,PF,HOU,,20.00,43.43,4,211,130,104,1,22.19,8.72,16.86,4.44
Danilo Gallinari,7000,LAC,SF,DAL,,32.00,43.10,3,221.5,-175,112.5, ,43.07,17.28,30.96,4.42
Clint Capela,8800,HOU,C,@ MIA,,34.00,51.67,12,211,-150,107,0.5,56.48,24.19,38.58,4.38
Danuel House,3500,HOU,SF,@ MIA,,22.00,51.13,18,211,-150,107,0.5,25.25,12.02,15.2,4.34
Tobias Harris,8200,LAC,PF,DAL,,34.00,43.10,3,221.5,-175,112.5, ,47.31,19.05,35.6,4.34
Marcin Gortat,3600,LAC,C,DAL,,18.00,50.21,7,221.5,-175,112.5, ,22.34,9.29,15.59,4.33
Luka Doncic,8200,DAL,SG,@ LAC,,34.00,46.74,22,221.5,150,109, ,35.77,7.16,34.59,4.22
Avery Bradley,4200,LAC,SG,DAL,,30.00,32.81,5,221.5,-175,112.5, ,25.78,10.91,17.66,4.2
James Harden,12400,HOU,SG,@ MIA,,36.00,51.13,18,211,-150,107,0.5,59.67,19.49,51.98,4.19
Bam Adebayo,5800,MIA,PF,HOU,,24.00,54.51,20,211,130,104,1,35.34,21.21,23.99,4.14
Nene Hilario,3500,HOU,C,@ MIA,,14.00,51.67,12,211,-150,107,0.5,23.31,12.29,14.31,4.09
Hassan Whiteside,8000,MIA,C,HOU,,24.00,54.51,20,211,130,104,1,40.86,15.37,32.43,4.05
Dwight Powell,3900,DAL,PF,@ LAC,,16.00,55.26,18,221.5,150,109, ,24.46,12.47,15.74,4.04
Dorian Finney-Smith,3700,DAL,SF,@ LAC,,22.00,35.06,9,221.5,150,109, ,23.21,11.75,14.89,4.02
Derrick Jones,5200,MIA,SF,HOU,,25.00,36.40,20,211,130,104,1,36.44,19.54,19.54,3.76
Jalen Brunson,4000,DAL,PG,@ LAC,,24.00,42.29,22,221.5,150,109, ,14.71,2.69,14.55,3.64
Patrick Beverley,5200,LAC,PG,DAL,,21.00,42.20,20,221.5,-175,112.5, ,25.50,12.63,16.84,3.24
Mike Scott,3500,LAC,PF,DAL,,14.00,43.10,3,221.5,-175,112.5, ,22.07,8.28,11.04,3.15
Devin Harris,3700,DAL,PG,@ LAC,,15.00,52.90,23,221.5,150,109, ,19.16,10.83,10.83,2.93
Dirk Nowitzki,3600,DAL,PF,@ LAC,,8.00,55.26,18,221.5,150,109, ,9.80,5.59,6.76,1.88
Tyrone Wallace,3500,LAC,SG,DAL,,8.00,46.08,16,221.5,-175,112.5, ,9.39,5.82,5.82,1.66
Brandon Knight,3500,HOU,PG,@ MIA,,6.00,51.13,18,211,-150,107,0.5,7.71,3.75,5.14,1.47
Boban Marjanovic,3500,LAC,C,DAL,,4.00,50.21,7,221.5,-175,112.5, ,9.80,5.10,5.1,1.46
Maxi Kleber,3600,DAL,PF,@ LAC,,5.00,55.15,30,221.5,150,109, ,7.00,3.50,4.25,1.18
