Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
JaKarr Sampson,3500,CHI,SF,@ WAS,,24.00,29.94,11,226,400,108.25,-0.25,39.66,5.87,19.84,5.67
Landry Shamet,3900,LAC,PG,HOU,,32.00,23.28,23,229,105,113.75,-1.5,30.62,17.32,21.87,5.61
Shaquille Harrison,6100,CHI,PG,@ WAS,,30.00,22.51,22,226,400,108.25,-0.25,56.37,15.00,34.1,5.59
Aaron Holiday,3700,IND,SG,@ DET,,25.00,18.80,4,204.5,120,101,101,28.15,15.67,20.11,5.44
Reggie Jackson,5500,DET,PG,IND,,30.00,35.65,1,204.5,-140,103.5,103.5,45.27,16.35,29.84,5.43
Emmanuel Mudiay,6500,NYK,PG,@ ORL,,36.00,20.72,15,212.5,750,99.75,-0.25,55.66,14.77,35.16,5.41
Tyreke Evans,4300,IND,SF,@ DET,,27.00,23.70,7,204.5,120,101,101,41.42,13.01,23.1,5.37
Patty Mills,3500,SAS,PG,@ DEN,,22.00,19.89,11,213,190,104,-0.25,37.18,5.17,18.6,5.31
D.J. Augustin,5500,ORL,PG,NYK,,31.00,20.78,16,212.5,-1100,112.75,0.25,52.09,11.72,29.02,5.28
Terrence Ross,4800,ORL,SG,NYK,,29.00,22.52,16,212.5,-1100,112.75,0.25,50.55,6.37,25.29,5.27
Timothe Luwawu-Cabarrot,4100,CHI,SG,@ WAS,,26.00,25.05,12,226,400,108.25,-0.25,43.02,14.10,21.52,5.25
Langston Galloway,3500,DET,SG,IND,,25.00,20.90,7,204.5,-140,103.5,103.5,36.76,4.60,18.39,5.25
John Collins,7500,ATL,PF,PHI,,32.00,32.11,19,238.5,175,117,117,71.35,15.52,39.18,5.22
Gordon Hayward,5100,BOS,SF,@ MIA,,27.00,31.88,22,213.5,105,106,106,53.11,9.38,26.57,5.21
Christian Wood,6600,NOP,PF,CHA,,32.00,31.36,19,229.5,165,112.5,112.5,68.57,8.23,34.3,5.2
Lou Williams,7200,LAC,SG,HOU,,30.00,24.34,9,229,105,113.75,-1.5,74.62,8.29,37.33,5.18
Elfrid Payton,7600,NOP,PG,CHA,,35.00,20.84,17,229.5,165,112.5,112.5,61.51,18.51,39.13,5.15
Bismack Biyombo,3500,CHA,C,@ NOP,,17.00,34.19,26,229.5,-190,117,117,30.49,5.41,18.03,5.15
Anthony Tolliver,3500,MIN,PF,@ DAL,,21.00,30.22,14,226.5,120,112,112,32.56,5.15,17.99,5.14
Alex Len,5400,ATL,C,PHI,,26.00,31.86,14,238.5,175,117,117,49.82,11.18,27.68,5.13
Cristiano Felicio,4100,CHI,C,@ WAS,,24.00,33.76,24,226,400,108.25,-0.25,39.28,3.70,21.05,5.13
Rodions Kurucs,3500,BKN,PF,TOR,,24.00,28.87,8,228,110,113,113,25.09,14.19,17.92,5.12
Nikola Vucevic,9500,ORL,C,NYK,,34.00,34.28,27,212.5,-1100,112.75,0.25,76.95,20.09,48.52,5.11
Jabari Parker,6700,WAS,SF,CHI,,31.00,32.31,23,226,-500,117.75,-1.75,68.11,5.50,34.19,5.1
Gary Harris,4500,DEN,SF,SAS,,30.00,23.52,6,213,-225,109,0.25,32.13,8.17,22.95,5.1
Evan Fournier,5600,ORL,SG,NYK,,32.00,22.52,16,212.5,-1100,112.75,0.25,43.85,12.40,28.44,5.08
Justin Holiday,4500,MEM,SG,@ POR,,35.00,21.47,11,216.5,500,103,103,40.36,12.81,22.88,5.08
Kevin Knox,5300,NYK,SF,@ ORL,,36.00,24.37,10,212.5,750,99.75,-0.25,37.59,18.66,26.85,5.07
Davis Bertans,3500,SAS,SF,@ DEN,,21.00,30.12,13,213,190,104,-0.25,35.44,4.66,17.73,5.07
Delon Wright,7000,MEM,SG,@ POR,,34.00,24.54,29,216.5,500,103,103,55.31,15.47,35.48,5.07
Mike Scott,3600,PHI,PF,@ ATL,,23.00,33.98,28,238.5,-200,121.5,121.5,36.42,3.43,18.22,5.06
Bruno Caboclo,5600,MEM,SF,@ POR,,35.00,21.47,11,216.5,500,103,103,55.11,9.89,28.26,5.05
Ryan Broekhoff,3500,DAL,PF,MIN,,24.00,26.01,28,226.5,-140,114.5,114.5,24.61,13.29,17.58,5.02
Marc Gasol,5800,TOR,C,@ BKN,,25.00,36.90,30,228,-125,115,115,47.18,15.24,28.98,5
Ish Smith,3500,DET,PG,IND,,20.00,19.23,7,204.5,-140,103.5,103.5,32.69,5.25,17.5,5
Dario Saric,4700,MIN,PF,@ DAL,,26.00,30.22,14,226.5,120,112,112,35.46,10.34,23.39,4.98
Tomas Satoransky,6500,WAS,PG,CHI,,36.00,41.02,24,226,-500,117.75,-1.75,62.63,10.59,32.4,4.98
Spencer Dinwiddie,5200,BKN,PG,TOR,,26.00,35.67,2,228,110,113,113,43.98,6.80,25.87,4.98
Miles Bridges,4700,CHA,SF,@ NOP,,29.00,34.03,29,229.5,-190,117,117,32.77,18.94,23.41,4.98
Bobby Portis,6200,WAS,PF,CHI,,26.00,28.55,6,226,-500,117.75,-1.75,52.79,9.88,30.87,4.98
Aaron Gordon,7100,ORL,PF,NYK,,31.00,33.49,27,212.5,-1100,112.75,0.25,60.73,14.29,35.37,4.98
Monte Morris,3900,DEN,SG,SAS,,24.00,40.97,23,213,-225,109,0.25,27.13,16.26,19.38,4.97
Jeremy Lamb,4900,CHA,SG,@ NOP,,25.00,29.69,29,229.5,-190,117,117,46.92,6.83,24.31,4.96
Thomas Bryant ,7500,WAS,C,CHI,,34.00,28.55,6,226,-500,117.75,-1.75,74.36,4.43,37.2,4.96
DeMarre Carroll,4700,BKN,SF,TOR,,30.00,25.17,15,228,110,113,113,37.06,11.03,23.32,4.96
Antonio Blakeney,3600,CHI,SG,@ WAS,,18.00,27.09,30,226,400,108.25,-0.25,35.46,3.41,17.74,4.93
Michael Kidd-Gilchrist,3600,CHA,SF,@ NOP,,22.00,25.17,16,229.5,-190,117,117,26.55,5.56,17.7,4.92
James Johnson,4000,MIA,PF,BOS,,20.00,27.03,2,213.5,-120,107.5,107.5,38.95,9.82,19.64,4.91
Jarrett Allen,5500,BKN,C,TOR,,26.00,31.17,9,228,110,113,113,53.79,11.63,26.91,4.89
Frank Kaminsky,3800,CHA,PF,@ NOP,,21.00,32.30,22,229.5,-190,117,117,37.10,4.03,18.56,4.88
Bradley Beal,9600,WAS,SG,CHI,,36.00,23.08,4,226,-500,117.75,-1.75,69.32,24.60,46.68,4.86
Will Barton,5100,DEN,SF,SAS,,29.00,23.52,6,213,-225,109,0.25,42.60,9.58,24.68,4.84
Eric Gordon,4600,HOU,SG,@ LAC,,31.00,25.01,14,229,-120,115.25,1.5,37.13,7.59,22.26,4.84
Tobias Harris,7500,PHI,PF,@ ATL,,33.00,33.98,28,238.5,-200,121.5,121.5,58.04,16.53,36.32,4.84
Aron Baynes,4300,BOS,C,@ MIA,,24.00,26.41,1,213.5,105,106,106,39.00,7.21,20.71,4.82
Josh Richardson,6400,MIA,SF,BOS,,35.00,26.91,23,213.5,-120,107.5,107.5,48.74,12.84,30.79,4.81
Chandler Parsons,4200,MEM,SF,@ POR,,23.00,20.33,1,216.5,500,103,103,40.30,4.31,20.16,4.8
Robin Lopez,5400,CHI,C,@ WAS,,26.00,33.76,24,226,400,108.25,-0.25,51.14,9.31,25.92,4.8
P.J. Tucker,4300,HOU,PF,@ LAC,,33.00,26.75,25,229,-120,115.25,1.5,32.74,6.30,20.59,4.79
Chris Paul,8100,HOU,PG,@ LAC,,32.00,40.71,22,229,-120,115.25,1.5,56.87,17.69,38.79,4.79
Jayson Tatum,6500,BOS,PF,@ MIA,,32.00,31.88,22,213.5,105,106,106,45.48,12.12,31.15,4.79
Jakob Poeltl,4700,SAS,C,@ DEN,,22.00,31.72,12,213,190,104,-0.25,44.78,4.66,22.4,4.77
Kyrie Irving,9400,BOS,PG,@ MIA,,34.00,36.08,4,213.5,105,106,106,62.83,20.38,44.88,4.77
Daniel Theis,3600,BOS,PF,@ MIA,,20.00,26.41,1,213.5,105,106,106,30.96,4.29,17.15,4.76
Kevin Huerter,4300,ATL,SG,PHI,,28.00,21.31,9,238.5,175,117,117,28.66,16.21,20.47,4.76
Andrew Wiggins,7100,MIN,SG,@ DAL,,36.00,25.71,22,226.5,120,112,112,51.54,13.08,33.71,4.75
Kemba Walker,9000,CHA,PG,@ NOP,,32.00,39.38,19,229.5,-190,117,117,77.98,19.27,42.73,4.75
Andre Drummond,10800,DET,C,IND,,35.00,29.41,4,204.5,-140,103.5,103.5,71.60,26.95,51.14,4.74
D'Angelo Russell,9300,BKN,SG,TOR,,34.00,35.67,2,228,110,113,113,69.16,21.32,44.05,4.74
Damian Lillard,10200,POR,PG,MEM,,36.00,41.24,26,216.5,-650,113.5,113.5,79.84,25.50,48.21,4.73
Luka Doncic,9400,DAL,SG,MIN,,32.00,25.28,17,226.5,-140,114.5,114.5,62.24,35.21,44.46,4.73
Pascal Siakam,7400,TOR,PF,@ BKN,,33.00,36.90,30,228,-125,115,115,55.23,17.22,35,4.73
Julius Randle,8500,NOP,PF,CHA,,33.00,34.51,29,229.5,165,112.5,112.5,71.35,17.55,40.06,4.71
Caris LeVert,6100,BKN,SG,TOR,,28.00,35.67,2,228,110,113,113,50.16,11.79,28.68,4.7
Dirk Nowitzki,3900,DAL,PF,MIN,,23.00,33.17,24,226.5,-140,114.5,114.5,33.27,6.68,18.34,4.7
Jamal Murray,7200,DEN,PG,SAS,,33.00,40.97,23,213,-225,109,0.25,51.67,12.01,33.84,4.7
Ben Simmons,9800,PHI,PG,@ ATL,,33.00,26.57,30,238.5,-200,121.5,121.5,65.09,27.53,46.03,4.7
Josh Okogie,4800,MIN,SG,@ DAL,,29.00,20.83,6,226.5,120,112,112,31.58,18.25,22.56,4.7
Jonah Bolden,5500,PHI,PF,@ ATL,,30.00,33.98,28,238.5,-200,121.5,121.5,36.13,17.94,25.81,4.69
James Harden,12400,HOU,SG,@ LAC,,36.00,40.71,22,229,-120,115.25,1.5,81.40,39.77,58.14,4.69
Hassan Whiteside,5300,MIA,C,BOS,,18.00,32.00,16,213.5,-120,107.5,107.5,49.52,4.95,24.77,4.67
Josh Jackson,6000,PHO,PF,UTA,,30.00,26.96,24,219.5,475,104.5,104.5,56.05,8.24,28.04,4.67
Derrick White,5800,SAS,PG,@ DEN,,28.00,19.89,11,213,190,104,-0.25,48.53,8.61,27.08,4.67
Boban Marjanovic,3500,PHI,C,@ ATL,,13.00,32.19,18,238.5,-200,121.5,121.5,30.68,2.63,16.33,4.67
Rudy Gay,6100,SAS,SF,@ DEN,,28.00,31.88,21,213,190,104,-0.25,42.25,11.46,28.43,4.66
J.J. Redick,5800,PHI,SF,@ ATL,,32.00,21.63,13,238.5,-200,121.5,121.5,45.35,11.43,26.9,4.64
Thaddeus Young,6300,IND,PF,@ DET,,33.00,27.56,4,204.5,120,101,101,49.58,12.61,29.25,4.64
Maurice Harkless,5400,POR,SF,MEM,,28.00,23.57,7,216.5,-650,113.5,113.5,50.13,9.23,25.08,4.64
Mason Plumlee,5100,DEN,C,SAS,,22.00,33.72,23,213,-225,109,0.25,47.16,6.75,23.59,4.63
Damyean Dotson,5700,NYK,SG,@ ORL,,36.00,22.95,4,212.5,750,99.75,-0.25,45.46,12.59,26.4,4.63
Karl-Anthony Towns,10800,MIN,C,@ DAL,,35.00,29.72,10,226.5,120,112,112,78.83,26.43,50.05,4.63
Jonathan Isaac,5800,ORL,SF,NYK,,29.00,33.49,27,212.5,-1100,112.75,0.25,45.67,7.66,26.77,4.62
Doug McDermott,3500,IND,SF,@ DET,,24.00,23.40,24,204.5,120,101,101,32.32,5.17,16.17,4.62
Danny Green,4500,TOR,SG,@ BKN,,26.00,24.45,9,228,-125,115,115,32.27,7.09,20.79,4.62
Nikola Jokic,10500,DEN,C,SAS,,34.00,23.94,1,213,-225,109,0.25,68.79,29.14,48.41,4.61
Goran Dragic,6500,MIA,PG,BOS,,30.00,21.02,19,213.5,-120,107.5,107.5,50.89,12.86,29.97,4.61
Joe Harris,4900,BKN,SF,TOR,,32.00,22.83,19,228,110,113,113,40.59,8.63,22.6,4.61
Richaun Holmes,7200,PHO,PF,UTA,,29.00,31.15,8,219.5,475,104.5,104.5,58.97,16.21,33.15,4.6
DeAndre Bembry,4300,ATL,SF,PHI,,23.00,25.21,17,238.5,175,117,117,33.15,5.19,19.8,4.6
Luke Kennard,3800,DET,SG,IND,,20.00,20.90,7,204.5,-140,103.5,103.5,24.42,13.95,17.44,4.59
Zach Collins,4500,POR,PF,MEM,,22.00,30.04,12,216.5,-650,113.5,113.5,38.41,6.69,20.66,4.59
Shai Gilgeous-Alexander,6500,LAC,PG,HOU,,32.00,21.47,20,229,105,113.75,-1.5,41.64,23.55,29.74,4.58
Al-Farouq Aminu,5400,POR,PF,MEM,,28.00,23.57,7,216.5,-650,113.5,113.5,36.34,7.00,24.72,4.58
JaMychal Green,4600,LAC,PF,HOU,,20.00,31.59,16,229,105,113.75,-1.5,42.10,4.32,21.06,4.58
Marcus Smart,5200,BOS,SG,@ MIA,,30.00,36.08,4,213.5,105,106,106,38.87,10.04,23.8,4.58
Myles Turner,8100,IND,C,@ DET,,34.00,28.61,7,204.5,120,101,101,72.28,11.33,37.01,4.57
Rodney Hood,4200,POR,SF,MEM,,25.00,21.86,1,216.5,-650,113.5,113.5,30.64,7.66,19.14,4.56
Lance Thomas,3500,NYK,SF,@ ORL,,22.00,22.95,4,212.5,750,99.75,-0.25,31.86,4.43,15.94,4.55
Devonte' Graham,3500,CHA,PG,@ NOP,,21.00,22.91,24,229.5,-190,117,117,22.20,12.35,15.86,4.53
Michael Carter-Williams,4200,ORL,PG,NYK,,20.00,41.03,25,212.5,-1100,112.75,0.25,36.18,6.97,19.04,4.53
Marco Belinelli,3900,SAS,SG,@ DEN,,25.00,20.43,4,213,190,104,-0.25,29.28,5.15,17.62,4.52
Dwight Powell,6800,DAL,PF,MIN,,31.00,33.17,24,226.5,-140,114.5,114.5,47.80,12.46,30.7,4.51
Willy Hernangomez,5500,CHA,C,@ NOP,,22.00,34.19,26,229.5,-190,117,117,49.64,6.01,24.83,4.51
Jordan McRae,3900,WAS,SG,CHI,,22.00,41.02,24,226,-500,117.75,-1.75,35.08,5.26,17.55,4.5
Montrezl Harrell,7200,LAC,PF,HOU,,27.00,31.59,16,229,105,113.75,-1.5,55.07,3.81,32.32,4.49
Wayne Ellington,4600,DET,SG,IND,,32.00,24.92,11,204.5,-140,103.5,103.5,35.87,6.30,20.59,4.48
Ryan Arcidiacono,3600,CHI,PG,@ WAS,,18.00,22.51,22,226,400,108.25,-0.25,32.18,4.83,16.1,4.47
Kelly Olynyk,4800,MIA,PF,BOS,,24.00,31.27,15,213.5,-120,107.5,107.5,34.44,7.32,21.46,4.47
Clint Capela,9000,HOU,C,@ LAC,,32.00,36.09,28,229,-120,115.25,1.5,78.64,16.20,40.1,4.46
Maxi Kleber,5300,DAL,PF,MIN,,26.00,32.75,25,226.5,-140,114.5,114.5,47.06,5.44,23.54,4.44
Rudy Gobert,10500,UTA,C,@ PHO,,33.00,36.44,30,219.5,-600,115,115,77.59,23.51,46.38,4.42
Joe Ingles,6900,UTA,SF,@ PHO,,32.00,23.15,22,219.5,-600,115,115,48.77,10.87,30.52,4.42
Jake Layman,3500,POR,SF,MEM,,20.00,23.57,7,216.5,-650,113.5,113.5,29.37,4.64,15.46,4.42
Tyus Jones,6100,MIN,PG,@ DAL,,30.00,20.38,12,226.5,120,112,112,43.90,10.27,26.95,4.42
Danuel House Jr.,3700,HOU,SF,@ LAC,,23.00,40.71,22,229,-120,115.25,1.5,32.66,5.03,16.34,4.42
Jalen Brunson,6000,DAL,PG,MIN,,31.00,19.83,10,226.5,-140,114.5,114.5,37.06,20.96,26.47,4.41
Kenrich Williams,5000,NOP,SF,CHA,,31.00,25.78,21,229.5,165,112.5,112.5,30.87,17.46,22.05,4.41
Enes Kanter,6900,POR,C,MEM,,26.00,29.69,5,216.5,-650,113.5,113.5,46.62,12.54,30.43,4.41
Justise Winslow,6000,MIA,SF,BOS,,30.00,36.29,6,213.5,-120,107.5,107.5,45.74,7.76,26.41,4.4
Malik Monk,3600,CHA,SG,@ NOP,,23.00,39.38,19,229.5,-190,117,117,31.02,4.59,15.82,4.39
DeMar DeRozan,8600,SAS,SG,@ DEN,,34.00,23.24,5,213,190,104,-0.25,68.93,19.45,37.77,4.39
Bam Adebayo,7400,MIA,PF,BOS,,30.00,32.00,16,213.5,-120,107.5,107.5,55.16,9.78,32.39,4.38
Kawhi Leonard,9100,TOR,SF,@ BKN,,32.00,25.22,16,228,-125,115,115,58.84,15.14,39.73,4.37
Cheick Diallo,3600,NOP,PF,CHA,,15.00,30.24,7,229.5,165,112.5,112.5,31.32,4.75,15.67,4.35
Bojan Bogdanovic,7000,IND,SF,@ DET,,35.00,23.40,24,204.5,120,101,101,48.22,10.14,30.46,4.35
Donovan Mitchell,9600,UTA,SG,@ PHO,,35.00,39.71,20,219.5,-600,115,115,68.38,17.36,41.62,4.34
Trae Young,9100,ATL,PG,PHI,,34.00,39.32,18,238.5,175,117,117,55.30,31.28,39.5,4.34
Dwyane Wade,6200,MIA,SG,BOS,,28.00,26.91,23,213.5,-120,107.5,107.5,43.39,8.12,26.9,4.34
Bruce Brown,3500,DET,SG,IND,,21.00,20.90,7,204.5,-140,103.5,103.5,21.28,12.04,15.2,4.34
Domantas Sabonis,6500,IND,PF,@ DET,,25.00,32.40,20,204.5,120,101,101,52.75,4.13,28.09,4.32
Mikal Bridges,5500,PHO,SF,UTA,,34.00,20.91,2,219.5,475,104.5,104.5,33.12,13.75,23.66,4.3
Paul Millsap,6900,DEN,PF,SAS,,30.00,31.14,17,213,-225,109,0.25,48.39,12.18,29.63,4.29
Danilo Gallinari,7800,LAC,SF,HOU,,31.00,31.20,18,229,105,113.75,-1.5,61.10,12.54,33.35,4.28
Devin Booker,11000,PHO,SG,UTA,,37.00,36.24,5,219.5,475,104.5,104.5,81.98,21.55,47.06,4.28
Elie Okobo,3500,PHO,PG,UTA,,18.00,19.02,5,219.5,475,104.5,104.5,20.93,8.69,14.95,4.27
Al Horford,7600,BOS,C,@ MIA,,31.00,30.53,14,213.5,105,106,106,51.94,16.40,32.28,4.25
Serge Ibaka,5300,TOR,PF,@ BKN,,21.00,30.78,15,228,-125,115,115,40.73,7.02,22.49,4.24
Jamal Crawford,4300,PHO,SG,UTA,,27.00,26.96,24,219.5,475,104.5,104.5,33.83,4.36,18.17,4.23
Seth Curry,4700,POR,PG,MEM,,28.00,21.49,12,216.5,-650,113.5,113.5,39.58,4.71,19.8,4.21
Ed Davis,4300,BKN,PF,TOR,,18.00,31.17,9,228,110,113,113,36.06,5.23,18.04,4.2
Jimmy Butler,8400,PHI,SG,@ ATL,,32.00,26.99,25,238.5,-200,121.5,121.5,50.55,17.38,35.25,4.2
Deyonta Davis ,3500,ATL,C,PHI,,15.00,31.86,14,238.5,175,117,117,29.17,3.02,14.59,4.17
Fred VanVleet,5800,TOR,PG,@ BKN,,30.00,23.18,25,228,-125,115,115,45.87,6.45,24.14,4.16
John Jenkins,3500,NYK,SF,@ ORL,,24.00,37.36,13,212.5,750,99.75,-0.25,20.31,11.49,14.51,4.15
Gerald Green,3500,HOU,SF,@ LAC,,17.00,25.01,14,229,-120,115.25,1.5,25.42,4.12,14.41,4.12
Mitchell Robinson,9200,NYK,C,@ ORL,,38.00,33.94,25,212.5,750,99.75,-0.25,53.00,26.31,37.86,4.12
Justin Jackson,4500,DAL,SF,MIN,,24.00,26.01,28,226.5,-140,114.5,114.5,37.00,5.29,18.51,4.11
Trey Burke,4900,DAL,PG,MIN,,20.00,38.17,14,226.5,-140,114.5,114.5,33.99,5.73,20.04,4.09
Dragan Bender,5200,PHO,PF,UTA,,32.00,32.22,21,219.5,475,104.5,104.5,35.13,9.73,21.29,4.09
Garrett Temple,3900,LAC,SG,HOU,,20.00,23.28,23,229,105,113.75,-1.5,31.76,3.91,15.89,4.07
Bryn Forbes,4500,SAS,PG,@ DEN,,27.00,37.02,12,213,190,104,-0.25,29.93,5.02,18.26,4.06
Jahlil Okafor,3600,NOP,C,CHA,,15.00,30.24,7,229.5,165,112.5,112.5,29.15,3.65,14.58,4.05
LaMarcus Aldridge,9500,SAS,PF,@ DEN,,33.00,30.12,13,213,190,104,-0.25,56.51,20.32,38.34,4.04
Devin Harris,3600,DAL,PG,MIN,,15.00,38.17,14,226.5,-140,114.5,114.5,28.80,3.44,14.47,4.02
Kyle Lowry,7100,TOR,PG,@ BKN,,28.00,38.46,15,228,-125,115,115,49.45,13.88,28.5,4.01
Austin Rivers,3500,HOU,SG,@ LAC,,22.00,18.78,3,229,-120,115.25,1.5,27.89,3.22,13.95,3.99
Ivica Zubac,4500,LAC,C,HOU,,19.00,27.57,3,229,105,113.75,-1.5,32.85,8.35,17.91,3.98
Dion Waiters,5100,MIA,SG,BOS,,25.00,26.91,23,213.5,-120,107.5,107.5,29.92,8.37,19.97,3.92
Taurean Prince,5000,ATL,SF,PHI,,22.00,25.21,17,238.5,175,117,117,35.33,4.99,19.5,3.9
Troy Daniels,3500,PHO,SG,UTA,,15.00,18.68,1,219.5,475,104.5,104.5,27.29,4.09,13.65,3.9
Jaylen Adams,3500,ATL,SG,PHI,,16.00,39.32,18,238.5,175,117,117,18.49,9.99,13.21,3.77
Wes Iwundu,3600,ORL,SF,NYK,,19.00,27.55,27,212.5,-1100,112.75,0.25,27.01,3.53,13.51,3.75
Gorgui Dieng,4400,MIN,C,@ DAL,,15.00,31.92,15,226.5,120,112,112,29.02,4.01,15.68,3.56
Malik Beasley,3600,DEN,SG,SAS,,18.00,26.84,26,213,-225,109,0.25,25.17,3.60,12.59,3.5
Norman Powell,3600,TOR,SF,@ BKN,,17.00,18.73,2,228,-125,115,115,25.13,3.43,12.57,3.49
Keita Bates-Diop,3500,MIN,SF,@ DAL,,16.00,30.22,14,226.5,120,112,112,17.05,9.49,12.18,3.48
Yuta Watanabe,3500,MEM,SF,@ POR,,16.00,21.47,11,216.5,500,103,103,16.98,9.45,12.13,3.47
Jeremy Lin,3600,TOR,PG,@ BKN,,15.00,38.46,15,228,-125,115,115,22.95,3.55,12.43,3.45
Luke Kornet,6000,NYK,PF,@ ORL,,24.00,25.96,2,212.5,750,99.75,-0.25,40.98,9.04,20.5,3.42
Julian Washburn,3600,MEM,SF,@ POR,,16.00,20.33,1,216.5,500,103,103,16.98,9.45,12.13,3.37
Evan Turner,4100,POR,SF,MEM,,17.00,21.86,1,216.5,-650,113.5,113.5,22.63,4.12,13.74,3.35
T.J. McConnell,3800,PHI,PG,@ ATL,,14.00,26.57,30,238.5,-200,121.5,121.5,23.64,2.62,12.66,3.33
Courtney Lee,3500,DAL,SG,MIN,,14.00,26.01,28,226.5,-140,114.5,114.5,22.53,1.98,11.27,3.22
James Ennis III,4000,PHI,SF,@ ATL,,18.00,32.06,30,238.5,-200,121.5,121.5,25.15,3.70,12.58,3.15
Jerryd Bayless,3900,MIN,PG,@ DAL,,18.00,25.71,22,226.5,120,112,112,24.31,3.20,12.16,3.12
Meyers Leonard,3500,POR,PF,MEM,,10.00,30.04,12,216.5,-650,113.5,113.5,21.57,2.54,10.79,3.08
Terry Rozier,6000,BOS,PG,@ MIA,,21.00,22.06,2,213.5,105,106,106,32.38,6.36,18.48,3.08
Ray Spalding,3500,PHO,PF,UTA,,13.00,30.10,12,219.5,475,104.5,104.5,15.04,9.01,10.74,3.07
Jared Dudley,3500,BKN,SF,TOR,,16.00,25.17,15,228,110,113,113,21.37,2.67,10.69,3.05
Jevon Carter,3500,MEM,PG,@ POR,,14.00,24.54,29,216.5,500,103,103,14.94,8.31,10.67,3.05
Zaza Pachulia,3500,DET,C,IND,,10.00,29.41,4,204.5,-140,103.5,103.5,18.56,3.73,10.63,3.04
Cameron Reynolds,3500,MIN,SG,@ DAL,,14.00,20.83,6,226.5,120,112,112,14.91,8.30,10.65,3.04
Chasson Randle,3500,WAS,SG,CHI,,13.00,41.02,24,226,-500,117.75,-1.75,20.89,2.51,10.45,2.99
Torrey Craig,3500,DEN,SG,SAS,,14.00,26.84,26,213,-225,109,0.25,20.69,2.35,10.35,2.96
Ekpe Udoh,3500,UTA,C,@ PHO,,12.00,36.44,30,219.5,-600,115,115,17.80,1.96,10.28,2.94
Brandon Sampson,3500,CHI,SG,@ WAS,,13.00,27.09,30,226,400,108.25,-0.25,13.93,7.75,9.95,2.84
Jodie Meeks,3500,TOR,SG,@ BKN,,12.00,24.45,9,228,-125,115,115,16.23,2.95,9.53,2.72
Khem Birch,3900,ORL,PF,NYK,,15.00,31.54,10,212.5,-1100,112.75,0.25,17.41,3.88,10.55,2.71
Solomon Hill,3600,NOP,SF,CHA,,15.00,25.78,21,229.5,165,112.5,112.5,19.03,2.65,9.52,2.64
Semi Ojeleye,3500,BOS,SF,@ MIA,,15.00,25.89,23,213.5,105,106,106,18.41,2.70,9.21,2.63
Kenneth Faried,4100,HOU,PF,@ LAC,,10.00,36.09,28,229,-120,115.25,1.5,20.53,1.03,10.27,2.5
Grayson Allen,3500,UTA,SG,@ PHO,,12.00,23.15,22,219.5,-600,115,115,12.14,6.75,8.67,2.48
Wesley Johnson,3500,WAS,SF,CHI,,9.00,28.62,28,226,-500,117.75,-1.75,14.75,1.68,7.38,2.11
Wilson Chandler,3500,LAC,SF,HOU,,10.00,25.38,18,229,105,113.75,-1.5,14.57,1.68,7.29,2.08
