Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Gary Clark,3500,HOU,SF,BKN,,29.00,47.67,14,226,-225,115.75,3,27.69,14.95,19.78,5.65
Justin Holiday,3500,MEM,SG,MIL,,26.00,34.12,11,212.5,210,103.25,103.25,38.22,3.67,19.12,5.46
Austin Rivers,5000,HOU,SG,BKN,,38.00,39.61,12,226,-225,115.75,3,52.17,6.03,26.1,5.22
Jae Crowder,4400,UTA,SF,@ LAC,,27.00,35.75,11,224,-105,111.5,1.5,43.37,4.27,22.23,5.05
Kevin Durant,10400,GSW,SF,NOP,,35.00,47.94,18,241.5,-275,124.25,1.25,76.99,26.78,52.41,5.04
Stephen Curry,10000,GSW,PG,NOP,,35.00,49.91,14,241.5,-275,124.25,1.25,84.66,18.33,49.8,4.98
D.J. Augustin,4600,ORL,PG,@ DET,,29.00,42.04,20,207.5,138,102,0.5,41.28,10.55,22.78,4.95
Maxi Kleber,4600,DAL,PF,SAS,,27.00,49.43,23,217.5,-111,109.25,-0.5,45.40,5.25,22.71,4.94
James Harden,14000,HOU,SG,BKN,,38.00,49.22,13,226,-225,115.75,3,96.89,50.18,69.21,4.94
Draymond Green,7000,GSW,PF,NOP,,34.00,54.87,18,241.5,-275,124.25,1.25,50.46,16.24,34.49,4.93
Nikola Vucevic,9200,ORL,C,@ DET,,35.00,53.20,12,207.5,138,102,0.5,67.63,16.30,45.27,4.92
Bryn Forbes,4300,SAS,PG,@ DAL,,31.00,55.12,28,217.5,-105,108.25,-0.5,42.16,7.38,21.09,4.9
Spencer Dinwiddie,5400,BKN,PG,@ HOU,,27.00,47.74,9,226,200,110.25,1.5,43.93,6.40,26.32,4.87
Marc Gasol,7400,MEM,C,MIL,,34.00,56.38,21,212.5,210,103.25,103.25,58.84,18.37,36.01,4.87
C.J. McCollum,6500,POR,SG,CLE,,34.00,49.44,28,217,-1100,115, ,52.24,17.34,31.64,4.87
