Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Maxi Kleber,4100,DAL,PF,CLE,,31.00,28.92,11,216,-214,110.5,-0.5,51.33,5.93,25.68,6.26
Ante Zizic,4400,CLE,C,@ DAL,,30.00,31.33,13,216,180,105.5,1,45.28,11.84,26.48,6.02
Josh Jackson,4400,PHO,PF,@ NOP,,27.00,30.74,29,234.5,163,115,-0.5,51.85,7.86,25.94,5.9
Mikal Bridges,4700,PHO,SF,@ NOP,,35.00,24.50,9,234.5,163,115,-0.5,37.91,21.10,27.08,5.76
Kelly Oubre,6600,PHO,SF,@ NOP,,36.00,24.50,9,234.5,163,115,-0.5,62.56,11.73,36.67,5.56
Joakim Noah,5000,MEM,C,@ WAS,,22.00,31.80,16,225,110,111.75,0.75,55.51,7.53,27.77,5.55
Dragan Bender,3500,PHO,PF,@ NOP,,27.00,32.88,20,234.5,163,115,-0.5,31.03,8.74,19.12,5.46
Gordon Hayward,4800,BOS,SF,ATL,,25.00,34.72,27,232.5,-600,121.5,0.75,52.25,8.47,26.14,5.45
Deandre Ayton,7300,PHO,C,@ NOP,,34.00,33.26,23,234.5,163,115,-0.5,55.10,31.84,39.36,5.39
Dwight Powell,6400,DAL,PF,CLE,,35.00,26.41,4,216,-214,110.5,-0.5,53.62,13.98,34.44,5.38
Frank Jackson,5000,NOP,PG,PHO,,34.00,40.48,23,234.5,-188,119.5,2.5,37.53,15.58,26.81,5.36
Al Horford,6700,BOS,C,ATL,,32.00,27.19,6,232.5,-600,121.5,0.75,55.95,17.52,35.82,5.35
DeMarre Carroll,3800,BKN,SF,@ UTA,,26.00,20.44,1,219,320,105.25,-1,40.44,4.57,20.23,5.32
Tim Hardaway Jr.,4800,DAL,SG,CLE,,30.00,24.40,7,216,-214,110.5,-0.5,45.74,11.67,25.54,5.32
Jalen Brunson,6100,DAL,PG,CLE,,36.00,23.88,27,216,-214,110.5,-0.5,44.84,25.37,32.03,5.25
Monte Morris,4300,DEN,SG,IND,,28.00,35.14,3,214.5,-275,110.75,-0.5,31.61,17.07,22.58,5.25
Steven Adams,6200,OKC,C,GSW,,33.00,32.15,18,230,-125,116,116,55.58,14.76,32.37,5.22
Draymond Green,6300,GSW,PF,@ OKC,,34.00,27.05,5,230,110,114,114,48.66,14.21,32.9,5.22
Jayson Tatum,6400,BOS,PF,ATL,,31.00,34.72,27,232.5,-600,121.5,0.75,49.00,15.13,33.04,5.16
Jakob Poeltl,4900,SAS,C,POR,,23.00,30.77,9,223,-133,112.75,-1.75,37.96,10.08,25.02,5.11
Marcus Morris,5400,BOS,PF,ATL,,28.00,31.40,30,232.5,-600,121.5,0.75,46.78,10.13,27.52,5.1
Kyrie Irving,10100,BOS,PG,ATL,,36.00,43.75,30,232.5,-600,121.5,0.75,72.00,25.87,51.43,5.09
Marco Belinelli,3800,SAS,SG,POR,,23.00,18.96,3,223,-133,112.75,-1.75,32.03,5.63,19.27,5.07
Andre Iguodala,4200,GSW,SG,@ OKC,,26.00,26.12,18,230,110,114,114,36.31,10.33,21.17,5.04
Dennis Schroder,5000,OKC,SG,GSW,,29.00,39.41,19,230,-125,116,116,40.68,6.79,25.14,5.03
Cheick Diallo,4100,NOP,PF,PHO,,19.00,34.93,27,234.5,-188,119.5,2.5,41.24,6.25,20.63,5.03
Nikola Jokic,10000,DEN,C,IND,,34.00,31.94,17,214.5,-275,110.75,-0.5,70.45,29.71,50.18,5.02
Myles Turner,7200,IND,C,@ DEN,,32.00,28.26,8,214.5,230,103.75, ,69.96,10.96,35.82,4.98
Stephen Curry,9300,GSW,PG,@ OKC,,35.00,38.06,14,230,110,114,114,78.54,17.03,46.04,4.95
Mason Plumlee,4900,DEN,C,IND,,22.00,28.48,4,214.5,-275,110.75,-0.5,48.32,6.91,24.17,4.93
Kenrich Williams,5100,NOP,SF,PHO,,30.00,23.06,5,234.5,-188,119.5,2.5,34.94,14.50,24.96,4.89
Patty Mills,3600,SAS,PG,POR,,21.00,24.23,28,223,-133,112.75,-1.75,35.06,4.38,17.54,4.87
Ivan Rabb,3500,MEM,PF,@ WAS,,19.00,31.80,16,225,110,111.75,0.75,27.95,9.03,17.03,4.87
D'Angelo Russell,7900,BKN,SG,@ UTA,,32.00,34.97,2,219,320,105.25,-1,59.30,16.98,38.33,4.85
Jeff Green,4500,WAS,SF,MEM,,28.00,28.93,12,225,-125,113.25,0.25,42.03,8.04,21.72,4.83
Marquese Chriss,3500,CLE,PF,@ DAL,,18.00,30.54,14,216,180,105.5,1,33.06,4.97,16.9,4.83
Dewayne Dedmon,5700,ATL,C,@ BOS,,27.00,32.17,19,232.5,475,111,0.25,43.62,11.47,27.45,4.82
Derrick Favors,6500,UTA,PF,BKN,,25.00,37.91,30,219,-400,113.75,-1,52.43,13.78,31.32,4.82
DeMarcus Cousins,8800,GSW,C,@ OKC,,30.00,27.05,5,230,110,114,114,60.65,19.76,42.41,4.82
Aron Baynes,3500,BOS,C,ATL,,15.00,33.94,24,232.5,-600,121.5,0.75,33.68,3.37,16.85,4.81
Jarrett Allen,6100,BKN,C,@ UTA,,28.00,30.32,8,219,320,105.25,-1,58.69,12.68,29.36,4.81
Delon Wright,5300,MEM,SG,@ WAS,,28.00,21.94,20,225,110,111.75,0.75,39.69,11.10,25.46,4.8
Dorian Finney-Smith,4500,DAL,SF,CLE,,30.00,26.16,19,216,-214,110.5,-0.5,42.12,8.32,21.62,4.8
Anthony Davis,8000,NOP,PF,PHO,,20.00,34.23,26,234.5,-188,119.5,2.5,53.66,19.39,38.33,4.79
Julius Randle,8500,NOP,PF,PHO,,32.00,34.23,26,234.5,-188,119.5,2.5,72.46,17.76,40.55,4.77
Kevin Love,7900,CLE,PF,@ DAL,,30.00,30.54,14,216,180,105.5,1,57.26,14.59,37.6,4.76
Dirk Nowitzki,3500,DAL,PF,CLE,,19.00,26.41,4,216,-214,110.5,-0.5,30.02,6.02,16.55,4.73
Davis Bertans,3700,SAS,SF,POR,,21.00,30.20,13,223,-133,112.75,-1.75,34.98,4.60,17.5,4.73
Jordan Clarkson,5300,CLE,SG,@ DAL,,28.00,27.59,23,216,180,105.5,1,49.47,8.49,24.97,4.71
Paul George,10200,OKC,SF,GSW,,37.00,31.17,18,230,-125,116,116,75.84,22.29,48.03,4.71
Darius Miller,3800,NOP,SF,PHO,,27.00,23.06,5,234.5,-188,119.5,2.5,35.60,5.93,17.81,4.69
Al-Farouq Aminu,4400,POR,PF,@ SAS,,29.00,27.48,26,223,115,110.25,-2.25,30.33,5.84,20.63,4.69
