Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Kent Bazemore,3700,ATL,SG,POR,,25.00,24.14,10,233.5,125,115.5,-0.25,41.22,8.40,23.8,6.43
Nicolas Batum,4200,CHA,SF,@ LAL,,25.00,26.13,24,229.5,-135,115.75,0.25,43.72,7.43,24.13,5.75
Justin Anderson,3500,ATL,SG,POR,,20.00,20.35,1,233.5,125,115.5,-0.25,36.73,5.57,19.33,5.52
Troy Brown Jr.,3500,WAS,SF,@ UTA,,25.00,20.73,2,223.5,800,104.75,-2,26.96,15.58,19.26,5.5
Enes Kanter,5900,POR,C,@ ATL,,26.00,33.02,20,233.5,-145,118,-0.75,49.96,13.45,31.8,5.39
Jeremy Lamb,5500,CHA,SG,@ LAL,,26.00,31.07,30,229.5,-135,115.75,0.25,55.49,8.08,28.75,5.23
DeAndre Bembry,4200,ATL,SF,POR,,25.00,20.35,1,233.5,125,115.5,-0.25,37.20,5.75,21.96,5.23
Kevin Huerter,4300,ATL,SG,POR,,30.00,20.91,8,233.5,125,115.5,-0.25,30.94,12.84,22.1,5.14
Marcus Morris,5200,BOS,PF,IND,,28.00,24.65,12,213,-275,109.75,-0.25,45.46,9.84,26.74,5.14
Marvin Williams,4300,CHA,PF,@ LAL,,28.00,27.30,2,229.5,-135,115.75,0.25,43.68,5.20,21.85,5.08
John Collins,7400,ATL,PF,POR,,30.00,29.94,12,233.5,125,115.5,-0.25,68.25,14.84,37.48,5.06
Dennis Schroder,5400,OKC,SG,DEN,,30.00,36.37,9,216.5,-175,110,-1.5,43.73,7.30,27.03,5.01
Damian Lillard,10900,POR,PG,@ ATL,,35.00,44.44,30,233.5,-145,118,-0.75,90.05,27.20,54.41,4.99
Lance Stephenson,4200,LAL,SF,CHA,,24.00,30.29,29,229.5,115,113.75,0.75,40.73,4.15,20.75,4.94
Jayson Tatum,6500,BOS,PF,IND,,32.00,27.99,6,213,-275,109.75,-0.25,47.40,14.64,31.96,4.92
Steven Adams,6500,OKC,C,DEN,,34.00,31.86,16,216.5,-175,110,-1.5,54.53,14.48,31.76,4.89
Russell Westbrook,11300,OKC,PG,DEN,,35.00,36.37,9,216.5,-175,110,-1.5,76.87,30.04,54.91,4.86
Mason Plumlee,5000,DEN,C,@ OKC,,23.00,34.40,26,216.5,150,106.5,-1.5,47.37,6.39,24.29,4.86
Thaddeus Young,6200,IND,PF,@ BOS,,32.00,27.31,3,213,230,103.25,-0.25,46.02,13.83,30.14,4.86
Andre Iguodala,3800,GSW,SG,@ MIN,,24.00,24.45,10,228.5,-500,119.25,-0.25,31.56,8.98,18.4,4.84
Jerami Grant,6000,OKC,PF,DEN,,34.00,31.28,19,216.5,-175,110,-1.5,57.41,3.73,28.72,4.79
Gary Harris,4800,DEN,SF,@ OKC,,30.00,27.64,26,216.5,150,106.5,-1.5,32.29,8.34,22.9,4.77
Trae Young,8700,ATL,PG,POR,,32.00,36.91,11,233.5,125,115.5,-0.25,57.85,24.01,41.32,4.75
Maurice Harkless,5300,POR,SF,@ ATL,,28.00,31.77,30,233.5,-145,118,-0.75,50.33,9.27,25.18,4.75
Kyle Kuzma,6500,LAL,PF,CHA,,33.00,30.67,17,229.5,115,113.75,0.75,45.69,16.02,30.75,4.73
Dario Saric,5200,MIN,PF,GSW,,26.00,31.00,18,228.5,400,109.25,-0.75,37.17,10.84,24.52,4.72
Stephen Curry,9600,GSW,PG,@ MIN,,34.00,38.47,15,228.5,-500,119.25,-0.25,76.94,16.69,45.1,4.7
Andrew Wiggins,6700,MIN,SG,GSW,,35.00,28.51,27,228.5,400,109.25,-0.75,48.97,13.76,31.49,4.7
Marcus Smart,5500,BOS,SG,IND,,30.00,35.37,2,213,-275,109.75,-0.25,42.77,11.06,25.78,4.69
Miles Bridges,5500,CHA,SF,@ LAL,,30.00,27.30,2,229.5,-135,115.75,0.25,35.98,20.79,25.7,4.67
Karl-Anthony Towns,11600,MIN,C,GSW,,35.00,26.81,3,228.5,400,109.25,-0.75,85.03,28.60,54.16,4.67
Dwayne Bacon,4700,CHA,SF,@ LAL,,29.00,23.00,23,229.5,-135,115.75,0.25,42.27,7.77,21.89,4.66
JaVale McGee,8000,LAL,C,CHA,,30.00,29.60,5,229.5,115,113.75,0.75,64.06,19.35,37.22,4.65
Kevin Durant,9500,GSW,SF,@ MIN,,34.00,32.07,23,228.5,-500,119.25,-0.25,67.13,23.57,44.22,4.65
Kemba Walker,10000,CHA,PG,@ LAL,,36.00,42.45,29,229.5,-135,115.75,0.25,84.37,20.85,46.23,4.62
Tyus Jones,6500,MIN,PG,GSW,,34.00,20.07,11,228.5,400,109.25,-0.75,49.52,11.21,30.05,4.62
Darren Collison,6300,IND,PG,@ BOS,,32.00,20.62,18,213,230,103.25,-0.25,47.33,13.15,29.02,4.61
Klay Thompson,7500,GSW,SG,@ MIN,,34.00,24.45,10,228.5,-500,119.25,-0.25,61.81,16.28,34.57,4.61
Tomas Satoransky,6200,WAS,PG,@ UTA,,34.00,35.64,5,223.5,800,104.75,-2,55.97,9.51,28.57,4.61
Josh Okogie,5400,MIN,SG,GSW,,32.00,22.79,21,228.5,400,109.25,-0.75,34.89,19.74,24.92,4.61
Meyers Leonard,3500,POR,PF,@ ATL,,15.00,27.74,5,233.5,-145,118,-0.75,32.18,4.20,16.1,4.6
Myles Turner,7700,IND,C,@ BOS,,30.00,31.43,15,213,230,103.25,-0.25,68.92,10.80,35.29,4.58
Rajon Rondo,6300,LAL,PG,CHA,,30.00,20.24,13,229.5,115,113.75,0.75,44.75,8.48,28.85,4.58
Monte Morris,4000,DEN,SG,@ OKC,,23.00,36.08,7,216.5,150,106.5,-1.5,25.61,14.49,18.29,4.57
Paul George,10400,OKC,SF,DEN,,36.00,31.28,19,216.5,-175,110,-1.5,75.05,22.05,47.53,4.57
Wesley Matthews,4500,IND,SG,@ BOS,,32.00,19.55,3,213,230,103.25,-0.25,36.74,9.36,20.58,4.57
Ricky Rubio,6300,UTA,PG,WAS,,30.00,22.70,24,223.5,-1200,118.75,-0.5,45.26,12.14,28.77,4.57
Al Horford,7200,BOS,C,IND,,29.00,32.56,22,213,-275,109.75,-0.25,51.19,16.02,32.77,4.55
Zach Collins,5100,POR,PF,@ ATL,,25.00,27.74,5,233.5,-145,118,-0.75,40.79,7.06,23.07,4.52
LeBron James,11300,LAL,SF,CHA,,34.00,30.67,17,229.5,115,113.75,0.75,71.51,29.22,51.08,4.52
Draymond Green,6700,GSW,PF,@ MIN,,33.00,33.13,24,228.5,-500,119.25,-0.25,44.65,13.04,30.19,4.51
Gordon Hayward,5200,BOS,SF,IND,,25.00,27.99,6,213,-275,109.75,-0.25,46.84,7.59,23.43,4.51
Thomas Bryant ,7200,WAS,C,@ UTA,,35.00,31.80,16,223.5,800,104.75,-2,64.69,3.79,32.36,4.49
Terrance Ferguson,3600,OKC,SG,DEN,,30.00,20.96,9,216.5,-175,110,-1.5,32.16,3.57,16.09,4.47
Kyrie Irving,10000,BOS,PG,IND,,35.00,35.37,2,213,-275,109.75,-0.25,62.45,22.44,44.61,4.46
Will Barton,5300,DEN,SF,@ OKC,,28.00,27.64,26,216.5,150,106.5,-1.5,41.51,8.34,23.57,4.45
Kentavious Caldwell-Pope,5500,LAL,SG,CHA,,32.00,24.16,26,229.5,115,113.75,0.75,48.78,6.58,24.45,4.45
Jabari Parker,6700,WAS,SF,@ UTA,,29.00,30.25,15,223.5,800,104.75,-2,55.81,5.52,29.83,4.45
Nikola Jokic,10500,DEN,C,@ OKC,,33.00,28.83,8,216.5,150,106.5,-1.5,68.42,27.94,46.64,4.44
Bobby Portis,6300,WAS,PF,@ UTA,,30.00,31.80,16,223.5,800,104.75,-2,46.41,9.79,27.96,4.44
Seth Curry,5100,POR,PG,@ ATL,,29.00,20.99,10,233.5,-145,118,-0.75,45.28,6.18,22.65,4.44
Aron Baynes,3500,BOS,C,IND,,16.00,28.54,4,213,-275,109.75,-0.25,30.98,3.10,15.5,4.43
DeMarcus Cousins,8600,GSW,C,@ MIN,,30.00,33.13,24,228.5,-500,119.25,-0.25,54.30,17.69,37.97,4.42
Donovan Mitchell,8500,UTA,SG,WAS,,34.00,39.32,19,223.5,-1200,118.75,-0.5,61.87,15.24,37.36,4.4
Domantas Sabonis,6800,IND,PF,@ BOS,,25.00,31.41,11,213,230,103.25,-0.25,55.42,4.34,29.51,4.34
Bojan Bogdanovic,6500,IND,SF,@ BOS,,32.00,19.55,3,213,230,103.25,-0.25,46.12,9.09,28.07,4.32
Cory Joseph,3800,IND,PG,@ BOS,,21.00,20.62,18,213,230,103.25,-0.25,28.61,5.09,16.3,4.29
