Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Boban Marjanovic,3800,PHI,C,MIA,,18.00,26.62,2,220,-250,112.75,-0.5,44.84,4.08,22.43,5.9
Cedi Osman,4800,CLE,SF,PHO,,32.00,20.39,2,221,-114,111,1.75,41.71,12.28,25.11,5.23
Khris Middleton,6400,MIL,SG,BOS,,33.00,26.98,20,227,-250,116.25, ,47.08,11.47,33.25,5.2
J.J. Redick,5500,PHI,SF,MIA,,33.00,22.31,22,220,-250,112.75,-0.5,47.78,11.48,28.34,5.15
DeMarcus Cousins,7600,GSW,C,SAC,,28.00,33.03,20,238.5,-900,125.5,0.25,56.43,21.14,39,5.13
Buddy Hield,6300,SAC,SG,@ GSW,,33.00,22.02,20,238.5,650,113,-0.75,56.62,13.42,32.19,5.11
Jusuf Nurkic,8100,POR,C,@ BKN,,29.00,30.82,11,231,-143,116.75,116.75,65.60,19.25,41.31,5.1
Bam Adebayo,4300,MIA,PF,@ PHI,,22.00,32.97,21,220,210,107.25,0.5,36.22,5.60,21.87,5.09
Caris LeVert,5800,BKN,SG,POR,,26.00,37.02,11,231,125,114.25,114.25,46.28,12.63,29.18,5.03
Collin Sexton,5500,CLE,PG,PHO,,33.00,40.37,22,221,-114,111,1.75,38.67,16.05,27.62,5.02
Mikal Bridges,5000,PHO,SF,@ CLE,,35.00,25.84,19,221,-100,110,1.75,35.13,17.44,25.09,5.02
Tobias Harris,7100,PHI,PF,MIA,,35.00,28.81,7,220,-250,112.75,-0.5,56.56,16.08,35.57,5.01
Jimmy Butler,8200,PHI,SG,MIA,,36.00,23.36,3,220,-250,112.75,-0.5,63.91,21.75,40.89,4.99
Jonah Bolden,3500,PHI,PF,MIA,,19.00,28.81,7,220,-250,112.75,-0.5,24.29,13.12,17.35,4.96
C.J. McCollum,6400,POR,SG,@ BKN,,34.00,25.96,17,231,-143,116.75,116.75,51.35,17.27,31.52,4.93
JaVale McGee,6100,LAL,C,HOU,,25.00,28.56,4,233,130,115, ,51.73,15.63,30.06,4.93
Tyler Johnson,4400,PHO,PG,@ CLE,,27.00,44.43,30,221,-100,110,1.75,43.38,5.92,21.7,4.93
Bogdan Bogdanovic,5600,SAC,SG,@ GSW,,28.00,27.71,23,238.5,650,113,-0.75,54.20,8.85,27.57,4.92
Ben Simmons,8700,PHI,PG,MIA,,35.00,22.44,19,220,-250,112.75,-0.5,62.12,25.62,42.84,4.92
Richaun Holmes,3700,PHO,PF,@ CLE,,17.00,33.32,24,221,-100,110,1.75,36.30,3.25,18.16,4.91
Stephen Curry,9500,GSW,PG,SAC,,33.00,35.81,9,238.5,-900,125.5,0.25,79.16,18.76,46.43,4.89
Malcolm Brogdon,5800,MIL,SG,BOS,,30.00,34.80,4,227,-250,116.25, ,52.23,9.92,28.25,4.87
Chris Paul,7800,HOU,PG,@ LAL,,33.00,40.12,20,233,-150,118,0.5,55.94,16.90,37.9,4.86
Reggie Bullock,4700,LAL,SG,HOU,,32.00,26.14,22,233,130,115, ,42.87,11.41,22.83,4.86
Justise Winslow,6100,MIA,SF,@ PHI,,33.00,36.93,10,220,210,107.25,0.5,51.94,14.42,29.61,4.85
Marcus Smart,5000,BOS,SG,@ MIL,,30.00,34.96,6,227,210,110.75, ,40.13,10.38,24.19,4.84
De'Aaron Fox,7000,SAC,PG,@ GSW,,32.00,38.01,16,238.5,650,113,-0.75,53.65,16.54,33.68,4.81
Draymond Green,6800,GSW,PF,SAC,,33.00,33.03,20,238.5,-900,125.5,0.25,48.16,15.49,32.74,4.81
Josh Jackson,5800,PHO,PF,@ CLE,,30.00,24.48,10,221,-100,110,1.75,55.75,8.59,27.89,4.81
