Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Jimmy Butler,8600,PHI,SG,@ CHA,,35.00,29.72,28,223,-114,112, ,58.94,20.26,41.1,4.78
Draymond Green,6600,GSW,PF,@ MIN,,33.00,33.53,24,230,-275,118.25,118.25,46.66,13.63,31.55,4.78
Kyle Kuzma,6500,LAL,PF,@ MIL,,32.00,28.21,7,229,475,109,-3,46.53,16.32,31.02,4.77
Clint Capela,8100,HOU,C,@ ATL,,33.00,33.38,24,232.5,-350,120.25,0.25,75.07,15.47,38.28,4.73
JaMychal Green,3500,LAC,PF,IND,,18.00,31.79,16,219.5,-214,112.25,0.25,32.82,3.37,16.42,4.69
Ben Simmons,9400,PHI,PG,@ CHA,,35.00,19.63,13,223,-114,112, ,62.07,26.25,43.9,4.67
Rajon Rondo,6500,LAL,PG,@ MIL,,30.00,22.66,22,229,475,109,-3,42.43,9.00,30.31,4.66
Ed Davis,3900,BKN,PF,@ SAC,,18.00,31.22,15,231.5,125,114.25,0.25,36.36,5.35,18.19,4.66
Taurean Prince,5100,ATL,SF,HOU,,29.00,26.35,21,232.5,290,112.25,-0.25,43.29,9.25,23.72,4.65
JaVale McGee,5500,LAL,C,@ MIL,,21.00,25.74,1,229,475,109,-3,43.82,12.55,25.46,4.63
J.J. Redick,5800,PHI,SF,@ CHA,,33.00,23.99,26,223,-114,112, ,45.25,11.41,26.84,4.63
Ivica Zubac,5400,LAC,C,IND,,22.00,28.50,4,219.5,-214,112.25,0.25,45.89,11.66,25.02,4.63
Chris Paul,8500,HOU,PG,@ ATL,,32.00,44.24,30,232.5,-350,120.25,0.25,57.56,17.90,39.26,4.62
Tyreke Evans,3500,IND,SF,@ LAC,,18.00,24.74,10,219.5,180,107.25,0.25,29.60,8.22,16.14,4.61
Nemanja Bjelica,4500,SAC,SF,BKN,,20.00,28.59,9,231.5,-143,117.25,-0.75,34.42,8.91,20.76,4.61
Eric Gordon,5500,HOU,SG,@ ATL,,32.00,28.10,25,232.5,-350,120.25,0.25,41.95,8.58,25.15,4.57
Danilo Gallinari,7500,LAC,SF,IND,,31.00,26.75,1,219.5,-214,112.25,0.25,62.80,12.89,34.28,4.57
Josh Hart,3800,LAL,SG,@ MIL,,23.00,21.35,20,229,475,109,-3,34.60,3.25,17.31,4.56
Dewayne Dedmon,5900,ATL,C,HOU,,26.00,27.92,3,232.5,290,112.25,-0.25,43.45,11.87,26.79,4.54
Patrick Beverley,5900,LAC,PG,IND,,32.00,19.45,9,219.5,-214,112.25,0.25,46.65,9.91,26.78,4.54
P.J. Tucker,4500,HOU,PF,@ ATL,,34.00,31.93,30,232.5,-350,120.25,0.25,32.39,6.23,20.37,4.53
Tobias Harris,7600,PHI,PF,@ CHA,,35.00,30.45,16,223,-114,112, ,54.75,15.59,34.26,4.51
Kevin Huerter,4500,ATL,SG,HOU,,26.00,20.76,17,232.5,290,112.25,-0.25,28.29,16.01,20.21,4.49
Alex Len,4900,ATL,C,HOU,,22.00,27.92,3,232.5,290,112.25,-0.25,38.29,8.90,21.98,4.49
Lou Williams,7700,LAC,SG,IND,,29.00,27.26,22,219.5,-214,112.25,0.25,68.91,7.65,34.47,4.48
James Harden,12300,HOU,SG,@ ATL,,34.00,44.24,30,232.5,-350,120.25,0.25,76.69,37.47,54.78,4.45
Rodions Kurucs,3800,BKN,PF,@ SAC,,22.00,32.36,23,231.5,125,114.25,0.25,23.45,11.64,16.75,4.41
Andrew Bogut,3500,GSW,C,@ MIN,,17.00,29.66,5,230,-275,118.25,118.25,30.40,3.65,15.21,4.35
Landry Shamet,4300,LAC,PG,IND,,28.00,20.70,15,219.5,-214,112.25,0.25,26.07,14.75,18.62,4.33
DeAndre Bembry,3800,ATL,SF,HOU,,20.00,26.35,21,232.5,290,112.25,-0.25,27.37,4.28,16.35,4.3
Reggie Bullock,3500,LAL,SG,@ MIL,,22.00,28.84,29,229,475,109,-3,27.27,7.06,15.06,4.3
Shai Gilgeous-Alexander,5100,LAC,PG,IND,,28.00,19.45,9,219.5,-214,112.25,0.25,30.28,17.13,21.63,4.24
John Collins,8600,ATL,PF,HOU,,30.00,32.36,18,232.5,290,112.25,-0.25,65.90,14.33,36.19,4.21
Klay Thompson,8400,GSW,SG,@ MIN,,35.00,24.42,8,230,-275,118.25,118.25,62.29,16.41,34.84,4.15
Amir Johnson,3800,PHI,PF,@ CHA,,16.00,30.45,8,223,-114,112, ,31.38,4.21,15.7,4.13
Kevon Looney,4300,GSW,C,@ MIN,,19.00,29.66,5,230,-275,118.25,118.25,29.57,6.62,17.56,4.08
Montrezl Harrell,8200,LAC,PF,IND,,27.00,31.79,16,219.5,-214,112.25,0.25,56.68,3.92,33.26,4.06
Marvin Bagley III,6200,SAC,PF,BKN,,22.00,28.59,9,231.5,-143,117.25,-0.75,35.20,19.01,25.14,4.05
Jerryd Bayless,3600,MIN,PG,GSW,,20.00,28.97,27,230,230,111.75,111.75,28.77,4.23,14.39,4
Taj Gibson,4700,MIN,PF,GSW,,21.00,31.97,17,230,230,111.75,111.75,37.46,7.03,18.74,3.99
Harry Giles,5300,SAC,PF,BKN,,18.00,28.59,9,231.5,-143,117.25,-0.75,29.54,15.95,21.1,3.98
Vince Carter,3600,ATL,SF,HOU,,18.00,20.76,17,232.5,290,112.25,-0.25,28.05,3.69,14.03,3.9
Kenneth Faried,4500,HOU,PF,@ ATL,,16.00,33.38,24,232.5,-350,120.25,0.25,34.84,1.74,17.43,3.87
Quinn Cook,3700,GSW,PG,@ MIN,,17.00,38.93,16,230,-275,118.25,118.25,28.53,2.71,14.27,3.86
Josh Okogie,3900,MIN,SG,GSW,,22.00,20.36,13,230,230,111.75,111.75,20.72,11.72,14.8,3.79
Dwayne Bacon,3600,CHA,SF,PHI,,22.00,19.99,8,223,-100,111,-2,23.84,4.60,13.61,3.78
Danuel House Jr.,3900,HOU,SF,@ ATL,,21.00,44.24,30,232.5,-350,120.25,0.25,28.87,4.45,14.44,3.7
Keita Bates-Diop,3800,MIN,SF,GSW,,18.00,31.68,20,230,230,111.75,111.75,19.15,10.34,13.68,3.6
T.J. McConnell,3500,PHI,PG,@ CHA,,16.00,19.63,13,223,-114,112, ,23.51,2.61,12.59,3.6
Austin Rivers,3500,HOU,SG,@ ATL,,22.00,24.93,30,232.5,-350,120.25,0.25,25.13,2.90,12.57,3.59
Alex Caruso,5400,LAL,PG,@ MIL,,26.00,35.19,2,229,475,109,-3,30.28,8.09,19.03,3.52
Jaylen Adams,3500,ATL,SG,HOU,,16.00,35.65,4,232.5,290,112.25,-0.25,17.16,9.27,12.26,3.5
Cameron Reynolds,3500,MIN,SG,GSW,,17.00,20.36,13,230,230,111.75,111.75,17.15,9.26,12.25,3.5
Aaron Holiday,3500,IND,SG,@ LAC,,14.00,17.80,1,219.5,180,107.25,0.25,16.90,9.56,12.07,3.45
Miles Bridges,3500,CHA,SF,PHI,,15.00,29.24,11,223,-100,111,-2,16.90,9.56,12.07,3.45
Treveon Graham,3500,BKN,SG,@ SAC,,21.00,26.26,18,231.5,125,114.25,0.25,24.03,2.27,12.02,3.43
George Hill,3500,MIL,PG,LAL,,16.00,18.28,2,229,-600,120,-4,23.02,3.29,11.91,3.4
Jordan Bell,3500,GSW,C,@ MIN,,12.00,29.66,5,230,-275,118.25,118.25,22.85,2.37,11.43,3.27
Johnathan Williams,3700,LAL,PF,@ MIL,,14.00,28.21,7,229,475,109,-3,16.77,9.33,11.98,3.24
James Ennis III,3600,PHI,SF,@ CHA,,18.00,25.69,16,223,-114,112, ,23.25,3.42,11.63,3.23
Gerald Green,3700,HOU,SF,@ ATL,,16.00,28.10,25,232.5,-350,120.25,0.25,20.96,3.40,11.88,3.21
Tim Frazier,4100,MIL,PG,LAL,,14.00,18.28,2,229,-600,120,-4,25.98,3.42,13.1,3.2
Mike Muscala,3500,LAL,C,@ MIL,,15.00,32.57,20,229,475,109,-3,21.63,2.17,11.2,3.2
Moritz Wagner,3500,LAL,C,@ MIL,,12.00,32.57,20,229,475,109,-3,15.23,8.48,10.88,3.11
Michael Kidd-Gilchrist,3500,CHA,SF,PHI,,14.00,25.11,14,223,-100,111,-2,21.27,4.33,10.64,3.04
Anthony Tolliver,3500,MIN,PF,GSW,,16.00,31.68,20,230,230,111.75,111.75,19.10,3.31,10.55,3.01
Doug McDermott,3500,IND,SF,@ LAC,,16.00,19.93,7,219.5,180,107.25,0.25,21.01,3.36,10.51,3
Boban Marjanovic,6800,PHI,C,@ CHA,,14.00,30.45,8,223,-114,112, ,30.03,7.49,18.72,2.75
Devonte' Graham,3500,CHA,PG,PHI,,11.00,19.43,8,223,-100,111,-2,12.91,6.97,9.22,2.63
Garrett Temple,3600,LAC,SG,IND,,16.00,20.70,15,219.5,-214,112.25,0.25,18.29,2.25,9.15,2.54
Corey Brewer,3500,SAC,SF,BKN,,12.00,17.64,1,231.5,-143,117.25,-0.75,16.41,2.35,8.21,2.35
Jonah Bolden,4100,PHI,PF,@ CHA,,10.00,30.45,16,223,-114,112, ,13.08,7.40,9.34,2.28
Alfonzo McKinnie,3600,GSW,SF,@ MIN,,11.00,26.35,29,230,-275,118.25,118.25,13.89,2.51,6.95,1.93
Wilson Chandler,3500,LAC,SF,IND,,9.00,24.69,10,219.5,-214,112.25,0.25,13.01,1.50,6.51,1.86
Tyson Chandler,3500,LAL,C,@ MIL,,7.00,25.74,1,229,475,109,-3,8.09,5.60,6.22,1.78
Yogi Ferrell,3500,SAC,PG,BKN,,8.00,38.65,14,231.5,-143,117.25,-0.75,11.42,1.56,5.79,1.65
Gorgui Dieng,3500,MIN,C,GSW,,4.00,31.97,17,230,230,111.75,111.75,7.34,1.11,4.14,1.18
Andre Ingram,3500,LAL,SG,@ MIL,,5.00,21.35,20,229,475,109,-3,4.45,2.48,3.18,0.91
Isaac Bonga,3500,LAL,SF,@ MIL,,5.00,26.66,19,229,475,109,-3,4.45,2.48,3.18,0.91
Alec Burks,3500,SAC,SG,BKN,,3.00,26.20,18,231.5,-143,117.25,-0.75,5.24,0.57,2.62,0.75
Jared Dudley,3500,BKN,SF,@ SAC,,4.00,26.26,18,231.5,125,114.25,0.25,5.18,0.50,2.59,0.74
