Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Alec Burks,4000,CLE,SG,SAC,,31.00,42.46,7,223,120,110.25,1,44.04,26.17,26.17,6.54
Josh Hart,3600,LAL,SG,@ SAS,,30.00,34.07,9,224,-111,112.5,-0.25,30.48,15.23,21.91,6.09
Mike Muscala,4200,PHI,C,@ DET,,29.00,55.06,16,220.5,110,109.25,-2,44.66,25.32,25.32,6.03
Amir Johnson,3500,PHI,PF,@ DET,,21.00,53.38,15,220.5,110,109.25,-2,33.17,16.27,21.1,6.03
Rodney Hood,4600,CLE,SF,SAC,,34.00,42.46,7,223,120,110.25,1,43.56,17.43,26.94,5.86
Jordan Clarkson,5400,CLE,SG,SAC,,34.00,42.46,7,223,120,110.25,1,51.72,27.88,31.29,5.79
Larry Nance,5300,CLE,PF,SAC,,29.00,59.96,25,223,120,110.25,1,47.33,24.38,30.4,5.74
Kentavious Caldwell-Pope,3700,LAL,SG,@ SAS,,30.00,34.07,9,224,-111,112.5,-0.25,39.99,18.45,21.16,5.72
Bam Adebayo,5500,MIA,PF,@ PHO,,27.00,61.84,29,210.5,-350,109.5,109.5,42.63,16.95,30.43,5.53
Collin Sexton,4900,CLE,PG,SAC,,36.00,53.46,27,223,120,110.25,1,29.79,10.98,26.98,5.51
Cedi Osman,4800,CLE,SF,SAC,,34.00,36.67,16,223,120,110.25,1,34.95,11.83,26.24,5.47
Rudy Gay,5800,SAS,SF,LAL,,32.00,45.27,8,224,-105,111.5,-2.25,39.98,16.11,31.28,5.39
Tyreke Evans,5100,IND,SF,@ ORL,,27.00,45.36,15,206.5,138,101.5,-1.5,38.39,14.93,26.66,5.23
Garrett Temple,4100,MEM,SG,@ NOP,,33.00,36.64,19,214,180,104.25,-2.5,34.01,15.21,21.19,5.17
Kelly Olynyk,5100,MIA,PF,@ PHO,,24.00,56.38,19,210.5,-350,109.5,109.5,39.29,19.96,26.37,5.17
James Johnson,3900,MIA,PF,@ PHO,,23.00,50.92,22,210.5,-350,109.5,109.5,26.48,10.68,20.15,5.17
De'Anthony Melton,5100,PHO,PG,MIA,,29.00,51.12,22,210.5,300,101,101,27.15,5.16,26.33,5.16
Paul Millsap,6400,DEN,PF,@ CHA,,30.00,48.77,18,219,-111,110,0.5,47.06,20.94,32.98,5.15
Thaddeus Young,5300,IND,PF,@ ORL,,32.00,48.58,17,206.5,138,101.5,-1.5,38.98,14.31,27.11,5.12
Josh Richardson,7100,MIA,SF,@ PHO,,35.00,50.53,29,210.5,-350,109.5,109.5,53.10,21.80,36.15,5.09
Monte Morris,3900,DEN,SG,@ CHA,,22.00,48.73,15,219,-111,110,0.5,29.42,15.84,19.68,5.05
DeMar DeRozan,8600,SAS,SG,LAL,,36.00,49.90,28,224,-105,111.5,-2.25,59.83,20.86,43.45,5.05
Andre Drummond,8800,DET,C,PHI,,34.00,51.89,12,220.5,-125,111.25,2.5,54.22,20.35,44.33,5.04
Jimmy Butler,8100,PHI,SG,@ DET,,36.00,41.47,4,220.5,110,109.25,-2,54.96,22.39,40.71,5.03
Wilson Chandler,4000,PHI,SF,@ DET,,31.00,34.01,7,220.5,110,109.25,-2,30.39,14.29,20.1,5.03
Stanley Johnson,4100,DET,SF,PHI,,28.00,34.99,12,220.5,-125,111.25,2.5,34.18,15.57,20.6,5.02
Shelvin Mack,3700,MEM,PG,@ NOP,,23.00,54.29,30,214,180,104.25,-2.5,28.61,14.34,18.48,4.99
Jamal Murray,7400,DEN,PG,@ CHA,,38.00,48.73,15,219,-111,110,0.5,56.80,23.70,36.74,4.96
Malik Beasley,3700,DEN,SG,@ CHA,,29.00,39.74,26,219,-111,110,0.5,32.12,18.30,18.3,4.95
