Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Tomas Satoransky ,3600,WAS,PG,BKN,,24.00,46.71,10,227.5,-275,117,-0.25,34.56,17.01,22.27,6.19
Fred VanVleet,4900,TOR,PG,@ CLE,,29.00,45.27,24,213,-800,112.5,-2.75,46.60,23.96,29.18,5.96
Terry Rozier,3800,BOS,PG,@ MIN,,24.00,46.90,20,216,110,107,0.75,35.56,18.66,22.59,5.94
Tyreke Evans,5000,IND,SF,@ SAC,,26.00,53.67,29,225,-133,113.5,113.5,43.17,17.65,29.61,5.92
Alec Burks,3600,CLE,SG,TOR,,24.00,46.98,21,213,600,100.5,-0.75,35.72,21.29,21.29,5.91
Marcus Smart,4600,BOS,SG,@ MIN,,29.00,42.72,2,216,110,107,0.75,36.77,14.94,26.72,5.81
Lauri Markkanen,3500,CHI,PF,@ HOU,,20.00,42.87,4,219,700,103,103,26.35,18.24,20.27,5.79
Nemanja Bjelica,4500,SAC,SF,IND,,26.00,47.01,13,225,115,111.5,111.5,42.25,17.11,25.81,5.74
Tim Hardaway Jr.,6700,NYK,SG,MIL,,36.00,49.36,25,230,320,111,-0.75,57.28,25.53,37.05,5.53
Danny Green,4600,TOR,SG,@ CLE,,30.00,37.14,17,213,-800,112.5,-2.75,35.17,17.24,24.8,5.39
Jonas Valanciunas,5500,TOR,C,@ CLE,,24.00,52.73,14,213,-800,112.5,-2.75,52.05,25.57,29.49,5.36
Jonas Jerebko,3800,GSW,PF,@ DET,,25.00,40.73,2,229,-188,116.75,0.5,36.48,15.64,20.1,5.29
Rodney Hood,5100,CLE,SF,TOR,,31.00,46.98,21,213,600,100.5,-0.75,42.42,17.04,26.3,5.16
Brook Lopez,5200,MIL,C,@ NYK,,29.00,62.55,29,230,-400,119,-0.75,40.50,18.24,26.75,5.14
DeMarre Carroll,3600,BKN,SF,@ WAS,,22.00,34.23,11,227.5,210,110.5,-0.25,31.01,14.73,18.48,5.13
Delon Wright,3600,TOR,SG,@ CLE,,22.00,45.27,24,213,-800,112.5,-2.75,30.27,14.68,18.39,5.11
Andrew Wiggins,5900,MIN,SG,BOS,,33.00,41.65,5,216,-125,109,0.75,39.39,17.08,30.02,5.09
Clint Capela,8800,HOU,C,CHI,,35.00,57.08,26,219,-1000,116,116,67.29,26.41,44.77,5.09
Bogdan Bogdanovic,5700,SAC,SG,IND,,30.00,44.20,12,225,115,111.5,111.5,45.75,24.27,28.83,5.06
Willie Cauley-Stein,6700,SAC,C,IND,,30.00,49.39,6,225,115,111.5,111.5,47.00,19.40,33.91,5.06
Rondae Hollis-Jefferson,6000,BKN,PF,@ WAS,,30.00,50.46,22,227.5,210,110.5,-0.25,47.13,19.01,30.27,5.05
Jordan Clarkson,5500,CLE,SG,TOR,,27.00,46.98,21,213,600,100.5,-0.75,45.83,24.73,27.76,5.05
Allen Crabbe,4000,BKN,SG,@ WAS,,27.00,39.67,28,227.5,210,110.5,-0.25,31.92,13.01,19.9,4.98
Gordon Hayward,6000,BOS,SF,@ MIN,,30.00,52.41,26,216,110,107,0.75,43.43,20.75,29.81,4.97
Chris Paul,8200,HOU,PG,CHI,,34.00,48.30,16,219,-1000,116,116,53.97,20.07,40.79,4.97
Khris Middleton,7300,MIL,SG,@ NYK,,34.00,43.94,10,230,-400,119,-0.75,58.42,25.32,36.22,4.96
Ish Smith,3900,DET,PG,GSW,,22.00,39.87,8,229,163,112.25,0.5,30.26,13.38,19.31,4.95
Thaddeus Young,5300,IND,PF,@ SAC,,28.00,54.15,29,225,-133,113.5,113.5,37.80,13.80,26.23,4.95
James Ennis,4000,HOU,SF,CHI,,29.00,40.03,27,219,-1000,116,116,30.55,14.79,19.75,4.94
Al Horford,6500,BOS,C,@ MIN,,30.00,55.10,15,216,110,107,0.75,43.26,16.78,32.09,4.94
Austin Rivers,3700,WAS,SG,BKN,,23.00,39.92,9,227.5,-275,117,-0.25,28.58,14.82,18.18,4.91
Taj Gibson,4200,MIN,PF,BOS,,24.00,46.57,1,216,-125,109,0.75,28.11,11.46,20.61,4.91
Derrick Rose,6100,MIN,PG,BOS,,29.00,49.74,20,216,-125,109,0.75,47.38,26.51,29.89,4.9
Blake Griffin,9200,DET,PF,GSW,,36.00,54.09,13,229,163,112.25,0.5,58.66,20.92,45.09,4.9
Bojan Bogdanovic,5200,IND,SF,@ SAC,,32.00,41.89,30,225,-133,113.5,113.5,40.12,20.24,25.49,4.9
Otto Porter,6500,WAS,SF,BKN,,33.00,31.53,2,227.5,-275,117,-0.25,46.78,21.42,31.78,4.89
Joe Harris,4300,BKN,SF,@ WAS,,29.00,39.67,28,227.5,210,110.5,-0.25,30.67,14.03,21.01,4.89
Dario Saric,4700,MIN,PF,BOS,,24.00,41.99,3,216,-125,109,0.75,38.79,18.60,22.94,4.88
Zach LaVine,8700,CHI,SG,@ HOU,,36.00,47.55,12,219,700,103,103,59.39,25.66,42.21,4.85
John Wall,9500,WAS,PG,BKN,,35.00,46.71,10,227.5,-275,117,-0.25,51.61,18.36,46.12,4.85
Wendell Carter,5600,CHI,PF,@ HOU,,26.00,55.74,18,219,700,103,103,27.84,5.57,26.92,4.81
Jarrett Allen,6000,BKN,C,@ WAS,,29.00,56.15,21,227.5,210,110.5,-0.25,39.87,17.32,28.87,4.81
Cedi Osman,5200,CLE,SF,TOR,,30.00,37.53,18,213,600,100.5,-0.75,32.25,11.21,24.92,4.79
P.J. Tucker,4400,HOU,PF,CHI,,33.00,40.03,27,219,-1000,116,116,41.07,17.72,21.02,4.78
Reggie Bullock,4600,DET,SG,GSW,,30.00,33.61,9,229,163,112.25,0.5,35.60,15.08,21.95,4.77
Andre Drummond,10200,DET,C,GSW,,33.00,49.04,5,229,163,112.25,0.5,59.60,22.30,48.69,4.77
Eric Gordon,6000,HOU,SG,CHI,,31.00,41.98,6,219,-1000,116,116,43.90,21.19,28.56,4.76
Marcus Morris,5300,BOS,PF,@ MIN,,30.00,38.19,23,216,110,107,0.75,34.19,12.93,25.16,4.75
Bradley Beal,8500,WAS,SG,BKN,,36.00,42.43,7,227.5,-275,117,-0.25,62.91,27.58,40.38,4.75
Buddy Hield,6000,SAC,SG,IND,,30.00,35.22,14,225,115,111.5,111.5,42.37,18.73,28.3,4.72
Giannis Antetokounmpo,12300,MIL,SF,@ NYK,,35.00,53.99,28,230,-400,119,-0.75,67.62,21.62,57.65,4.69
Cory Joseph,4400,IND,PG,@ SAC,,27.00,42.79,17,225,-133,113.5,113.5,36.49,16.74,20.59,4.68
James Harden,11900,HOU,SG,CHI,,37.00,48.30,16,219,-1000,116,116,63.92,20.25,55.34,4.65
Eric Bledsoe,7200,MIL,PG,@ NYK,,31.00,44.90,21,230,-400,119,-0.75,48.82,21.58,33.51,4.65
Jeff Teague,6900,MIN,PG,BOS,,33.00,49.74,20,216,-125,109,0.75,45.54,16.41,32.05,4.64
Karl-Anthony Towns,9800,MIN,C,BOS,,36.00,49.80,5,216,-125,109,0.75,61.15,25.61,45.16,4.61
Allonzo Trier,4100,NYK,SG,MIL,,26.00,49.36,25,230,320,111,-0.75,19.29,3.78,18.91,4.61
Damian Jones,3900,GSW,C,@ DET,,20.00,53.87,16,229,-188,116.75,0.5,30.11,12.56,17.86,4.58
Spencer Dinwiddie,6400,BKN,PG,@ WAS,,28.00,55.51,30,227.5,210,110.5,-0.25,44.89,20.79,29.28,4.58
Jayson Tatum,7000,BOS,PF,@ MIN,,33.00,52.41,26,216,110,107,0.75,40.73,17.07,32.02,4.57
Emmanuel Mudiay,5000,NYK,PG,MIL,,24.00,43.75,19,230,320,111,-0.75,29.74,12.60,22.79,4.56
De'Aaron Fox,7900,SAC,PG,IND,,34.00,41.65,14,225,115,111.5,111.5,44.50,18.22,35.86,4.54
Malcolm Brogdon,5900,MIL,SG,@ NYK,,33.00,46.39,9,230,-400,119,-0.75,38.34,18.90,26.7,4.53
Serge Ibaka,6000,TOR,PF,@ CLE,,24.00,44.58,7,213,-800,112.5,-2.75,38.45,16.14,27.04,4.51
Larry Nance,5900,CLE,PF,TOR,,28.00,55.01,14,213,600,100.5,-0.75,40.62,21.24,26.55,4.5
D'Angelo Russell,7800,BKN,SG,@ WAS,,31.00,55.51,30,227.5,210,110.5,-0.25,48.69,17.44,35.03,4.49
Mario Hezonja,3900,NYK,SF,MIL,,17.00,36.77,21,230,320,111,-0.75,26.33,11.19,17.45,4.47
Klay Thompson,7200,GSW,SG,@ DET,,35.00,33.05,7,229,-188,116.75,0.5,43.15,18.71,32.15,4.47
Glenn Robinson,3500,DET,SF,GSW,,21.00,33.61,9,229,163,112.25,0.5,23.06,10.12,15.54,4.44
Jabari Parker,7500,CHI,SF,@ HOU,,34.00,42.87,4,219,700,103,103,46.21,17.94,33.29,4.44
Stephen Curry,9600,GSW,PG,@ DET,,30.00,47.24,11,229,-188,116.75,0.5,58.96,23.26,42.6,4.44
Tristan Thompson,6100,CLE,C,TOR,,30.00,47.77,3,213,600,100.5,-0.75,36.99,16.30,26.98,4.42
Kevin Durant,11700,GSW,SF,@ DET,,35.00,40.73,2,229,-188,116.75,0.5,65.41,26.38,50.63,4.33
Reggie Jackson,6400,DET,PG,GSW,,29.00,49.26,18,229,163,112.25,0.5,39.44,15.00,27.68,4.33
Kyrie Irving,9000,BOS,PG,@ MIN,,34.00,42.72,2,216,110,107,0.75,51.81,20.86,38.84,4.32
Justin Holiday,6100,CHI,SG,@ HOU,,36.00,35.37,15,219,700,103,103,38.07,17.54,26.22,4.3
Andre Iguodala,4000,GSW,SG,@ DET,,23.00,33.05,7,229,-188,116.75,0.5,24.70,9.80,17.2,4.3
Mitchell Robinson,3700,NYK,C,MIL,,16.00,50.98,9,230,320,111,-0.75,16.10,3.16,15.78,4.26
Noah Vonleh,6100,NYK,PF,MIL,,26.00,43.05,5,230,320,111,-0.75,36.53,17.43,25.98,4.26
Kawhi Leonard,10400,TOR,SF,@ CLE,,33.00,51.02,29,213,-800,112.5,-2.75,59.09,21.58,44.23,4.25
Kevon Looney,3900,GSW,C,@ DET,,17.00,53.87,16,229,-188,116.75,0.5,24.99,13.05,16.44,4.22
Gary Clark,3500,HOU,SF,CHI,,17.00,52.75,27,219,-1000,116,116,14.88,2.65,14.66,4.19
Enes Kanter,7800,NYK,C,MIL,,26.00,52.93,10,230,320,111,-0.75,42.79,16.48,32.64,4.18
Robert Covington,7300,MIN,SF,BOS,,36.00,33.18,8,216,-125,109,0.75,42.69,20.02,30.47,4.17
Markieff Morris,6600,WAS,PF,BKN,,29.00,58.14,24,227.5,-275,117,-0.25,39.80,19.43,27.37,4.15
Darren Collison,6300,IND,PG,@ SAC,,28.00,42.79,17,225,-133,113.5,113.5,35.65,15.88,26.08,4.14
Harry Giles,4100,SAC,PF,IND,,20.00,47.01,13,225,115,111.5,111.5,18.26,3.85,16.83,4.1
Lorenzo Brown,3500,TOR,PG,@ CLE,,16.00,51.13,24,213,-800,112.5,-2.75,26.20,14.27,14.27,4.08
Justin Jackson,3700,SAC,SF,IND,,20.00,35.22,14,225,115,111.5,111.5,23.03,12.11,15.06,4.07
Kelly Oubre,5100,WAS,SF,BKN,,24.00,31.53,2,227.5,-275,117,-0.25,30.19,14.50,20.72,4.06
Shaun Livingston,3500,GSW,PG,@ DET,,16.00,40.13,11,229,-188,116.75,0.5,22.72,11.12,14.1,4.03
Langston Galloway,3800,DET,SG,GSW,,20.00,38.88,23,229,163,112.25,0.5,26.40,13.35,15.33,4.03
Iman Shumpert,4400,SAC,SG,IND,,24.00,35.22,14,225,115,111.5,111.5,26.15,12.64,17.6,4
Pat Connaughton,3700,MIL,SG,@ NYK,,20.00,35.85,18,230,-400,119,-0.75,27.41,11.31,14.75,3.99
Domantas Sabonis,7700,IND,PF,@ SAC,,26.00,56.15,22,225,-133,113.5,113.5,45.79,23.28,30.71,3.99
Myles Turner,7100,IND,C,@ SAC,,28.00,60.19,25,225,-133,113.5,113.5,45.78,20.99,28.02,3.95
Stanley Johnson,5000,DET,SF,GSW,,24.00,33.61,9,229,163,112.25,0.5,32.72,14.94,19.76,3.95
Pascal Siakam,6900,TOR,PF,@ CLE,,29.00,52.73,14,213,-800,112.5,-2.75,40.19,15.44,27.14,3.93
Ed Davis,3800,BKN,PF,@ WAS,,15.00,56.15,21,227.5,210,110.5,-0.25,24.79,10.91,14.75,3.88
Ryan Arcidiacono,5800,CHI,PG,@ HOU,,33.00,47.55,12,219,700,103,103,34.67,14.24,22.18,3.82
Shabazz Napier,3700,BKN,PG,@ WAS,,16.00,46.81,28,227.5,210,110.5,-0.25,25.26,11.35,13.91,3.76
Kevin Knox,3600,NYK,PF,MIL,,19.00,49.36,25,230,320,111,-0.75,13.59,2.66,13.32,3.7
Collin Sexton,6200,CLE,PG,TOR,,34.00,46.23,6,213,600,100.5,-0.75,25.87,6.98,22.81,3.68
C.J. Miles,3500,TOR,SF,@ CLE,,15.00,37.14,17,213,-800,112.5,-2.75,21.47,10.42,12.85,3.67
Andrew Harrison,3500,CLE,PG,TOR,,16.00,42.55,16,213,600,100.5,-0.75,20.73,9.63,12.72,3.63
Gerald Green,3500,HOU,SF,CHI,,14.00,41.98,6,219,-1000,116,116,21.71,10.21,12.58,3.59
OG Anunoby,3700,TOR,SF,@ CLE,,18.00,37.14,17,213,-800,112.5,-2.75,24.93,13.24,13.24,3.58
Troy Williams,3500,SAC,SF,IND,,14.00,35.22,14,225,115,111.5,111.5,19.62,10.01,12.36,3.53
Aron Baynes,3700,BOS,C,@ MIN,,14.00,55.89,20,216,110,107,0.75,20.23,10.72,13.01,3.52
Aaron Holiday,4100,IND,SG,@ SAC,,17.00,42.79,17,225,-133,113.5,113.5,15.07,3.47,14.23,3.47
Zaza Pachulia,3800,DET,C,GSW,,13.00,49.04,5,229,163,112.25,0.5,22.09,11.42,13.04,3.43
Robin Lopez,3700,CHI,C,@ HOU,,12.00,54.83,19,219,700,103,103,24.69,12.35,12.35,3.34
Thon Maker,3500,MIL,C,@ NYK,,14.00,56.17,23,230,-400,119,-0.75,19.72,9.87,11.65,3.33
Doug McDermott,3900,IND,SF,@ SAC,,20.00,41.89,30,225,-133,113.5,113.5,25.85,12.93,12.93,3.32
Jordan Bell,3500,GSW,C,@ DET,,12.00,53.87,16,229,-188,116.75,0.5,19.15,9.84,11.63,3.32
Gorgui Dieng,3700,MIN,C,BOS,,12.00,46.57,1,216,-125,109,0.75,18.59,8.89,12.11,3.27
Thomas Bryant ,3500,WAS,C,BKN,,16.00,58.14,24,227.5,-275,117,-0.25,18.51,8.79,11.15,3.19
Frank Ntilikina,3500,NYK,PG,MIL,,14.00,43.75,19,230,320,111,-0.75,16.73,9.54,11.02,3.15
Troy Brown,3500,WAS,SF,BKN,,14.00,31.53,2,227.5,-275,117,-0.25,11.16,1.99,11,3.14
George Hill,5400,CLE,PG,TOR,,20.00,46.23,6,213,600,100.5,-0.75,29.17,15.20,16.95,3.14
Tony Snell,3500,MIL,SG,@ NYK,,17.00,37.81,20,230,-400,119,-0.75,18.45,9.21,10.8,3.09
Donte DiVincenzo,3500,MIL,SG,@ NYK,,15.00,35.85,18,230,-400,119,-0.75,11.43,2.81,10.76,3.07
Jared Dudley,3500,BKN,SF,@ WAS,,15.00,34.23,11,227.5,210,110.5,-0.25,19.02,9.37,10.71,3.06
Trey Burke,5300,NYK,PG,MIL,,16.00,46.32,7,230,320,111,-0.75,27.70,14.58,16.16,3.05
Shaquille Harrison,3600,CHI,PG,@ HOU,,14.00,39.09,7,219,700,103,103,17.09,8.42,10.72,2.98
Nene Hilario,3700,HOU,C,CHI,,10.00,57.08,26,219,-1000,116,116,17.76,9.46,10.65,2.88
Tyus Jones,3800,MIN,PG,BOS,,13.00,38.33,4,216,-125,109,0.75,19.04,10.02,10.42,2.74
Antonio Blakeney,3600,CHI,SG,@ HOU,,10.00,35.37,15,219,700,103,103,15.71,7.64,9.45,2.63
Quinn Cook,5400,GSW,PG,@ DET,,18.00,47.24,11,229,-188,116.75,0.5,24.82,13.30,13.3,2.46
Chandler Hutchison,3600,CHI,SF,@ HOU,,10.00,32.04,4,219,700,103,103,8.14,1.49,8.05,2.24
Sterling Brown,3500,MIL,SG,@ NYK,,9.00,35.85,18,230,-400,119,-0.75,14.40,7.49,7.49,2.14
Damyean Dotson,3900,NYK,SG,MIL,,10.00,37.71,19,230,320,111,-0.75,14.19,7.01,8.29,2.13
Semi Ojeleye,3500,BOS,SF,@ MIN,,12.00,38.19,23,216,110,107,0.75,14.40,7.44,7.44,2.13
Cameron Payne,3500,CHI,PG,@ HOU,,9.00,47.55,12,219,700,103,103,12.41,6.34,7.3,2.09
Courtney Lee,3600,NYK,SG,MIL,,10.00,36.77,21,230,320,111,-0.75,13.93,7.36,7.36,2.04
Damion Lee,3700,GSW,SG,@ DET,,9.00,47.24,11,229,-188,116.75,0.5,11.69,5.97,7.13,1.93
Frank Mason,3500,SAC,SG,IND,,6.00,41.65,14,225,115,111.5,111.5,10.31,5.94,6.72,1.92
