Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Austin Rivers,3500,WAS,SG,@ ATL,,32.00,41.08,16,229,-175,116.5,-3.25,39.29,21.29,25.9,7.4
Julius Randle,7000,NOP,C,DAL,,34.00,50.10,5,226.5,-200,115.75,115.75,60.13,32.60,43.29,6.18
Pat Connaughton,3800,MIL,SG,DET,,30.00,38.31,23,225.5,-275,116.25,-1,38.26,16.45,21.34,5.62
Tomas Satoransky ,3800,WAS,PG,@ ATL,,31.00,53.71,29,229,-175,116.5,-3.25,30.47,12.36,21.31,5.61
Alec Burks,4100,CLE,SG,GSW,,28.00,45.50,18,219.5,500,104.25,-2,38.62,22.95,22.95,5.6
Davis Bertans,3500,SAS,SF,@ LAL,,25.00,61.43,26,225,260,108.75,1.5,29.07,12.69,19.43,5.55
Glenn Robinson,3500,DET,SF,@ MIL,,29.00,38.11,22,225.5,240,109.25,-0.5,27.78,12.63,19.16,5.47
George Hill,4100,CLE,PG,GSW,,28.00,48.79,14,219.5,500,104.25,-2,35.77,13.53,22.37,5.46
Solomon Hill,3500,NOP,SF,DAL,,29.00,39.59,26,226.5,-200,115.75,115.75,36.46,19.11,19.11,5.46
Collin Sexton,4800,CLE,PG,GSW,,34.00,48.79,14,219.5,500,104.25,-2,28.66,10.57,25.96,5.41
Rodney Hood,4800,CLE,SF,GSW,,33.00,45.50,18,219.5,500,104.25,-2,41.82,16.73,25.86,5.39
Cedi Osman,4900,CLE,SF,GSW,,34.00,34.61,10,219.5,500,104.25,-2,34.57,11.70,25.95,5.3
E'Twaun Moore,4400,NOP,SF,DAL,,32.00,31.14,3,226.5,-200,115.75,115.75,35.50,15.84,23.02,5.23
Otto Porter,7100,WAS,SF,@ ATL,,36.00,43.92,30,229,-175,116.5,-3.25,53.57,24.96,36.92,5.2
Bradley Beal,8500,WAS,SG,@ ATL,,39.00,48.85,23,229,-175,116.5,-3.25,69.59,29.94,44.1,5.19
Serge Ibaka,5900,TOR,PF,PHI,,30.00,50.51,21,229,-250,117.5, ,42.86,17.47,30.55,5.18
Nikola Jokic,9400,DEN,C,@ ORL,,34.00,48.32,3,206.5,-188,105.5,-1.25,64.07,19.42,48.54,5.16
Reggie Jackson,5200,DET,PG,@ MIL,,30.00,46.35,7,225.5,240,109.25,-0.5,37.30,14.02,26.7,5.13
Monte Morris,4400,DEN,SG,@ ORL,,27.00,47.25,10,206.5,-188,105.5,-1.25,33.58,18.15,22.55,5.13
Kelly Oubre,4900,WAS,SF,@ ATL,,29.00,43.92,30,229,-175,116.5,-3.25,43.48,20.50,25.06,5.11
Michael Kidd-Gilchrist,4200,CHA,SF,@ MIN,,28.00,37.30,18,221.5,163,108.5,0.5,34.98,17.97,21.29,5.07
Dewayne Dedmon,5000,ATL,C,WAS,,26.00,55.03,19,229,150,112.5,-1.75,35.79,14.89,25.19,5.04
Aaron Gordon,7300,ORL,PF,DEN,,35.00,48.27,16,206.5,163,101,-0.75,47.15,19.58,36.81,5.04
Jamal Murray,7000,DEN,PG,@ ORL,,38.00,47.25,10,206.5,-188,105.5,-1.25,54.87,22.61,35.22,5.03
Eric Bledsoe,7200,MIL,PG,DET,,34.00,38.85,9,225.5,-275,116.25,-1,53.04,22.17,36.23,5.03
Evan Fournier,5200,ORL,SG,DEN,,30.00,29.78,1,206.5,163,101,-0.75,33.09,13.47,26.1,5.02
Kevin Huerter,4600,ATL,SG,WAS,,32.00,39.43,27,229,150,112.5,-1.75,25.17,9.28,22.8,4.96
Anthony Davis,12800,NOP,PF,DAL,,38.00,50.10,5,226.5,-200,115.75,115.75,92.15,33.04,63.42,4.95
Tony Snell,3500,MIL,SG,DET,,26.00,33.50,7,225.5,-275,116.25,-1,30.12,15.63,17.31,4.95
Joel Embiid,10700,PHI,C,@ TOR,,36.00,55.24,16,229,210,111.5, ,64.42,22.43,52.89,4.94
Jonas Valanciunas,4500,TOR,C,PHI,,18.00,50.56,10,229,-250,117.5, ,40.36,20.47,22.25,4.94
Rudy Gay,5500,SAS,SF,@ LAL,,27.00,45.25,9,225,260,108.75,1.5,35.12,13.93,27.04,4.92
Jonathan Isaac,4900,ORL,SF,DEN,,29.00,56.51,20,206.5,163,101,-0.75,39.31,21.69,24.07,4.91
Russell Westbrook,11000,OKC,PG,@ BKN,,36.00,45.05,4,221,-250,113.5,1.25,60.10,18.49,54.05,4.91
Karl-Anthony Towns,9600,MIN,C,CHA,,36.00,54.14,13,221.5,-188,113, ,63.84,26.73,47.15,4.91
LaMarcus Aldridge,8000,SAS,PF,@ LAL,,34.00,61.43,26,225,260,108.75,1.5,56.64,24.95,39.17,4.9
Kent Bazemore,5300,ATL,SG,WAS,,26.00,43.66,9,229,150,112.5,-1.75,36.91,12.61,25.99,4.9
Paul George,8300,OKC,SF,@ BKN,,36.00,44.58,8,221,-250,113.5,1.25,56.68,25.03,40.63,4.9
Andre Drummond,9300,DET,C,@ MIL,,34.00,50.39,6,225.5,240,109.25,-0.5,55.90,20.80,45.52,4.89
Langston Galloway,3500,DET,SG,@ MIL,,25.00,36.70,20,225.5,240,109.25,-0.5,29.21,14.22,17.13,4.89
Jordan Bell,3800,GSW,C,@ CLE,,19.00,50.55,9,219.5,-667,115.25,-2,30.73,15.74,18.6,4.89
Giannis Antetokounmpo,12700,MIL,SF,DET,,38.00,42.61,4,225.5,-275,116.25,-1,73.95,27.71,61.99,4.88
Jeff Teague,6900,MIN,PG,CHA,,34.00,48.78,13,221.5,-188,113, ,47.42,17.09,33.37,4.84
Cody Zeller,4800,CHA,C,@ MIN,,26.00,54.36,18,221.5,163,108.5,0.5,33.18,13.55,23.2,4.83
Kawhi Leonard,9800,TOR,SF,PHI,,35.00,43.86,10,229,-250,117.5, ,65.08,22.79,47.19,4.82
Kyle Lowry,8000,TOR,PG,PHI,,35.00,52.95,27,229,-250,117.5, ,54.40,21.15,38.53,4.82
Tim Frazier,5400,NOP,PG,DAL,,29.00,43.52,22,226.5,-200,115.75,115.75,41.22,17.78,25.96,4.81
Andrew Wiggins,6000,MIN,SG,CHA,,34.00,48.88,25,221.5,-188,113, ,37.71,16.35,28.74,4.79
Tony Parker,3800,CHA,PG,@ MIN,,20.00,34.89,3,221.5,163,108.5,0.5,30.60,18.18,18.18,4.78
LeBron James,10700,LAL,SF,SAS,,35.00,49.63,19,225,-300,116.25,1,61.83,21.46,51.1,4.78
John Collins,7400,ATL,PF,WAS,,32.00,55.03,19,229,150,112.5,-1.75,54.33,22.13,35.35,4.78
Kevon Looney,4800,GSW,C,@ CLE,,28.00,50.55,9,219.5,-667,115.25,-2,33.24,14.66,22.94,4.78
Kyle Anderson,5800,MEM,SF,LAC,,33.00,33.71,8,209,-133,105.75, ,36.77,15.04,27.69,4.77
Malik Beasley,3800,DEN,SG,@ ORL,,29.00,32.98,6,206.5,-188,105.5,-1.25,32.04,18.14,18.14,4.77
Garrett Temple,4300,MEM,SG,LAC,,33.00,33.39,7,209,-133,105.75, ,33.00,14.82,20.52,4.77
Dennis Schroder,5900,OKC,SG,@ BKN,,29.00,45.05,4,221,-250,113.5,1.25,42.88,22.09,28.1,4.76
Allen Crabbe,4300,BKN,SG,OKC,,28.00,37.09,21,221,210,107.5,2.75,32.39,13.38,20.37,4.74
Derrick Rose,5700,MIN,PG,CHA,,27.00,48.78,13,221.5,-188,113, ,42.76,23.93,26.98,4.73
Jeremy Lamb,6500,CHA,SG,@ MIN,,32.00,44.97,14,221.5,163,108.5,0.5,41.54,18.23,30.75,4.73
Bryn Forbes,3700,SAS,PG,@ LAL,,26.00,49.62,19,225,260,108.75,1.5,25.45,11.02,17.47,4.72
Spencer Dinwiddie,6000,BKN,PG,OKC,,29.00,43.98,2,221,210,107.5,2.75,43.67,19.60,28.32,4.72
J.J. Barea,5900,DAL,PG,@ NOP,,25.00,49.60,18,226.5,175,110.75,110.75,41.93,20.16,27.84,4.72
