Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Shelvin Mack,3700,MEM,PG,@ GSW,,32.00,40.41,14,209.5,600,98.25,-1,39.39,19.04,25.46,6.88
Nemanja Bjelica,5200,SAC,SF,@ MIN,,35.00,53.60,28,231,275,111.75,-0.25,56.79,22.52,34.23,6.58
Trey Burke,4000,NYK,PG,PHO,,26.00,51.64,24,222,105,110.25,0.25,43.82,22.51,25.84,6.46
George Hill,3500,MIL,PG,@ DET,,23.00,50.78,22,225,-160,114.25,0.75,36.61,18.20,21.21,6.06
Derrick Rose,6100,MIN,PG,SAC,,34.00,52.16,26,231,-333,119.25,-0.25,57.61,32.24,36.35,5.96
Enes Kanter,7000,NYK,C,PHO,,30.00,60.48,29,222,105,110.25,0.25,51.90,20.13,39.71,5.67
Josh Okogie,3500,MIN,SG,SAC,,26.00,44.68,12,231,-333,119.25,-0.25,20.30,3.86,19.69,5.63
Mario Hezonja,3500,NYK,SF,PHO,,19.00,33.92,9,222,105,110.25,0.25,36.91,17.40,19.62,5.61
Jevon Carter,3500,MEM,PG,@ GSW,,24.00,40.41,14,209.5,600,98.25,-1,20.56,4.74,19.41,5.55
Maurice Harkless,4100,POR,SF,@ LAC,,26.00,34.90,10,217.5,105,108,-0.25,35.81,14.99,22.37,5.46
Buddy Hield,6400,SAC,SG,@ MIN,,35.00,36.79,21,231,275,111.75,-0.25,51.95,23.16,34.36,5.37
Patty Mills,3800,SAS,PG,PHI,,23.00,38.29,7,224.5,-105,111.75,111.75,30.46,15.77,20.24,5.33
Dante Cunningham,3600,SAS,SF,PHI,,24.00,51.05,25,224.5,-105,111.75,111.75,35.98,15.33,19.19,5.33
Kosta Koufos,3500,SAC,C,@ MIN,,16.00,53.19,16,231,275,111.75,-0.25,35.60,18.55,18.55,5.3
Wilson Chandler,3900,PHI,SF,@ SAS,,27.00,35.66,14,224.5,-111,112.75,112.75,31.25,14.70,20.67,5.3
Mike Muscala,3700,PHI,C,@ SAS,,24.00,49.05,2,224.5,-111,112.75,112.75,34.40,19.50,19.5,5.27
Andrew Wiggins,6300,MIN,SG,SAC,,34.00,44.68,12,231,-333,119.25,-0.25,43.05,18.67,32.81,5.21
Luke Kennard,4100,DET,SG,MIL,,25.00,35.85,16,225,138,110.75,0.75,32.32,14.87,21.28,5.19
Khris Middleton,6400,MIL,SG,@ DET,,33.00,42.42,5,225,-160,114.25,0.75,52.30,22.55,33.12,5.18
Dario Saric,5300,MIN,PF,SAC,,30.00,50.67,22,231,-333,119.25,-0.25,46.32,22.21,27.39,5.17
Eric Gordon,4900,HOU,SG,UTA,,34.00,40.15,1,211.5,-200,108.25,-0.75,36.51,16.70,25.23,5.15
Robert Covington,5600,MIN,SF,SAC,,32.00,36.74,18,231,-333,119.25,-0.25,40.28,18.89,28.75,5.13
Justin Jackson,3500,SAC,SF,@ MIN,,24.00,36.79,21,231,275,111.75,-0.25,27.09,14.36,17.82,5.09
Reggie Bullock,4200,DET,SG,MIL,,30.00,39.26,26,225,138,110.75,0.75,34.55,14.64,21.25,5.06
Bogdan Bogdanovic,6100,SAC,SG,@ MIN,,35.00,45.63,16,231,275,111.75,-0.25,48.69,26.90,30.78,5.05
Frank Ntilikina,4000,NYK,PG,PHO,,26.00,44.02,23,222,105,110.25,0.25,30.63,17.45,20.15,5.04
Patrick Beverley,4500,LAC,PG,POR,,26.00,39.65,10,217.5,-118,109.5,-1.25,32.18,17.74,22.63,5.03
Bobby Portis,5300,CHI,PF,@ OKC,,25.00,52.19,5,212.5,600,100, ,49.03,22.47,26.53,5.01
Ricky Rubio,6300,UTA,PG,@ HOU,,32.00,38.83,8,211.5,175,103.25,-0.75,42.02,16.82,31.55,5.01
Brook Lopez,5600,MIL,C,@ DET,,32.00,56.43,22,225,-160,114.25,0.75,40.92,18.60,28.01,5
Chris Paul,8100,HOU,PG,UTA,,35.00,46.14,7,211.5,-200,108.25,-0.75,53.59,19.93,40.51,5
Jamal Crawford,4000,PHO,SG,@ NYK,,26.00,47.22,21,222,-118,111.75,3.25,34.38,19.94,19.94,4.99
Noah Vonleh,5500,NYK,PF,PHO,,30.00,50.06,20,222,105,110.25,0.25,38.74,17.86,27.4,4.98
Montrezl Harrell,6200,LAC,PF,POR,,26.00,54.29,14,217.5,-118,109.5,-1.25,46.58,24.09,30.81,4.97
Evan Turner,4700,POR,SF,@ LAC,,28.00,47.00,20,217.5,105,108,-0.25,35.23,19.43,23.38,4.97
Willie Cauley-Stein,7100,SAC,C,@ MIN,,32.00,53.19,16,231,275,111.75,-0.25,50.56,22.23,35.28,4.97
Damian Lillard,8800,POR,PG,@ LAC,,35.00,51.96,25,217.5,105,108,-0.25,55.56,21.15,43.61,4.96
Al-Farouq Aminu,5100,POR,PF,@ LAC,,29.00,34.90,10,217.5,105,108,-0.25,38.90,18.96,25.31,4.96
Avery Bradley,4000,LAC,SG,POR,,30.00,37.70,23,217.5,-118,109.5,-1.25,28.80,12.13,19.78,4.95
Reggie Jackson,5400,DET,PG,MIL,,29.00,44.78,5,225,138,110.75,0.75,37.99,14.46,26.68,4.94
Blake Griffin,9500,DET,PF,MIL,,36.00,53.82,11,225,138,110.75,0.75,61.18,21.74,46.95,4.94
Jimmy Butler,7600,PHI,SG,@ SAS,,33.00,47.64,24,224.5,-111,112.75,112.75,50.26,20.48,37.23,4.9
Garrett Temple,3900,MEM,SG,@ GSW,,32.00,38.80,25,209.5,600,98.25,-1,30.92,13.68,19.11,4.9
Dennis Schroder,5900,OKC,SG,CHI,,29.00,50.26,20,212.5,-800,112.5,-0.5,44.02,23.51,28.77,4.88
Draymond Green,6800,GSW,PF,MEM,,32.00,54.37,15,209.5,-800,111.25,1,40.25,14.61,33.05,4.86
Giannis Antetokounmpo,11800,MIL,SF,@ DET,,36.00,42.84,3,225,-160,114.25,0.75,66.86,22.13,57.19,4.85
Andre Drummond,9800,DET,C,MIL,,34.00,49.30,4,225,138,110.75,0.75,57.91,21.31,47.47,4.84
Tobias Harris,7700,LAC,PF,POR,,34.00,50.67,21,217.5,-118,109.5,-1.25,49.31,19.88,37.16,4.83
Steven Adams,7300,OKC,C,CHI,,32.00,57.96,26,212.5,-800,112.5,-0.5,47.63,23.36,35.18,4.82
Davis Bertans,3800,SAS,SF,PHI,,20.00,53.33,9,224.5,-105,111.75,111.75,31.46,14.49,18.11,4.77
Emmanuel Mudiay,6300,NYK,PG,PHO,,32.00,44.02,23,222,105,110.25,0.25,39.20,16.61,30.04,4.77
Jusuf Nurkic,8100,POR,C,@ LAC,,28.00,59.41,28,217.5,105,108,-0.25,50.93,21.68,38.64,4.77
Russell Westbrook,11600,OKC,PG,CHI,,35.00,50.26,20,212.5,-800,112.5,-0.5,61.80,18.67,55.23,4.76
Ben Simmons,9700,PHI,PG,@ SAS,,35.00,44.55,26,224.5,-111,112.75,112.75,60.97,19.60,46.12,4.75
