Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Mohamed Bamba,3900,ORL,C,SAS,,28.00,54.04,18,209.5,138,103.25,-0.5,30.02,5.71,29.12,7.47
Greg Monroe,3800,TOR,C,IND,,25.00,48.99,3,210.5,-188,107.5,107.5,37.51,16.11,27.54,7.25
Cheick Diallo,3800,NOP,PF,@ MIL,,24.00,46.67,1,230,320,110.5,-2.25,42.24,20.72,24.43,6.43
Aron Baynes,3700,BOS,C,PHO,,21.00,61.37,29,223,-700,117.25,2.25,34.49,14.74,21.65,5.85
Daniel Theis,4100,BOS,PF,PHO,,22.00,61.37,29,223,-700,117.25,2.25,39.97,21.51,23.79,5.8
Derrick Rose,6200,MIN,PG,DET,,34.00,53.31,27,216.5,-214,111,-0.75,48.07,17.84,35.82,5.78
Delon Wright,3900,TOR,SG,IND,,28.00,35.42,4,210.5,-188,107.5,107.5,38.08,19.05,22.31,5.72
Jaylen Brown,4300,BOS,SG,PHO,,28.00,34.52,7,223,-700,117.25,2.25,45.50,19.99,24.06,5.6
Eric Gordon,4700,HOU,SG,WAS,,35.00,44.06,10,225,-667,118, ,37.70,17.68,25.93,5.52
Ben McLemore,3500,SAC,SG,OKC,,24.00,38.41,25,232.5,163,114,-1.5,31.11,13.62,19.24,5.5
E'Twaun Moore,4300,NOP,SF,@ MIL,,32.00,33.83,9,230,320,110.5,-2.25,36.48,15.68,23.61,5.49
Nemanja Bjelica,5800,SAC,SF,OKC,,33.00,47.30,10,232.5,163,114,-1.5,51.91,21.02,31.71,5.47
Ricky Rubio,6100,UTA,PG,GSW,,32.00,37.14,5,218,120,107.5, ,44.42,17.46,32.76,5.37
Marc Gasol,8300,MEM,C,@ POR,,35.00,53.75,11,202,210,98,98,59.99,25.59,44.5,5.36
David Nwaba,3500,CLE,SG,@ CHA,,23.00,39.58,26,213,700,100,-2,29.35,12.90,18.62,5.32
