Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Serge Ibaka,4700,TOR,PF,HOU,,26.00,31.56,18,228,-150,115.75,0.5,48.32,7.50,26.68,5.68
Justin Holiday,3900,MEM,SG,POR,,32.00,18.99,4,215.5,190,105,-0.75,37.06,11.70,21.01,5.39
Amir Johnson,3500,PHI,PF,ORL,,20.00,32.83,20,222,-200,113.25,-0.5,37.66,4.99,18.84,5.38
Marcus Morris,4600,BOS,PF,@ GSW,,28.00,23.95,10,228,230,110.75,110.75,40.43,8.75,23.78,5.17
Mike Scott,4500,PHI,PF,ORL,,30.00,30.65,16,222,-200,113.25,-0.5,46.26,3.08,23.14,5.14
Andrew Wiggins,6400,MIN,SG,OKC,,35.00,28.00,25,236,115,117,117,50.06,14.07,32.19,5.03
J.J. Redick,5700,PHI,SF,ORL,,33.00,20.37,9,222,-200,113.25,-0.5,48.27,11.60,28.63,5.02
Russell Westbrook,11400,OKC,PG,@ MIN,,36.00,37.28,14,236,-133,119,119,80.08,29.06,57.2,5.02
Jonathan Isaac,5600,ORL,SF,@ PHI,,32.00,27.12,3,222,175,108.75, ,51.11,8.55,28.13,5.02
Kevin Durant,9700,GSW,SF,BOS,,35.00,24.12,1,228,-275,117.25,117.25,71.86,25.02,48.39,4.99
Draymond Green,6500,GSW,PF,BOS,,33.00,29.47,11,228,-275,117.25,117.25,47.56,15.29,32.33,4.97
Josh Okogie,3700,MIN,SG,OKC,,25.00,28.00,25,236,115,117,117,25.68,14.53,18.34,4.96
Steven Adams,6800,OKC,C,@ MIN,,34.00,28.33,3,236,-133,119,119,57.47,15.27,33.57,4.94
Jeff Teague,6300,MIN,PG,OKC,,30.00,37.10,9,236,115,117,117,52.18,15.98,31.08,4.93
Evan Fournier,5500,ORL,SG,@ PHI,,35.00,19.67,7,222,175,108.75, ,42.45,9.74,27.14,4.93
Dennis Schroder,5600,OKC,SG,@ MIN,,29.00,37.28,14,236,-133,119,119,45.09,6.89,27.56,4.92
Karl-Anthony Towns,11500,MIN,C,OKC,,36.00,27.42,7,236,115,117,117,88.27,29.68,56.22,4.89
Khem Birch,3500,ORL,PF,@ PHI,,18.00,33.52,23,222,175,108.75, ,26.85,4.93,17.05,4.87
Enes Kanter,4700,POR,C,@ MEM,,19.00,30.14,9,215.5,-225,110.5,-0.25,45.76,8.13,22.89,4.87
Wes Iwundu,3500,ORL,SF,@ PHI,,25.00,25.65,16,222,175,108.75, ,33.98,4.44,17,4.86
DeMarcus Cousins,8700,GSW,C,BOS,,30.00,29.47,11,228,-275,117.25,117.25,60.79,22.77,42.01,4.83
Clint Capela,7600,HOU,C,@ TOR,,34.00,29.03,6,228,130,112.25,0.5,72.03,14.84,36.73,4.83
Aaron Gordon,7100,ORL,PF,@ PHI,,35.00,27.12,3,222,175,108.75, ,58.50,14.09,34.21,4.82
Kyrie Irving,9400,BOS,PG,@ GSW,,36.00,37.17,12,228,230,110.75,110.75,63.24,20.51,45.17,4.81
Jayson Tatum,6300,BOS,PF,@ GSW,,32.00,31.38,17,228,230,110.75,110.75,44.16,11.77,30.25,4.8
Stephen Curry,9400,GSW,PG,BOS,,35.00,37.15,10,228,-275,117.25,117.25,77.00,18.24,45.16,4.8
Tobias Harris,8000,PHI,PF,ORL,,37.00,30.65,16,222,-200,113.25,-0.5,61.10,17.37,38.43,4.8
Jimmy Butler,8400,PHI,SG,ORL,,35.00,23.81,5,222,-200,113.25,-0.5,62.83,21.39,40.2,4.79
Kawhi Leonard,9700,TOR,SF,HOU,,35.00,23.95,6,228,-150,115.75,0.5,69.65,18.58,46.34,4.78
Danny Green,4100,TOR,SG,HOU,,28.00,26.57,22,228,-150,115.75,0.5,31.14,6.85,19.57,4.77
Ben Simmons,9900,PHI,PG,ORL,,36.00,19.55,10,222,-200,113.25,-0.5,68.38,28.20,47.16,4.76
Isaiah Briscoe,3600,ORL,PG,@ PHI,,25.00,19.50,8,222,175,108.75, ,23.97,13.56,17.12,4.76
Kris Dunn,5800,CHI,PG,@ IND,,32.00,34.35,2,218,250,105.5,0.25,46.72,15.64,27.58,4.76
Kyle O'Quinn,4100,IND,C,CHI,,16.00,27.63,8,218,-300,112.5,-0.25,38.92,3.89,19.47,4.75
Bojan Bogdanovic,6500,IND,SF,CHI,,32.00,21.80,22,218,-300,112.5,-0.25,49.32,9.52,30.9,4.75
Bruno Caboclo,4300,MEM,SF,POR,,28.00,18.99,4,215.5,190,105,-0.75,40.84,7.17,20.43,4.75
Myles Turner,7500,IND,C,CHI,,30.00,27.63,8,218,-300,112.5,-0.25,69.25,11.81,35.46,4.73
Damian Lillard,9400,POR,PG,@ MEM,,36.00,40.41,21,215.5,-225,110.5,-0.25,73.61,22.24,44.48,4.73
Tyreke Evans,3500,IND,SF,CHI,,16.00,23.20,3,218,-300,112.5,-0.25,30.30,8.03,16.52,4.72
Dario Saric,4500,MIN,PF,OKC,,24.00,29.66,13,236,115,117,117,32.03,9.34,21.13,4.7
Zach LaVine,8000,CHI,SG,@ IND,,35.00,34.35,2,218,250,105.5,0.25,57.75,18.39,37.6,4.7
Jeremy Lin,3900,TOR,PG,HOU,,20.00,36.33,4,228,-150,115.75,0.5,33.41,5.19,18.16,4.66
Jonas Valanciunas,7900,MEM,C,POR,,28.00,29.60,8,215.5,190,105,-0.75,61.88,15.52,36.7,4.65
Damion Lee,3500,GSW,SG,BOS,,20.00,37.15,10,228,-275,117.25,117.25,31.98,5.42,16.29,4.65
Thaddeus Young,7000,IND,PF,CHI,,33.00,31.80,20,218,-300,112.5,-0.25,54.77,13.93,32.31,4.62
Al Horford,7200,BOS,C,@ GSW,,31.00,26.11,3,228,230,110.75,110.75,53.37,16.85,33.17,4.61
Chris Paul,8700,HOU,PG,@ TOR,,34.00,33.29,1,228,130,112.25,0.5,58.42,18.17,39.85,4.58
Paul George,11300,OKC,SF,@ MIN,,34.00,32.32,23,236,-133,119,119,81.54,24.90,51.67,4.57
Gerald Green,3600,HOU,SF,@ TOR,,22.00,27.52,21,228,130,112.25,0.5,28.96,4.70,16.42,4.56
Al-Farouq Aminu,5100,POR,PF,@ MEM,,29.00,22.79,6,215.5,-225,110.5,-0.25,34.16,6.58,23.24,4.56
Derrick Rose,5600,MIN,PG,OKC,,25.00,37.10,9,236,115,117,117,51.03,6.38,25.53,4.56
Darren Collison,7400,IND,PG,CHI,,32.00,17.34,1,218,-300,112.5,-0.25,56.70,15.62,33.45,4.52
Otto Porter,7400,CHI,SF,@ IND,,35.00,24.63,11,218,250,105.5,0.25,58.43,12.30,33.07,4.47
Wesley Matthews,5100,IND,SG,CHI,,32.00,21.80,22,218,-300,112.5,-0.25,41.89,11.03,22.74,4.46
Robin Lopez,5500,CHI,C,@ IND,,31.00,28.50,5,218,250,105.5,0.25,48.40,8.81,24.53,4.46
D.J. Augustin,5100,ORL,PG,@ PHI,,30.00,19.50,8,222,175,108.75, ,40.72,10.79,22.76,4.46
Nikola Vucevic,10500,ORL,C,@ PHI,,32.00,33.89,22,222,175,108.75, ,69.47,16.74,46.5,4.43
Pascal Siakam,7600,TOR,PF,HOU,,34.00,32.31,18,228,-150,115.75,0.5,51.19,15.14,33.57,4.42
Jusuf Nurkic,8300,POR,C,@ MEM,,29.00,30.14,9,215.5,-225,110.5,-0.25,58.03,17.03,36.54,4.4
James Harden,12100,HOU,SG,@ TOR,,38.00,33.29,1,228,130,112.25,0.5,74.56,36.43,53.26,4.4
Gordon Hayward,4500,BOS,SF,@ GSW,,24.00,31.38,17,228,230,110.75,110.75,39.52,6.98,19.77,4.39
Terrance Ferguson,3500,OKC,SG,@ MIN,,30.00,27.12,30,236,-133,119,119,30.74,4.55,15.38,4.39
Jerami Grant,6000,OKC,PF,@ MIN,,32.00,32.32,23,236,-133,119,119,52.41,3.46,26.22,4.37
P.J. Tucker,4800,HOU,PF,@ TOR,,33.00,26.15,21,228,130,112.25,0.5,33.31,6.41,20.95,4.36
Mike Conley,8100,MEM,PG,POR,,32.00,23.11,24,215.5,190,105,-0.75,62.50,13.27,35.21,4.35
Eric Gordon,5300,HOU,SG,@ TOR,,33.00,27.52,21,228,130,112.25,0.5,38.31,7.83,22.97,4.33
Joakim Noah,5500,MEM,C,POR,,20.00,29.60,8,215.5,190,105,-0.75,47.12,7.85,23.57,4.29
Markieff Morris,3800,OKC,PF,@ MIN,,18.00,34.09,23,236,-133,119,119,32.42,4.48,16.22,4.27
Lauri Markkanen,9100,CHI,PF,@ IND,,35.00,25.25,2,218,250,105.5,0.25,66.35,16.65,38.8,4.26
C.J. McCollum,7300,POR,SG,@ MEM,,34.00,22.66,2,215.5,-225,110.5,-0.25,50.75,16.61,31.04,4.25
Jaylen Brown,5000,BOS,SG,@ GSW,,25.00,23.95,10,228,230,110.75,110.75,42.42,4.82,21.22,4.24
Andre Iguodala,4800,GSW,SG,BOS,,25.00,22.50,4,228,-275,117.25,117.25,33.63,9.56,20.09,4.19
