Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS,Position #,Play?
2018-11-17,Raymond Felton,3500,OKC,PG,@ PHO,,24.0,48.5,28,217.5,-188,111.0,111,45.66,20.33,22.84,6.53,W,14,1,5,0.2,0,2,0.0,0,0,,0,1,1,3,0,0,2,1,2,1,5.7,1.0,1.0
2018-11-17,Terry Rozier,4300,BOS,PG,UTA,,21.0,38.35,1,208.0,-160,105.75,-0.5,37.71,17.11,20.1,4.67,L,21,2,9,0.222,0,6,0.0,0,3,0.0,1,6,7,3,0,0,1,1,4,4,15.9,1.0,1.0
2018-11-17,Antonio Blakeney,3600,CHI,SG,TOR,,26.0,35.42,15,214.5,360,102.25,102.25,47.54,19.63,24.39,6.78,L,33,6,19,0.316,0,2,0.0,1,2,0.5,1,2,3,1,0,0,4,0,13,-30,14.1,2.0,1.0
2018-11-17,Victor Oladipo,10000,IND,SG,ATL,,35.0,47.78,18,219.5,-700,115.5,0.75,78.76,31.03,48.11,4.81,W,5,0,1,0.0,0,0,,2,2,1.0,0,2,2,1,0,0,1,0,2,2,4.9,2.0,1.0
2018-11-17,Nicolas Batum,5700,CHA,SF,PHI,,31.0,48.16,22,225.0,-143,113.75,-0.75,49.82,21.99,30.62,5.37,L,19,0,4,0.0,0,1,0.0,0,0,,1,0,1,4,1,1,1,0,0,-9,12.2,3.0,1.0
2018-11-17,Paul George,10500,OKC,SF,@ PHO,,36.0,44.88,13,217.5,-188,111.0,111,74.1,27.85,45.21,4.31,W,40,9,22,0.409,3,10,0.3,11,11,1.0,1,10,11,2,3,3,5,2,32,12,61.2,3.0,1.0
2018-11-17,Domantas Sabonis,6700,IND,PF,ATL,,28.0,55.06,20,219.5,-700,115.5,0.75,58.37,25.91,33.3,4.97,W,28,4,7,0.5710000000000001,0,0,,1,1,1.0,4,12,16,6,1,1,1,4,9,9,42.2,4.0,1.0
2018-11-17,Montrezl Harrell,7500,LAC,PF,@ BKN,,30.0,60.39,29,222.0,-188,113.25,-0.5,58.31,25.89,33.15,4.42,W,27,7,10,0.7,0,0,,2,4,0.5,4,6,10,1,0,1,0,1,16,9,32.5,4.0,1.0
2018-11-17,Steven Adams,8200,OKC,C,@ PHO,,35.0,62.08,29,217.5,-188,111.0,111,61.39,26.08,39.63,4.83,W,37,11,15,0.733,0,0,,4,5,0.8,5,5,10,0,1,0,2,5,26,-2,39.0,5.0,1.0
