"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"29685-15755","PF","Anthony","Anthony Davis","Davis","62.6","5","12200","NO@SA","NO","SA","GTD","Elbow","","",""
"29685-9488","SF","LeBron","LeBron James","James","54.724998474121094","8","12000","LAL@POR","LAL","POR","","","","",""
"29685-9644","SG","James","James Harden","Harden","52","4","11700","HOU@CHI","HOU","CHI","","","","",""
"29685-40203","C","Rudy","Rudy Gobert","Gobert","44.4375","8","10300","UTA@DEN","UTA","DEN","","","","",""
"29685-55062","C","Nikola","Nikola Jokic","Jokic","46.1875","8","10100","UTA@DEN","DEN","UTA","","","","",""
"29685-9714","SG","DeMar","DeMar DeRozan","DeRozan","48.214285714285715","7","9900","NO@SA","SA","NO","","","","",""
"29685-20848","PG","Damian","Damian Lillard","Lillard","44.400001525878906","8","9700","LAL@POR","POR","LAL","","","","",""
"29685-14507","PG","Kemba","Kemba Walker","Walker","44.622222900390625","9","9300","CLE@CHA","CHA","CLE","","","","",""
"29685-9623","PG","Chris","Chris Paul","Paul","46","5","9000","HOU@CHI","HOU","CHI","","","","",""
"29685-15684","SG","Victor","Victor Oladipo","Oladipo","41.02222357855903","9","8900","BOS@IND","IND","BOS","","","","",""
"29685-12363","C","Hassan","Hassan Whiteside","Whiteside","39.82856968470982","7","8600","MIA@ATL","MIA","ATL","","","","",""
"29685-9874","PF","Kevin","Kevin Love","Love","39.45000076293945","4","8500","CLE@CHA","CLE","CHA","O","Toe","","",""
"29685-9663","SG","Jrue","Jrue Holiday","Holiday","38.42499923706055","8","8500","NO@SA","NO","SA","","","","",""
"29685-55059","C","Clint","Clint Capela","Capela","37.5","7","8400","HOU@CHI","HOU","CHI","","","","",""
"29685-40783","SG","Zach","Zach LaVine","LaVine","39.48888821072049","9","8400","HOU@CHI","CHI","HOU","","","","",""
