Player Name,Salary,Position,Ceiling,Floor,Projection
Tyler Johnson,4700,PG,49.30068,18.64356,26.52
Derrick Rose,6000,PG,53.80489,16.99798,33.07
Rodney McGruder,4900,SG,50.633379999999995,18.0635,27.79
Victor Oladipo,9000,SG,69.7151,26.00416,42.77
Justise Winslow,5600,SF,50.67613,15.813629999999998,27.89
Joe Ingles,5700,SF,53.35932,19.09026,29.19
Aaron Gordon,7900,PF,56.65388000000001,20.46874,37.42
Domantas Sabonis,6500,PF,58.776540000000004,25.400579999999998,33.51
Karl-Anthony Towns,9600,C,71.60132,24.71196,45.26
