Player Name,Salary,Position,Ceiling,Floor,Projection
Terry Rozier,6200,PG,55.38304,24.73736,29.84
Tyler Johnson,4700,PG,49.30068,18.64356,26.52
Wayne Ellington,3800,SG,44.9196,18.19785,22.55
Jimmy Butler,9500,SG,72.07932,24.9645,45.39
Joe Ingles,5700,SF,53.35932,19.09026,29.19
Josh Richardson,7600,SF,68.66504,23.190720000000002,39.44
Trey Lyles,5000,PF,42.007509999999996,18.793429999999997,22.67
Domantas Sabonis,6500,PF,58.776540000000004,25.400579999999998,33.51
Joel Embiid,11000,C,78.13575,23.57685,54.45
