Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2018-10-27,DeMar DeRozan,8100,SAS,SG,LAL,,35.0, , ,232.0,-105,115.5,0.75,68.68,22.95,42.74,5.28,W,39,14,23,0.609,0,0,,2,2,1.0,1,11,12,8,2,1,4,4,30,2,61.40000000000001
2018-10-27,Kemba Walker,8700,CHA,PG,@ PHI,,36.0, , ,233.0,205,113.25,2,67.77,21.3,41.68,4.79,L,35,11,31,0.355,3,15,0.2,12,14,0.857,1,5,6,6,1,2,2,1,37,6,60.2
2018-10-27,Damian Lillard,9900,POR,PG,@ MIA,,35.47, , ,219.5,-105,109.25,0.25,66.21,21.63,43.7,4.41,L,37,15,28,0.536,5,11,0.455,7,7,1.0,2,5,7,6,0,0,1,3,42,-1,58.4
2018-10-27,Rudy Gobert,8100,UTA,C,@ NOP,,35.0, , ,219.5,-170,111.75,0.25,59.99,18.16,37.68,4.65,W,31,11,13,0.846,0,0,,3,5,0.6,4,10,14,0,1,4,0,1,25,23,56.8
2018-10-27,LeBron James,11800,LAL,SF,@ SAS,,36.03, , ,232.0,-115,116.5,0.25,80.93,19.21,53.21,4.51,L,34,13,21,0.619,2,6,0.333,7,8,0.875,1,10,11,4,2,0,4,3,35,-1,56.2
2018-10-27,Ricky Rubio,5700,UTA,PG,@ NOP,,30.55, , ,219.5,-170,111.75,0.25,48.1,18.82,31.01,5.44,W,30,8,14,0.5710000000000001,3,7,0.429,9,9,1.0,0,6,6,12,1,0,2,2,28,26,54.2
2018-10-27,Joel Embiid,11000,PHI,C,CHA,,32.0, , ,233.0,-245,119.75,2.5,74.28,20.43,51.58,4.69,W,37,10,22,0.455,1,5,0.2,6,6,1.0,2,13,15,2,0,2,3,3,27,-2,51.0
2018-10-27,Robert Covington,5700,PHI,SF,CHA,,32.0, , ,233.0,-245,119.75,2.5,48.81,18.96,28.95,5.08,W,36,6,11,0.545,4,7,0.5710000000000001,2,5,0.4,1,9,10,0,2,4,1,4,18,7,47.0
2018-10-27,Rudy Gay,6100,SAS,SF,LAL,,27.3, , ,232.0,-105,115.5,0.75,44.15,15.6,29.89,4.9,W,33,6,15,0.4,0,1,0.0,4,5,0.8,2,8,10,5,1,2,0,1,16,13,44.5
2018-10-27,Deandre Ayton,7900,PHO,C,@ MEM,,34.0, , ,206.0,270,99.25, ,47.53,10.86,35.5,4.49,L,33,12,13,0.923,0,0,,0,0,,1,7,8,5,1,0,0,1,24,-18,44.1
2018-10-27,Dewayne Dedmon,4400,ATL,C,CHI,,23.0, , ,232.5,-215,119.0,0.25,33.78,15.31,16.9,3.84,L,27,5,10,0.5,1,3,0.333,2,2,1.0,5,8,13,0,0,5,0,0,13,18,43.6
2018-10-27,Victor Oladipo,8300,IND,SG,@ CLE,,33.0, , ,213.0,-300,110.0,-1,66.65,23.96,42.86,5.16,W,37,10,15,0.667,2,4,0.5,2,6,0.333,1,2,3,6,3,0,2,3,24,16,43.6
2018-10-27,Hassan Whiteside,7900,MIA,C,POR,,28.0, , ,219.5,-115,110.25,-0.25,59.49,19.9,39.01,4.94,W,34,2,8,0.25,0,2,0.0,1,4,0.25,3,13,16,0,0,6,2,4,5,4,40.2
2018-10-27,Marc Gasol,7400,MEM,C,PHO,,32.0, , ,206.0,-340,106.75, ,63.43,22.32,38.75,5.24,W,31,8,16,0.5,3,6,0.5,0,0,,0,8,8,3,3,0,2,2,19,10,40.1
2018-10-27,Zach LaVine,8400,CHI,SG,@ ATL,,36.0, , ,232.5,180,113.5,0.25,62.93,21.38,40.65,4.84,W,35,9,19,0.474,1,5,0.2,8,10,0.8,0,11,11,3,1,0,9,0,27,5,38.7
2018-10-27,Larry Nance,5000,CLE,SF,IND,,21.0, , ,213.0,250,103.0,-1.5,51.03,21.75,25.53,5.11,L,23,6,8,0.75,0,0,,3,3,1.0,3,9,12,4,1,0,0,4,15,-3,38.4
2018-10-27,Jabari Parker,6700,CHI,SF,@ ATL,,30.0, , ,232.5,180,113.5,0.25,59.55,25.83,31.08,4.64,W,34,7,16,0.438,3,6,0.5,1,2,0.5,2,6,8,3,1,2,3,1,18,8,38.1
2018-10-27,Goran Dragic,6300,MIA,PG,POR,,30.99, , ,219.5,-115,110.25,-0.25,48.18,17.46,29.65,4.71,W,35,10,19,0.526,4,9,0.444,4,5,0.8,1,2,3,5,0,0,2,2,28,7,37.1
2018-10-27,Justin Holiday,5400,CHI,SG,@ ATL,,36.0, , ,232.5,180,113.5,0.25,43.29,16.54,26.3,4.87,W,37,4,12,0.333,4,10,0.4,0,0,,2,3,5,3,5,0,1,3,12,2,36.5
2018-10-27,Donovan Mitchell,8300,UTA,SG,@ NOP,,36.0, , ,219.5,-170,111.75,0.25,68.21,24.27,39.59,4.77,W,33,7,10,0.7,3,4,0.75,5,6,0.833,0,2,2,6,1,0,1,2,22,25,35.4
