Player Name,Salary,Team,Position,Ceiling,Floor,Projection
Tony Parker,3800,CHA,PG,30.596940000000004,18.18,18.18
Jamal Murray,7000,DEN,PG,54.87276,22.61124,35.22
Alec Burks,4100,CLE,SG,38.62485,22.95,22.95
Bradley Beal,8500,WAS,SG,67.7751,29.16305,42.95
Rodney Hood,4800,CLE,SF,41.81562,16.73142,25.86
Otto Porter,7100,WAS,SF,53.570919999999994,24.95792,36.92
Montrezl Harrell,7400,LAC,PF,50.531000000000006,26.3978,33.8
Anthony Davis,12800,NOP,PF,92.14926,33.04182,63.42
Jonas Valanciunas,4500,TOR,C,40.3615,20.47,22.25
