"Hassan Whiteside",8600,MIA,C,BKN,59.53194,19.04058,40.17
"Rodney McGruder",4900,MIA,SG,BKN,45.85303,15.64368,25.07
"Wayne Ellington",4200,MIA,SG,BKN,36.2934,14.14512,20.68
"Josh Richardson",7700,MIA,SF,BKN,66.61311,22.34418,38.13
"James Johnson",4700,MIA,PF,BKN,34.07565,10.25133,19.09
"Bam Adebayo",3900,MIA,C,BKN,23.3955,11.934,13.5
"Derrick Jones",3500,MIA,SF,BKN,18.91054,9.46,9.46
"Dwyane Wade",5200,MIA,SG,BKN,29.372,16.784,20.98
"Kelly Olynyk",3500,MIA,PF,BKN,25.1412,12.03965,14.35
"Justise Winslow",5000,MIA,SF,BKN,54.37104,16.97598,29.94
"Shabazz Napier",3700,BKN,PG,MIA,16.95152,6.91968,8.48
"Jared Dudley",3700,BKN,SF,MIA,25.5248,10.3138,14.84
"Joe Harris",4700,BKN,SF,MIA,34.27132,13.33328,19.96
"Allen Crabbe",4400,BKN,SG,MIA,39.51378,13.69476,20.94
"D'Angelo Russell",7300,BKN,SG,MIA,61.68855,18.78954,37.73
"Jarrett Allen",6600,BKN,C,MIA,47.20625,17.43,29.05
"Spencer Dinwiddie",6300,BKN,PG,MIA,52.19685,20.29395,28.95
"DeMarre Carroll",3900,BKN,SF,MIA,34.28838,13.84389,17.37
"Ed Davis",4000,BKN,PF,MIA,32.73912,12.2544,16.56
"Rondae Hollis-Jefferson",6000,BKN,PF,MIA,36.42178,14.17516,18.22
"Damian Lillard",9600,POR,PG,NYK,66.85602,21.70476,44.66
"C.J. McCollum",6700,POR,SG,NYK,53.0726,18.871,33.4
"Enes Kanter",6500,NYK,C,POR,58.35744,26.0776,35.24
"Mitchell Robinson",4200,NYK,C,POR,20.38352,4.67568,15.28
"Kevin Knox",4800,NYK,PF,POR,21.63748,4.96332,16.22
"Tim Hardaway Jr.",8000,NYK,SG,POR,61.51131,23.72139,34.23
"Noah Vonleh",4100,NYK,PF,POR,39.46026,15.8907,19.74
"Trey Burke",4900,NYK,PG,POR,38.76561,16.43007,19.49
"Mario Hezonja",3800,NYK,SF,POR,39.68015,17.60695,19.85
"Damyean Dotson",3500,NYK,SG,POR,19.61019,8.27964,9.81
"Frank Ntilikina",3500,NYK,PG,POR,22.26906,10.75572,12.42
"Allonzo Trier",4200,NYK,SG,POR,20.35684,4.66956,15.26
"Emmanuel Mudiay",4200,NYK,PG,POR,29.31096,10.59248,19.12
"Evan Turner",4800,POR,SF,NYK,37.33324,17.58848,21.14
"Jusuf Nurkic",8000,POR,C,NYK,61.28486,21.94634,39.26
"Al-Farouq Aminu",5500,POR,PF,NYK,48.91539,20.3475,27.13
"Jake Layman",3700,POR,SF,NYK,25.51114,10.92316,14.26
"Zach Collins",4100,POR,PF,NYK,31.08292,13.40494,17.23
"Nik Stauskas",3500,POR,SG,NYK,20.00075,8.12498,10.39
"Wade Baldwin",3500,POR,PG,NYK,6.31684,3.16,3.16
"Anfernee Simons",3500,POR,SG,NYK,8.6181,1.8009,6.9
"Meyers Leonard",3500,POR,PF,NYK,24.3878,9.9186,12.2
"Thomas Bryant ",3500,WAS,C,LAC,28.106,17.296,21.62
