Player Name,Salary,Team,Position,Ceiling,Floor,Projection
Spencer Dinwiddie,6300,BKN,PG,52.19685,20.29395,28.95
Kyle Lowry,8100,TOR,PG,64.51731,20.88801,38.61
D'Angelo Russell,7300,BKN,SG,61.68855,18.78954,37.73
Bradley Beal,8200,WAS,SG,69.56235,25.91985,37.95
Josh Richardson,7700,MIA,SF,66.61310999999999,22.344179999999998,38.13
Mario Hezonja,3800,NYK,SF,39.68015,17.60695,19.85
Al-Farouq Aminu,5500,POR,PF,48.91539,20.3475,27.13
Montrezl Harrell,7500,LAC,PF,62.179959999999994,27.655209999999997,35.41
Jonas Valanciunas,5300,TOR,C,50.87455,22.06515,25.45
