"Joakim Noah",3500,MEM,C,MIA,18.14332,9.67928,10.66
"Omri Casspi",3500,MEM,SF,MIA,16.33182,7.82218,9.29
"Stephen Curry",9400,GSW,PG,SAC,60.90984,24.02946,44.01
"Klay Thompson",6800,GSW,SG,SAC,43.93708,19.05468,32.74
"MarShon Brooks",3700,MEM,SG,MIA,11.56176,5.21544,7.44
"Shelvin Mack",3600,MEM,PG,MIA,29.56272,15.15888,19.36
"Kyle Anderson",5400,MEM,SF,MIA,34.88355,14.13633,26.13
"Jaren Jackson",6700,MEM,PF,MIA,26.92656,9.92673,24.39
"Marc Gasol",8100,MEM,C,MIA,52.24552,23.14976,39.64
"JaMychal Green",5500,MEM,PF,MIA,40.9318,21.24094,24.22
"Kevin Durant",10000,GSW,SF,SAC,59.8196,24.1223,46.3
"Draymond Green",6800,GSW,PF,SAC,38.32804,13.79064,31.06
"Quinn Cook",3500,GSW,PG,SAC,13.58448,7.28,7.28
"De'Aaron Fox",7600,SAC,PG,GSW,46.88879,19.50208,38.09
"Buddy Hield",6100,SAC,SG,GSW,44.07789,20.12569,29.21
"Iman Shumpert",4000,SAC,SG,GSW,33.56298,16.3944,22.77
"Alfonzo McKinnie",3500,GSW,SF,SAC,24.61428,12.78,12.78
"Jordan Bell",3800,GSW,C,SAC,25.16616,12.92688,15.28
"Kevon Looney",4500,GSW,C,SAC,31.9145,14.06439,22.01
"Andre Iguodala",4000,GSW,SG,SAC,27.43045,10.47182,17.87
"Jonas Jerebko",3800,GSW,PF,SAC,30.03825,12.8759,16.55
"Garrett Temple",3800,MEM,SG,MIA,31.05112,14.0256,19.48
"Mike Conley",8100,MEM,PG,MIA,60.34917,22.85892,40.53
"Mike Muscala",4100,PHI,C,IND,39.67954,21.46,21.46
"Landry Shamet",3500,PHI,PG,IND,16.39435,3.46019,15.11
"Furkan Korkmaz",4900,PHI,SG,IND,33.55744,16.88,16.88
"Shake Milton",3500,PHI,SG,IND,8.8536,1.86864,8.16
"T.J. McConnell",4400,PHI,PG,IND,32.17854,16.74234,19.79
"Joel Embiid",11000,PHI,C,IND,60.64065,21.11193,49.91
"Doug McDermott",3500,IND,SF,PHI,23.66816,11.84,11.84
"Ben Simmons",9500,PHI,PG,IND,54.78759,18.17739,42.57
"J.J. Redick",5600,PHI,SG,IND,37.63518,18.0213,27.94
"Wilson Chandler",4200,PHI,SF,IND,34.38,16.02108,22.92
"Tyler Johnson",4100,MIA,PG,MEM,21.81168,9.7614,16.83
"Josh Richardson",6400,MIA,SF,MEM,44.44912,18.31328,30.32
"Bam Adebayo",6000,MIA,PF,MEM,30.5613,18.19272,20.58
"Kelly Olynyk",5500,MIA,PF,MEM,30.24818,15.31656,20.26
"Wayne Ellington",4600,MIA,SG,MEM,5.42913,2.47509,3.09
"Derrick Jones",4600,MIA,SF,MEM,18.58855,10.13,10.13
"Justise Winslow",5600,MIA,SF,MEM,41.43575,20.57075,26.75
"Dwyane Wade",4700,MIA,SG,MEM,32.5812,15.1392,22.8
"Rodney McGruder",4600,MIA,SG,MEM,29.79573,12.75612,18.87
"James Johnson",4100,MIA,PF,MEM,25.17207,10.15344,19.23
"Hassan Whiteside",7800,MIA,C,MEM,47.3137,17.8577,36.82
"Nemanja Bjelica",4900,SAC,SF,GSW,36.86142,15.07555,22.67
"Willie Cauley-Stein",7000,SAC,C,GSW,43.5897,17.9894,31.45
"Fred VanVleet",4700,TOR,PG,POR,34.55908,17.76644,21.64
"OG Anunoby",3500,TOR,SF,POR,21.29673,11.31,11.31
"Delon Wright",3500,TOR,SG,POR,18.15538,8.80194,11.03
"C.J. Miles",3500,TOR,SF,POR,15.77424,7.65584,9.44
"Serge Ibaka",6800,TOR,PF,POR,40.93938,17.18763,28.79
"Pascal Siakam",6500,TOR,PF,POR,45.37784,17.43416,30.64
"Nick Young",3500,DEN,SG,OKC,14.51888,8.81,8.81
"Kyle Lowry",8000,TOR,PG,POR,52.043,19.82765,36.65
"Danny Green",4500,TOR,SG,POR,31.70648,15.5402,22.36
"Kawhi Leonard",10100,TOR,SF,POR,62.29768,22.75544,46.63
"Greg Monroe",3500,TOR,C,POR,26.558,12.02698,18.97
"Damian Lillard",8900,POR,PG,TOR,54.41688,20.47536,42.48
"Zach Collins",3500,POR,PF,TOR,19.30752,9.50292,12.57
"Nik Stauskas",3500,POR,SG,TOR,22.08192,10.44288,13.44
"Meyers Leonard",3500,POR,PF,TOR,17.09855,8.11558,9.97
"Jake Layman",3500,POR,SF,TOR,14.84249,7.57857,8.99
"Evan Turner",4700,POR,SF,TOR,33.38712,18.81984,22.62
"Jusuf Nurkic",8100,POR,C,TOR,47.42724,20.24736,36.68
"C.J. McCollum",7100,POR,SG,TOR,41.53875,18.15165,31.35
"Maurice Harkless",4100,POR,SF,TOR,31.28464,13.47368,20.08
"Al-Farouq Aminu",5100,POR,PF,TOR,36.5454,17.6565,23.7
"Malik Beasley",4400,DEN,SG,OKC,29.79037,16.27,16.27
"Monte Morris",5300,DEN,SG,OKC,31.13499,16.16343,20.91
"Terrance Ferguson",3500,OKC,SG,DEN,19.63008,8.39646,12.78
"Paul George",9600,OKC,SF,DEN,57.05642,25.21288,40.93
"Jerami Grant",5200,OKC,PF,DEN,41.2145,18.29392,26.59
"Steven Adams",6800,OKC,C,DEN,41.44266,19.35264,31.83
"Russell Westbrook",11000,OKC,PG,DEN,56.3228,17.3223,50.65
"Yogi Ferrell",3800,SAC,PG,GSW,17.73477,9.02564,10.21
"Bogdan Bogdanovic",6300,SAC,SG,GSW,44.3943,23.2344,27.66
"Marvin Bagley III",6300,SAC,PF,GSW,28.31126,5.38216,27.46
"Justin Jackson",3500,SAC,SF,GSW,11.78028,6.23844,7.74
"Kosta Koufos",3500,SAC,C,GSW,29.29176,15.28,15.28
"Dennis Schroder",6100,OKC,SG,DEN,45.50384,23.3773,29.78
"Nerlens Noel",3700,OKC,C,DEN,26.9937,13.617,16.02
"Juan Hernangomez",5700,DEN,SF,OKC,43.0407,17.10855,25.65
"Mason Plumlee",5600,DEN,C,OKC,40.91194,20.3699,28.69
"Nikola Jokic",10100,DEN,C,OKC,62.03329,20.4666,48.73
"Trey Lyles",5200,DEN,PF,OKC,35.21441,18.51157,22.33
"Torrey Craig",3800,DEN,SG,OKC,21.08184,9.25912,15.08
"Jamal Murray",7800,DEN,PG,OKC,53.83152,22.032,36.72
"Patrick Patterson",3500,OKC,PF,DEN,15.94848,7.56116,8.98
"Alex Abrines",3500,OKC,SG,DEN,18.19125,9.45,9.45
"Hamidou Diallo",3500,OKC,SG,DEN,8.25174,2.02797,7.77
"Cory Joseph",4400,IND,PG,PHI,31.87018,13.75469,18.17
"Tyreke Evans",4400,IND,SF,PHI,24.932,10.7272,18.4
"Kemba Walker",9500,CHA,PG,NYK,53.5704,20.2808,40.4
"Jeremy Lamb",6500,CHA,SG,NYK,43.43752,18.33114,31.66
"Nicolas Batum",4800,CHA,SF,NYK,32.3577,16.60275,23.55
"Marvin Williams",4900,CHA,PF,NYK,43.5916,22.37352,26.26
