Player Name,Salary,Position,Projection
Jamal Murray,6000,PG,55.7624
Kyle Lowry,8200,PG,66.2904
Rodney McGruder,3500,SG,42.8829
DeMar DeRozan,8100,SG,73.09345
Otto Porter,6600,SF,53.72492
Robert Covington,6700,SF,56.21188000000001
Thaddeus Young,5200,PF,51.0139
Bobby Portis,5900,PF,63.92021999999999
Nikola Jokic,9800,C,80.2776
