Player Name,Salary,Team,Position,Ceiling,Floor,Projection
Stephen Curry,9400,GSW,PG,83.4086,19.763679999999997,48.92
Kyle Lowry,6400,TOR,PG,59.0247,16.56774,34.02
Ian Clark,3900,NOP,SG,48.695640000000004,10.40172,24.36
DeMar DeRozan,8300,SAS,SG,78.36435999999999,22.1104,42.52
Nemanja Bjelica,3700,SAC,SF,41.27534,10.62968,24.38
Tyreke Evans,4300,IND,SF,47.537279999999996,13.19328,25.92
Josh Jackson,5800,PHO,PF,63.2492,16.44848,36.88
Blake Griffin,8400,DET,PF,74.6452,22.61488,40.24
Nikola Vucevic,9700,ORL,C,80.67981999999999,21.06018,50.87
