Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2018-12-18,LeBron James,11500,LAL,SF,@ BKN,,36.0,47.02,9,228.5,-125,115.0,0.25,67.2,20.87,52.58,4.57,L,41,13,23,0.565,2,7,0.28600000000000003,8,13,0.615,1,12,13,8,1,1,5,1,36,4,64.6
2018-12-18,Nikola Jokic,11100,DEN,C,DAL,,34.0,52.05,7,207.5,-188,106.0,-0.75,64.3,20.89,50.59,4.56,W,35,13,25,0.52,2,6,0.333,4,4,1.0,6,10,16,4,3,1,5,4,32,15,64.2
2018-12-18,Jamal Murray,8100,DEN,PG,DAL,,35.0,53.01,28,207.5,-188,106.0,-0.75,53.45,21.97,36.56,4.51,W,39,10,18,0.556,1,4,0.25,1,2,0.5,1,6,7,15,1,1,5,2,22,-6,53.9
2018-12-18,Larry Nance,7000,CLE,PF,@ IND,,34.0,54.04,12,207.5,600,97.5,-0.5,51.63,26.13,33.16,4.74,W,33,7,14,0.5,1,3,0.333,0,0,,5,11,16,6,3,1,2,3,15,1,53.2
2018-12-18,Trevor Ariza,5800,WAS,SF,@ ATL,,32.0,45.16,30,237.5,-150,120.25,0.5,37.24,13.93,28.32,4.88,L,38,6,17,0.353,4,11,0.364,3,3,1.0,1,7,8,4,6,0,1,2,19,-3,51.6
2018-12-18,Luka Doncic,7600,DAL,SG,@ DEN,,32.0,41.93,4,207.5,163,101.5,-0.25,44.41,25.38,31.72,4.17,L,35,5,15,0.333,3,9,0.333,10,12,0.833,0,6,6,12,1,0,1,1,23,7,50.2
2018-12-18,Bradley Beal,8300,WAS,SG,@ ATL,,36.0,50.95,29,237.5,-150,120.25,0.5,64.54,27.77,40.9,4.93,L,40,11,17,0.647,2,4,0.5,5,7,0.7140000000000001,3,7,10,3,2,0,4,3,29,0,47.5
2018-12-18,D'Angelo Russell,7300,BKN,SG,LAL,,29.0,50.47,21,228.5,110,113.5,0.75,43.49,16.04,32.41,4.44,W,34,9,21,0.429,4,9,0.444,0,0,,0,4,4,13,0,1,4,1,22,7,45.3
2018-12-18,Harrison Barnes,5600,DAL,SF,@ DEN,,32.0,47.53,14,207.5,163,101.5,-0.25,33.61,15.21,26.36,4.71,L,34,10,16,0.625,5,8,0.625,5,6,0.833,1,3,4,0,1,1,0,1,30,9,40.8
2018-12-18,Kyle Kuzma,7700,LAL,PF,@ BKN,,32.0,47.02,9,228.5,-125,115.0,0.25,37.36,15.95,28.74,3.73,L,43,9,21,0.429,2,8,0.25,2,2,1.0,0,11,11,3,1,0,3,0,22,-1,39.7
2018-12-18,Myles Turner,7500,IND,C,CLE,,29.0,48.09,1,207.5,-800,110.0, ,48.4,22.2,29.64,3.95,L,31,6,12,0.5,0,2,0.0,0,1,0.0,0,10,10,2,0,4,1,2,12,-2,38.0
2018-12-18,Lonzo Ball,6800,LAL,PG,@ BKN,,35.0,39.95,11,228.5,-125,115.0,0.25,41.83,15.86,31.22,4.59,L,39,9,16,0.563,5,9,0.556,0,2,0.0,2,4,6,3,2,0,3,6,23,-8,37.7
2018-12-18,John Collins,8200,ATL,PF,WAS,,33.0,55.06,23,237.5,130,117.25,1,62.06,25.28,40.38,4.92,W,25,7,14,0.5,1,2,0.5,5,6,0.833,6,7,13,3,0,0,3,4,20,7,37.1
2018-12-18,Thaddeus Young,6500,IND,PF,CLE,,29.0,47.07,10,207.5,-800,110.0, ,40.48,15.15,28.31,4.36,L,32,6,13,0.462,0,0,,1,4,0.25,4,5,9,3,2,1,1,0,13,10,36.3
2018-12-18,Domantas Sabonis,6700,IND,PF,CLE,,25.0,49.37,5,207.5,-800,110.0, ,46.23,24.14,31.03,4.63,L,24,7,9,0.778,0,0,,3,3,1.0,7,1,8,3,2,0,1,2,17,-8,36.1
