"Anthony Davis",12600,NOP,PF,BOS,101.0097,30.77547,59.07
"Julius Randle",7800,NOP,C,BOS,54.44488,25.08996,33.32
"Darius Miller",3500,NOP,SF,BOS,21.44927,10.73,10.73
"Nikola Mirotic",7500,NOP,SF,BOS,62.11022,22.26261,35.17
"Wesley Johnson",3500,NOP,SF,BOS,28.42476,13.83732,15.96
"Jrue Holiday",8900,NOP,SG,BOS,66.62316,19.80118,42.22
"E'Twaun Moore",5900,NOP,SF,BOS,41.18235,15.61072,22.69
"Frank Jackson",3500,NOP,PG,BOS,11.29303,1.82476,9.31
"Ian Clark",3500,NOP,SG,BOS,12.50651,6.2112,6.47
"Myles Turner",6000,IND,C,UTA,49.87675,19.38068,25.91
"Domantas Sabonis",6900,IND,PF,UTA,50.776,21.8683,28.85
"Tyreke Evans",5500,IND,SF,UTA,39.30804,14.37678,24.66
"Thaddeus Young",4800,IND,PF,UTA,39.66048,12.37632,23.44
"Bojan Bogdanovic",5300,IND,SF,UTA,39.82083,17.19585,21.63
"Cheick Diallo",3600,NOP,PF,BOS,18.71064,7.83432,9.36
"Darren Collison",4900,IND,PG,UTA,35.8308,13.4754,22.2
"Semi Ojeleye",3500,BOS,SF,NOP,18.77061,9.39,9.39
"Marcus Morris",5100,BOS,PF,NOP,51.6384,21.0672,26.4
"Chandler Hutchison",3600,CHI,SF,SAS,12.71224,2.05408,10.48
"Shaquille Harrison",3900,CHI,PG,SAS,22.56704,9.2944,11.84
"Robin Lopez",3500,CHI,C,SAS,19.47026,9.74,9.74
"Antonio Blakeney",3500,CHI,SG,SAS,36.01963,15.09108,18.77
"Wendell Carter",6500,CHI,PF,SAS,39.38568,12.34024,30.32
"Justin Holiday",5700,CHI,SG,SAS,44.24576,16.59216,26.59
"Jabari Parker",7500,CHI,SF,SAS,60.1916,19.25406,36.26
"Cameron Payne",3500,CHI,PG,SAS,8.43578,3.65874,4.22
"Cristiano Felicio",3500,CHI,C,SAS,3.51824,1.51712,1.76
"Gordon Hayward",6400,BOS,SF,NOP,51.99,20.76,30
"Terry Rozier",3800,BOS,PG,NOP,40.86912,18.25458,22.02
"Marcus Smart",4000,BOS,SG,NOP,50.61468,19.26852,25.32
"Aron Baynes",3500,BOS,C,NOP,33.0816,13.14649,17.23
"Al Horford",6300,BOS,C,NOP,49.84693,16.37514,31.37
"Kyrie Irving",9000,BOS,PG,NOP,67.37696,23.07489,42.97
"Jayson Tatum",6800,BOS,PF,NOP,43.70256,15.74232,29.37
"Cory Joseph",4500,IND,PG,UTA,40.41978,15.30654,20.22
"Doug McDermott",3700,IND,SF,UTA,22.66866,11.34,11.34
"Mohamed Bamba",3600,ORL,C,GSW,13.6437,2.6718,10.95
"Quinn Cook",5400,GSW,PG,ORL,37.84408,14.04476,22.58
"Klay Thompson",7200,GSW,SG,ORL,55.82696,21.091,36.68
"Jerian Grant",3500,ORL,PG,GSW,27.11032,12.27084,13.96
"Jonathon Simmons",3700,ORL,SF,GSW,31.21664,14.24956,17.42
"Terrence Ross",4100,ORL,SG,GSW,43.01202,20.14786,23.62
"Jonathan Isaac",4700,ORL,SF,GSW,34.93764,16.2353,18.14
"Andre Iguodala",4100,GSW,SG,ORL,37.41848,12.68762,22.22
"Kevin Durant",11500,GSW,SF,ORL,92.72465,27.78758,59.63
"Kevon Looney",4000,GSW,C,ORL,34.34056,14.54616,18.16
"Damion Lee",3500,GSW,SG,ORL,30.3534,13.44222,16.06
"Jacob Evans",3500,GSW,SG,ORL,2.99694,0.45431,2.51
"Jordan Bell",3500,GSW,C,ORL,29.08545,12.222,14.55
"Shaun Livingston",3500,GSW,PG,ORL,32.35925,12.70836,16.81
"Damian Jones",3900,GSW,C,ORL,35.32248,12.77351,18.17
"Jonas Jerebko",3800,GSW,PF,ORL,41.79909,15.57795,20.91
"Nikola Vucevic",9000,ORL,C,GSW,73.10877,23.51117,47.69
"Aaron Gordon",7800,ORL,PF,GSW,53.69665,19.47785,35.35
"Rudy Gobert",8100,UTA,C,IND,62.31959,17.57834,39.77
"Jae Crowder",4900,UTA,SF,IND,46.0884,17.76372,23.16
"Dante Exum",3500,UTA,PG,IND,29.64517,12.14577,14.83
"Derrick Favors",5900,UTA,PF,IND,38.2788,15.7248,25.2
"Joe Ingles",6000,UTA,SF,IND,55.7118,20.13012,30.78
"Aaron Holiday",4600,IND,PG,UTA,18.98833,2.95445,15.97
"Ricky Rubio",6900,UTA,PG,IND,46.84316,16.0484,30.28
"Alec Burks",3500,UTA,SG,IND,40.28464,20.68,20.68
"Royce O'Neale",3500,UTA,SF,IND,33.22845,13.70835,18.45
"D.J. Augustin",4500,ORL,PG,GSW,43.3974,12.16305,22.65
"Evan Fournier",6400,ORL,SG,GSW,47.10135,16.66424,31.09
"Wesley Iwundu",3500,ORL,SF,GSW,20.79,7.282,11
"TJ Leaf",3500,IND,PF,UTA,8.83558,4.42,4.42
"Grayson Allen",3500,UTA,SG,IND,8.03233,1.44041,6.29
"Thabo Sefolosha",3500,UTA,SF,IND,17.5218,8.49908,10.07
"Raul Neto",3500,UTA,PG,IND,17.45127,8.05779,8.73
"Zach LaVine",8600,CHI,SG,SAS,65.98092,24.06648,40.38
"Ryan Arcidiacono",4100,CHI,PG,SAS,43.90925,14.73526,22.81
"Devonte' Graham",3500,CHA,PG,MIL,6.06,1.01,5.05
"James Harden",11700,HOU,SG,WAS,73.52142,20.4075,54.42
"James Ennis",3700,HOU,SF,WAS,37.1442,15.51669,19.97
"Frank Kaminsky",3500,CHA,PF,MIL,12.28752,5.30012,6.44
"Michael Kidd-Gilchrist",4100,CHA,SF,MIL,25.41416,11.07664,12.94
"Miles Bridges",4200,CHA,SF,MIL,14.964,2.494,12.47
"Dwayne Bacon",3800,CHA,SF,MIL,21.49686,9.40896,10.89
"P.J. Tucker",4300,HOU,PF,WAS,44.7776,18.8384,22.4
"Clint Capela",8600,HOU,C,WAS,70.41258,25.63803,40.89
"Bradley Beal",8200,WAS,SG,HOU,68.75583,25.61933,37.51
"Kelly Oubre",5500,WAS,SF,HOU,39.1649,15.995,22.85
"Otto Porter",6500,WAS,SF,HOU,54.26356,21.11642,31.33
"John Wall",9300,WAS,PG,HOU,55.0746,16.6563,41.85
"Isaiah Hartenstein",3500,HOU,PF,WAS,15.71206,3.07684,12.61
"Eric Gordon",5100,HOU,SG,WAS,49.9359,20.5163,27.65
"Gary Clark",3600,HOU,SF,WAS,21.59318,4.22852,17.33
"Malik Monk",3600,CHA,SG,MIL,27.38959,12.66137,15.31
"Tony Parker",3600,CHA,PG,MIL,33.98894,17.02,17.02
"Ersan Ilyasova",3600,MIL,PF,CHA,27.51664,12.60178,15.02
"Pat Connaughton",3600,MIL,SG,CHA,24.28785,9.87795,12.15
"Thon Maker",3500,MIL,C,CHA,15.78045,6.45456,7.91
"Brook Lopez",5000,MIL,C,CHA,41.41071,15.99576,24.09
"Giannis Antetokounmpo",12700,MIL,SF,CHA,77.92288,21.91581,56.63
"Malcolm Brogdon",5400,MIL,SG,CHA,48.3912,20.2202,28.6
"Khris Middleton",7400,MIL,SG,CHA,61.00245,22.37085,32.85
"Sterling Brown",3500,MIL,SG,CHA,15.85207,7.93,7.93
"Tony Snell",3500,MIL,SG,CHA,16.7181,7.15652,8.38
"Nicolas Batum",5100,CHA,SF,MIL,45.012,19.85984,27.28
"Marvin Williams",4500,CHA,PF,MIL,42.0156,18.07944,21.22
"Cody Zeller",4900,CHA,C,MIL,42.6556,14.71492,25.24
"Jeremy Lamb",6500,CHA,SG,MIL,50.9124,18.6219,31.35
"Kemba Walker",9200,CHA,PG,MIL,68.59959,21.47805,43.39
"Donte DiVincenzo",3600,MIL,SG,CHA,7.96194,1.55916,6.39
"Matthew Dellavedova",3500,MIL,PG,CHA,16.01199,7.43328,8.01
"Markieff Morris",4700,WAS,PF,HOU,43.35674,17.9914,25.34
"Jeff Green",4200,WAS,SF,HOU,38.71,15.3076,19.6
"Andrew Harrison",3500,CLE,PG,MIN,30.20446,11.62772,15.34
"Ante Zizic",3500,CLE,PF,MIN,14.9925,7.5,7.5
"Bryn Forbes",4000,SAS,PG,CHI,34.12584,12.10788,19.98
"Kyle Korver",3600,CLE,SG,MIN,39.76011,15.7131,19.89
