Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2019-04-09,Jamal Crawford,5600,PHO,SG,@ DAL,,30.0,25.31,19,224.5,320,108.0,108,43.37,5.59,23.29,4.16,L,38,18,30,0.6,7,13,0.5379999999999999,8,9,0.889,0,5,5,5,1,1,4,4,51,-5,66.5
2019-04-09,Andre Drummond,10200,DET,C,MEM,,36.0,30.14,5,210.0,-900,110.75,110.75,68.29,25.71,48.78,4.78,W,38,6,11,0.545,0,0,,8,12,0.667,7,10,17,1,5,3,3,5,20,17,62.90000000000001
2019-04-09,Donovan Mitchell,9800,UTA,SG,DEN,,35.0,36.69,11,212.5,-135,107.5,107.5,75.0,19.04,45.65,4.66,W,36,14,26,0.5379999999999999,5,8,0.625,13,16,0.813,2,5,7,4,2,0,4,4,46,24,62.40000000000001
2019-04-09,Luka Doncic,9400,DAL,SG,PHO,,33.0,21.90,2,224.5,-400,116.5,116.5,57.53,23.87,41.09,4.37,W,32,6,14,0.429,2,5,0.4,7,8,0.875,3,13,16,11,3,0,4,1,21,15,61.7
2019-04-09,James Harden,11800,HOU,SG,@ OKC,,35.0,35.92,5,229.5,-150,116.25,116.25,77.77,38.0,55.55,4.71,L,37,11,28,0.393,5,15,0.333,12,13,0.923,1,9,10,3,1,1,4,4,39,1,57.5
2019-04-09,Russell Westbrook,12000,OKC,PG,HOU,,36.0,34.96,1,229.5,130,113.25,113.25,75.77,29.6,54.12,4.51,W,37,11,23,0.478,4,10,0.4,3,3,1.0,2,10,12,10,0,0,3,4,29,3,55.4
2019-04-09,Paul George,10000,OKC,SF,HOU,,36.0,30.63,15,229.5,130,113.25,113.25,78.07,22.94,49.44,4.94,W,42,9,25,0.36,4,14,0.28600000000000003,5,6,0.833,1,8,9,3,4,0,2,4,27,9,52.3
2019-04-09,Luke Kornet,4500,NYK,PF,@ CHI,,35.0,29.56,10,215.5,105,107.0,-0.5,64.41,14.21,32.22,7.16,W,39,5,14,0.35700000000000004,2,7,0.28600000000000003,0,0,,4,9,13,4,0,6,0,2,12,14,51.6
2019-04-09,Kentavious Caldwell-Pope,6400,LAL,SG,POR,,35.0,21.45,9,225.5,360,108.0,0.75,49.18,14.18,30.89,4.83,L,44,11,31,0.355,5,15,0.333,5,7,0.7140000000000001,0,5,5,8,1,0,2,2,32,-4,51.0
2019-04-09,Maurice Harkless,4900,POR,SF,@ LAL,,23.0,26.21,25,225.5,-450,117.5,0.75,42.86,7.89,21.44,4.38,W,34,9,14,0.643,1,4,0.25,7,8,0.875,3,5,8,0,0,4,0,2,26,13,47.6
2019-04-09,DeMarcus Cousins,9000,GSW,C,@ NOP,,29.0,32.19,21,235.5,-450,122.5,122.5,63.39,20.66,44.33,4.93,W,35,7,18,0.389,1,5,0.2,6,10,0.6,0,12,12,6,1,1,3,2,21,7,47.4
2019-04-09,Damian Lillard,9100,POR,PG,@ LAL,,35.0,42.40,29,225.5,-450,117.5,0.75,76.2,23.02,46.04,5.06,W,36,6,16,0.375,3,10,0.3,5,5,1.0,1,3,4,8,3,1,3,0,20,3,45.8
2019-04-09,Jeremy Lamb,6300,CHA,SG,@ CLE,,28.0,25.66,21,220.5,-350,114.25,0.5,62.87,9.15,31.56,5.01,W,28,9,13,0.6920000000000001,3,6,0.5,2,2,1.0,0,3,3,5,3,1,1,1,23,21,45.1
2019-04-09,Dirk Nowitzki,3900,DAL,PF,PHO,,26.0,33.64,26,224.5,-400,116.5,116.5,40.16,8.06,22.14,5.68,W,33,11,31,0.355,5,14,0.35700000000000004,3,3,1.0,1,7,8,3,0,1,2,3,30,11,45.1
2019-04-09,Chris Paul,8700,HOU,PG,@ OKC,,31.0,35.92,5,229.5,-150,116.25,116.25,55.78,17.35,38.05,4.37,L,34,9,15,0.6,5,9,0.556,1,1,1.0,1,7,8,6,1,0,1,2,24,1,44.6
2019-04-09,Jemerrio Jones,3600,LAL,PF,POR,,35.0, , ,225.5,360,108.0,0.75,42.84,17.78,30.6,8.5,L,46,5,13,0.385,1,2,0.5,0,0,,6,9,15,3,2,2,1,2,11,-3,44.5
2019-04-09,Enes Kanter,7600,POR,C,@ LAL,,28.0,34.51,27,225.5,-450,117.5,0.75,52.06,14.02,33.14,4.36,W,37,8,13,0.615,1,1,1.0,5,6,0.833,6,10,16,2,1,0,3,4,22,15,44.2
2019-04-09,Jahlil Okafor,4200,NOP,C,GSW,,34.0,31.64,14,235.5,360,113.0,113,50.29,12.42,28.56,6.8,L,38,15,24,0.625,0,1,0.0,0,2,0.0,1,6,7,1,2,0,3,2,30,-2,42.9
2019-04-09,Hassan Whiteside,5600,MIA,C,PHI,,22.0,31.39,11,219.0,-275,112.75,112.75,50.51,5.05,25.27,4.51,W,14,7,8,0.875,0,0,,1,2,0.5,1,8,9,0,2,4,1,1,15,21,42.8
2019-04-09,Rudy Gobert,10600,UTA,C,DEN,,34.0,31.61,13,212.5,-135,107.5,107.5,79.31,26.24,49.14,4.64,W,35,7,12,0.583,0,0,,6,9,0.667,2,8,10,1,1,2,0,1,20,26,42.5
