"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"29597-15755","PF","Anthony","Anthony Davis","Davis","67.5250015258789","4","12800","NO@GS","NO","GS","GTD","Elbow","","",""
"29597-9488","SF","LeBron","LeBron James","James","55.399998256138396","7","12400","DAL@LAL","LAL","DAL","","","","",""
"29597-9646","SF","Kevin","Kevin Durant","Durant","48.6875","8","10800","NO@GS","GS","NO","","","","",""
"29597-55062","C","Nikola","Nikola Jokic","Jokic","48.48333231608073","6","10200","DEN@CHI","DEN","CHI","","","","",""
"29597-9524","PG","Stephen","Stephen Curry","Curry","49.20000076293945","8","9900","NO@GS","GS","NO","","","","",""
"29597-9714","SG","DeMar","DeMar DeRozan","DeRozan","49.70000203450521","6","9700","SA@PHO","SA","PHO","","","","",""
"29597-14528","SG","Jimmy","Jimmy Butler","Butler","45.3999989827474","6","9600","UTA@MIN","MIN","UTA","O","Rest","","",""
"29597-15557","C","Andre","Andre Drummond","Drummond","41.61666615804037","6","9500","DET@BKN","DET","BKN","","","","",""
"29597-15684","SG","Victor","Victor Oladipo","Oladipo","38.885716029575896","7","9400","IND@NY","IND","NY","","","","",""
"29597-40203","C","Rudy","Rudy Gobert","Gobert","45.28333536783854","6","9100","UTA@MIN","UTA","MIN","","","","",""
"29597-58462","C","Karl-Anthony","Karl-Anthony Towns","Towns","38.32856968470982","7","9000","UTA@MIN","MIN","UTA","","","","",""
"29597-9560","PF","Blake","Blake Griffin","Griffin","47","6","8800","DET@BKN","DET","BKN","","","","",""
"29597-40783","SG","Zach","Zach LaVine","LaVine","38.57142857142857","7","8500","DEN@CHI","CHI","DEN","","","","",""
"29597-9688","PF","LaMarcus","LaMarcus Aldridge","Aldridge","41.949999491373696","6","8500","SA@PHO","SA","PHO","","","","",""
"29597-9561","C","DeAndre","DeAndre Jordan","Jordan","41.84285627092634","7","8300","DAL@LAL","DAL","LAL","","","","",""
"29597-9663","SG","Jrue","Jrue Holiday","Holiday","36.6499989827474","6","8300","NO@GS","NO","GS","","","","",""
"29597-66113","SG","Donovan","Donovan Mitchell","Mitchell","33.86666615804037","6","8200","UTA@MIN","UTA","MIN","","","","",""
"29597-84673","C","Deandre","Deandre Ayton","Ayton","38.48333231608073","6","8100","SA@PHO","PHO","SA","","","","",""
"29597-84669","SG","Luka","Luka Doncic","Doncic","33.714285714285715","7","8000","DAL@LAL","DAL","LAL","","","","",""
"29597-58460","SG","Devin","Devin Booker","Booker","40.025001525878906","4","7900","SA@PHO","PHO","SA","O","Hamstring","","",""
"29597-14522","SF","Nikola","Nikola Mirotic","Mirotic","38.3999989827474","6","7700","NO@GS","NO","GS","","","","",""
"29597-15860","PF","Draymond","Draymond Green","Green","32.962501525878906","8","7600","NO@GS","GS","NO","","","","",""
"29597-42550","SF","Jabari","Jabari Parker","Parker","28.699999128069198","7","7500","DEN@CHI","CHI","DEN","","","","",""
"29597-66108","PG","Jamal","Jamal Murray","Murray","30.9499994913737","6","7400","DEN@CHI","DEN","CHI","","","","",""
"29597-24544","SG","Gary","Gary Harris","Harris","34.8500010172526","6","7400","DEN@CHI","DEN","CHI","","","","",""
"29597-19138","PG","Elfrid","Elfrid Payton","Payton","29.2","5","7300","NO@GS","NO","GS","O","Ankle","","",""
"29597-23798","SG","Caris","Caris LeVert","LeVert","31.599999564034597","7","7200","DET@BKN","BKN","DET","","","","",""
"29597-66048","PF","Brandon","Brandon Ingram","Ingram","29.366666158040363","3","7100","DAL@LAL","LAL","DAL","","","","",""
"29597-14516","C","Enes","Enes Kanter","Kanter","33.34285627092634","7","7100","IND@NY","NY","IND","","","","",""
"29597-9739","C","JaVale","JaVale McGee","McGee","35.07142857142857","7","7000","DAL@LAL","LAL","DAL","","","","",""
"29597-9577","SF","Rudy","Rudy Gay","Gay","32.36666615804037","6","7000","SA@PHO","SA","PHO","","","","",""
"29597-58312","PG","D'Angelo","D'Angelo Russell","Russell","28.800000871930802","7","7000","DET@BKN","BKN","DET","","","","",""
"29597-15846","SG","Tim","Tim Hardaway Jr.","Hardaway Jr.","35.01428658621652","7","7000","IND@NY","NY","IND","","","","",""
"29597-84676","PF","Wendell","Wendell Carter Jr.","Carter Jr.","23.485713413783483","7","6800","DEN@CHI","CHI","DEN","","","","",""
