Player Name,Salary,Team,Position,Ceiling,Floor,Projection
Kyle Lowry,8000,TOR,PG,69.04776,22.75296,41.52
Trey Burke,4900,NYK,PG,55.910790000000006,23.69673,28.11
Antonio Blakeney,3700,CHI,SG,43.31183,18.146279999999997,22.57
David Nwaba,3900,CLE,SG,46.69664,22.635839999999998,23.36
Kevin Durant,10500,GSW,SF,82.5394,24.73528,53.08
Otto Porter,5800,WAS,SF,55.35801,21.92268,32.43
John Collins,5100,ATL,PF,52.39223,22.76791,28.93
Anthony Davis,12500,NOP,PF,104.93126000000001,30.954420000000002,60.34
Jonas Valanciunas,5300,TOR,C,57.53122,26.4776,28.78
