Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2019-03-19,D'Angelo Russell,8100,BKN,SG,@ SAC,,32.0,38.13,13,231.5,125,114.25,0.25,62.44,17.88,40.36,4.98,W,38,17,33,0.515,6,15,0.4,4,6,0.667,1,3,4,12,4,0,5,3,44,13,73.8
2019-03-19,Brook Lopez,6200,MIL,C,LAL,,32.0,32.84,21,229.0,-600,120.0,-4,62.24,13.38,33.46,5.4,W,35,8,14,0.5710000000000001,5,11,0.455,7,10,0.7,2,7,9,3,3,4,4,5,28,8,60.3
2019-03-19,James Harden,12300,HOU,SG,@ ATL,,34.0,44.24,30,232.5,-350,120.25,0.25,76.69,37.47,54.78,4.45,W,33,8,18,0.444,4,11,0.364,11,12,0.917,0,8,8,10,1,1,4,1,31,10,57.6
2019-03-19,Karl-Anthony Towns,11200,MIN,C,GSW,,35.0,26.1,2,230.0,230,111.75,111.75,90.15,30.32,57.42,5.13,L,35,10,16,0.625,2,3,0.667,4,6,0.667,8,13,21,4,1,0,7,5,26,3,53.2
2019-03-19,Ben Simmons,9400,PHI,PG,@ CHA,,35.0,19.63,13,223.0,-114,112.0, ,62.07,26.25,43.9,4.67,W,38,11,12,0.917,0,0,,6,10,0.6,0,8,8,5,1,2,1,2,28,6,53.1
2019-03-19,Stephen Curry,9400,GSW,PG,@ MIN,,35.0,38.93,16,230.0,-275,118.25,118.25,78.34,16.99,45.92,4.89,W,33,12,21,0.5710000000000001,8,14,0.5710000000000001,4,5,0.8,1,2,3,5,2,0,2,1,36,15,51.1
2019-03-19,J.J. Redick,5800,PHI,SF,@ CHA,,33.0,23.99,26,223.0,-114,112.0, ,45.25,11.41,26.84,4.63,W,37,8,19,0.421,7,14,0.5,4,5,0.8,1,9,10,8,0,0,1,1,27,8,50.0
2019-03-19,Kentavious Caldwell-Pope,4200,LAL,SG,@ MIL,,28.0,21.35,20,229.0,475,109.0,-3,41.04,6.32,20.53,4.89,L,34,12,20,0.6,8,14,0.5710000000000001,3,4,0.75,0,3,3,1,2,1,0,3,35,-2,49.1
2019-03-19,Jimmy Butler,8600,PHI,SG,@ CHA,,35.0,29.72,28,223.0,-114,112.0, ,58.94,20.26,41.1,4.78,W,38,8,19,0.421,1,4,0.25,6,6,1.0,2,2,4,9,2,1,2,3,23,8,48.3
2019-03-19,Khris Middleton,7700,MIL,SG,LAL,,32.0,32.68,30,229.0,-600,120.0,-4,57.18,11.39,39.41,5.12,W,36,12,20,0.6,4,7,0.5710000000000001,2,2,1.0,2,8,10,5,1,0,6,4,30,24,46.5
2019-03-19,De'Aaron Fox,8200,SAC,PG,BKN,,35.0,38.65,14,231.5,-143,117.25,-0.75,60.29,20.65,39.48,4.81,L,35,10,20,0.5,2,5,0.4,5,7,0.7140000000000001,0,4,4,9,1,0,5,3,27,9,43.3
2019-03-19,Jeremy Lamb,6500,CHA,SG,PHI,,32.0,24.93,13,223.0,-100,111.0,-2,61.62,10.09,32.33,4.97,L,29,6,11,0.545,3,5,0.6,11,12,0.917,1,10,11,3,0,0,1,0,26,9,42.7
2019-03-19,Clint Capela,8100,HOU,C,@ ATL,,33.0,33.38,24,232.5,-350,120.25,0.25,75.07,15.47,38.28,4.73,W,27,11,13,0.846,0,0,,4,8,0.5,1,10,11,1,1,0,1,2,26,21,42.7
2019-03-19,Eric Bledsoe,7400,MIL,PG,LAL,,32.0,41.65,25,229.0,-600,120.0,-4,87.26,18.77,43.65,5.9,W,32,4,12,0.333,1,6,0.16699999999999998,5,10,0.5,1,7,8,7,4,0,4,0,14,10,42.1
2019-03-19,Draymond Green,6600,GSW,PF,@ MIN,,33.0,33.53,24,230.0,-275,118.25,118.25,46.66,13.63,31.55,4.78,W,33,2,5,0.4,0,2,0.0,1,2,0.5,0,10,10,9,1,4,4,4,5,15,41.5
2019-03-19,Montrezl Harrell,8200,LAC,PF,IND,,27.0,31.79,16,219.5,-214,112.25,0.25,56.68,3.92,33.26,4.06,W,29,8,12,0.667,0,0,,4,8,0.5,4,8,12,2,2,0,2,3,20,3,41.4
2019-03-19,Tobias Harris,7600,PHI,PF,@ CHA,,35.0,30.45,16,223.0,-114,112.0, ,54.75,15.59,34.26,4.51,W,39,8,17,0.471,1,5,0.2,5,6,0.833,1,10,11,3,1,0,2,3,22,13,40.7
2019-03-19,Klay Thompson,8400,GSW,SG,@ MIN,,35.0,24.42,8,230.0,-275,118.25,118.25,62.29,16.41,34.84,4.15,W,38,11,21,0.524,4,10,0.4,2,4,0.5,0,3,3,4,1,1,3,2,28,-4,40.6
2019-03-19,Trae Young,7900,ATL,PG,HOU,,32.0,35.65,4,232.5,290,112.25,-0.25,55.09,31.17,39.35,4.98,L,34,6,13,0.462,2,5,0.4,7,7,1.0,2,2,4,12,1,0,7,2,21,-12,39.8
2019-03-19,Andrew Wiggins,6400,MIN,SG,GSW,,35.0,28.97,27,230.0,230,111.75,111.75,48.8,13.71,31.38,4.9,L,41,8,19,0.421,1,8,0.125,3,4,0.75,1,7,8,6,1,0,2,1,20,-6,39.6
