Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2019-03-28,Joel Embiid,11400,PHI,C,BKN,,33.0,36.91,30,231.5,-300,119.5,119.5,92.91,39.62,58.18,5.1,W,28,12,20,0.6,3,4,0.75,12,16,0.75,3,10,13,6,3,1,2,3,39,14,73.6
2019-03-28,Andre Drummond,10200,DET,C,ORL,,34.0,33.86,25,206.0,-160,104.75,-0.5,64.82,24.4,46.3,4.54,W,38,9,10,0.9,0,0,,0,3,0.0,7,11,18,4,1,6,3,3,18,21,63.6
2019-03-28,De'Aaron Fox,8600,SAC,PG,@ NOP,,32.0,38.88,16,236.0,-188,120.25,120.25,61.27,18.88,38.46,4.47,L,37,11,22,0.5,1,3,0.333,2,3,0.667,1,4,5,12,3,1,2,5,25,2,59.0
2019-03-28,Khris Middleton,7000,MIL,SG,LAC,,34.0,24.77,15,232.0,-350,120.25, ,49.8,12.13,35.17,5.02,W,33,16,25,0.64,4,7,0.5710000000000001,3,3,1.0,2,7,9,5,1,0,2,3,39,2,58.3
2019-03-28,Giannis Antetokounmpo,12400,MIL,SF,LAC,,34.0,31.08,19,232.0,-350,120.25, ,83.52,34.6,59.66,4.81,W,32,10,18,0.556,2,6,0.333,12,14,0.857,0,9,9,5,1,1,1,3,34,1,57.3
2019-03-28,Goran Dragic,5000,MIA,PG,DAL,,30.0,19.48,9,211.0,-275,109.0,1,48.72,5.98,29.91,5.98,W,37,9,17,0.529,0,2,0.0,5,7,0.7140000000000001,3,9,12,11,1,1,3,4,23,10,56.9
2019-03-28,James Harden,12000,HOU,SG,DEN,,36.0,35.62,4,216.5,-225,111.0,-0.5,78.62,40.77,56.16,4.68,W,32,10,22,0.455,5,11,0.455,13,14,0.929,2,4,6,6,1,1,4,2,38,14,56.2
2019-03-28,Mitchell Robinson,6400,NYK,C,TOR,,23.0,30.7,8,216.0,500,102.5,102.5,0.0,0.0,0.0,0.0,L,31,8,12,0.667,0,0,,3,6,0.5,9,12,21,0,1,2,0,3,19,-10,53.2
2019-03-28,Pascal Siakam,7500,TOR,PF,@ NYK,,32.0,34.35,26,216.0,-650,113.5,113.5,60.44,18.84,38.3,5.11,W,31,11,19,0.579,2,6,0.333,7,8,0.875,2,3,5,5,1,1,0,4,31,31,50.5
2019-03-28,Julius Randle,8400,NOP,PF,SAC,,32.0,33.87,25,236.0,163,115.75,115.75,72.38,17.8,40.64,4.84,W,31,12,25,0.48,3,5,0.6,7,7,1.0,4,7,11,3,0,0,3,3,34,10,48.7
2019-03-28,Christian Wood,5500,NOP,PF,SAC,,26.0,33.07,25,236.0,163,115.75,115.75,50.75,6.09,25.39,4.62,W,28,11,16,0.688,0,2,0.0,3,3,1.0,2,7,9,1,3,1,1,4,25,0,48.3
2019-03-28,Willie Cauley-Stein,6500,SAC,C,@ NOP,,25.0,33.56,24,236.0,-188,120.25,120.25,39.0,13.69,26.64,4.1,L,35,7,9,0.778,0,0,,4,4,1.0,2,10,12,4,0,2,0,3,18,6,44.4
2019-03-28,DeMar DeRozan,8800,SAS,SG,CLE,,34.0,24.53,11,218.0,-900,115.25,-0.25,71.81,20.82,39.35,4.47,W,35,10,12,0.833,0,0,,5,5,1.0,1,1,2,8,2,0,2,2,25,13,43.4
2019-03-28,Clint Capela,8400,HOU,C,DEN,,33.0,31.62,15,216.5,-225,111.0,-0.5,70.95,16.85,39.55,4.71,W,29,8,13,0.615,0,0,,1,2,0.5,5,10,15,1,1,1,1,1,17,10,41.5
2019-03-28,Bryn Forbes,3900,SAS,PG,CLE,,26.0,41.75,27,218.0,-900,115.25,-0.25,31.84,4.71,19.3,4.95,W,35,8,13,0.615,3,8,0.375,0,1,0.0,0,6,6,4,3,0,0,1,19,0,41.2
2019-03-28,Blake Griffin,8800,DET,PF,ORL,,35.0,25.35,2,206.0,-160,104.75,-0.5,69.08,22.28,38.29,4.35,W,33,8,18,0.444,2,5,0.4,2,3,0.667,2,8,10,5,1,0,3,3,20,16,39.5
2019-03-28,Nikola Jokic,10500,DEN,C,@ HOU,,33.0,32.34,18,216.5,190,105.5,-1,65.75,26.85,44.82,4.27,L,25,7,14,0.5,0,0,,2,2,1.0,3,5,8,6,0,2,2,3,16,-1,38.6
2019-03-28,Shai Gilgeous-Alexander,5300,LAC,PG,@ MIL,,35.0,21.94,20,232.0,290,111.75, ,38.74,22.39,27.67,5.22,L,32,8,15,0.5329999999999999,1,2,0.5,4,5,0.8,1,5,6,2,1,2,3,2,21,-16,37.2
2019-03-28,Fred VanVleet,5400,TOR,PG,@ NYK,,33.0,20.2,13,216.0,-650,113.5,113.5,54.78,12.31,32.3,5.98,W,32,4,13,0.308,4,8,0.5,0,0,,0,3,3,8,1,2,0,2,12,27,36.6
2019-03-28,Eric Bledsoe,7700,MIL,PG,LAC,,31.0,41.33,25,232.0,-350,120.25, ,74.32,15.47,37.18,4.83,W,31,5,11,0.455,3,5,0.6,2,2,1.0,1,6,7,8,1,0,3,2,15,-4,35.4
