Player Name,Salary,Team,Position,Ceiling,Floor,Projection
Kyle Lowry,8000,TOR,PG,67.87602,21.97542,40.62
Raymond Felton,3500,OKC,PG,40.5797,18.067,20.3
Eric Gordon,5000,HOU,SG,49.63872,20.62944,27.84
Devin Booker,7700,PHO,SG,63.32875,19.68375,36.25
Nemanja Bjelica,5200,SAC,SF,51.246,17.31852,26.28
Nikola Mirotic,7900,NOP,SF,63.94686,22.48641,36.21
Brandon Ingram,6000,LAL,PF,57.000840000000004,19.53952,31.72
Anthony Davis,12600,NOP,PF,93.728,30.57876,58.58
Guillermo Hernangomez,4100,CHA,C,48.295840000000005,23.386879999999998,24.16
