Player Name,Salary,Team,Position,Ceiling,Floor,Projection
Eric Bledsoe,7700,MIL,PG,54.57792,22.815360000000002,37.28
Jamal Murray,7400,DEN,PG,56.80004,23.6973,36.74
Kentavious Caldwell-Pope,3700,LAL,SG,39.9924,18.451520000000002,21.16
Alec Burks,4000,CLE,SG,44.044109999999996,26.17,26.17
Josh Richardson,7100,MIA,SF,53.10435,21.79845,36.15
Rodney Hood,4600,CLE,SF,43.56198,17.43018,26.94
Anthony Davis,12900,NOP,PF,85.956,30.944159999999997,59.28
LaMarcus Aldridge,8400,SAS,PF,60.170880000000004,26.272959999999998,41.44
Mike Muscala,4200,PHI,C,44.66448,25.32,25.32
