Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2019-03-22,James Harden,12400,HOU,SG,SAS,,36.0,39.02,15,221.0,-250,113.5, ,78.11,39.83,55.79,4.5,W,37,19,34,0.5589999999999999,9,13,0.6920000000000001,14,17,0.8240000000000001,2,5,7,1,3,0,3,3,61,18,76.9
2019-03-22,JaVale McGee,5600,LAL,C,BKN,,23.0,30.94,11,232.5,115,115.0,115,50.82,15.36,29.53,5.27,L,35,15,20,0.75,0,0,,3,7,0.429,12,8,20,0,1,6,3,5,33,-5,75.0
2019-03-22,Jonas Valanciunas,7700,MEM,C,@ ORL,,30.0,33.25,23,206.5,450,98.25,-2,68.68,15.49,39.02,5.07,L,41,10,19,0.526,1,3,0.333,2,4,0.5,1,23,24,3,0,4,4,5,23,6,64.3
2019-03-22,Russell Westbrook,11700,OKC,PG,@ TOR,,36.0,34.44,1,225.0,110,111.5,-0.5,72.94,26.47,52.1,4.45,W,37,6,20,0.3,2,9,0.222,4,5,0.8,4,8,12,13,4,1,3,3,18,18,63.90000000000001
2019-03-22,LeBron James,10800,LAL,SF,BKN,,31.0,29.74,13,232.5,115,115.0,115,69.87,28.55,49.91,4.62,L,37,8,25,0.32,1,7,0.14300000000000002,8,12,0.667,3,6,9,14,1,1,8,3,25,-2,54.8
2019-03-22,Giannis Antetokounmpo,13000,MIL,SF,MIA,,34.0,30.37,16,216.5,-275,111.75,111.75,81.89,33.92,58.49,4.5,W,28,12,19,0.632,1,4,0.25,2,4,0.5,2,6,8,7,1,2,3,3,27,7,53.1
2019-03-22,Paul George,10600,OKC,SF,@ TOR,,37.0,28.39,6,225.0,110,111.5,-0.5,75.49,23.06,47.84,4.51,W,41,9,17,0.529,5,10,0.5,5,5,1.0,2,4,6,5,2,1,2,3,28,-1,49.7
2019-03-22,D'Angelo Russell,8900,BKN,SG,@ LAL,,32.0,41.66,25,232.5,-133,117.5,117.5,65.35,18.71,42.24,4.75,W,34,8,20,0.4,4,11,0.364,1,2,0.5,1,1,2,13,4,0,6,4,21,12,48.9
2019-03-22,Kawhi Leonard,9900,TOR,SF,OKC,,35.0,27.89,26,225.0,-125,113.5,-1,71.66,19.12,47.68,4.82,L,36,12,23,0.522,4,5,0.8,9,10,0.9,2,4,6,4,2,0,8,5,37,12,48.2
2019-03-22,Nikola Jokic,10400,DEN,C,@ NYK,,34.0,34.01,25,215.0,-650,113.0,-0.5,71.05,29.01,48.43,4.66,W,28,8,20,0.4,1,3,0.333,4,6,0.667,4,13,17,5,0,0,1,3,21,17,47.9
2019-03-22,Evan Fournier,5600,ORL,SG,MEM,,31.0,20.56,7,206.5,-550,108.25, ,38.04,10.47,24.64,4.4,W,39,9,17,0.529,3,8,0.375,6,7,0.857,0,8,8,6,0,1,1,5,27,11,47.6
2019-03-22,Tyler Dorsey,3700,MEM,SG,@ ORL,,30.0,21.48,16,206.5,450,98.25,-2,38.59,7.38,22.15,5.99,L,43,11,19,0.579,5,10,0.5,2,7,0.28600000000000003,0,3,3,9,1,0,2,3,29,5,47.1
2019-03-22,Nikola Vucevic,10200,ORL,C,MEM,,34.0,28.7,9,206.5,-550,108.25, ,78.27,18.85,49.35,4.84,W,41,12,23,0.522,0,4,0.0,1,2,0.5,2,2,4,3,2,2,0,2,25,-1,46.3
2019-03-22,Dennis Schroder,5500,OKC,SG,@ TOR,,29.0,34.44,1,225.0,110,111.5,-0.5,39.72,6.07,24.28,4.41,W,31,10,16,0.625,4,7,0.5710000000000001,2,2,1.0,1,5,6,7,0,1,2,2,26,17,44.7
2019-03-22,Khris Middleton,8000,MIL,SG,MIA,,33.0,22.09,1,216.5,-275,111.75,111.75,50.04,12.19,35.34,4.42,W,28,8,13,0.615,2,5,0.4,0,0,,2,6,8,10,1,0,1,2,18,10,44.6
2019-03-22,Jamal Murray,6800,DEN,PG,@ NYK,,33.0,41.82,26,215.0,-650,113.0,-0.5,45.98,10.92,30.51,4.49,W,33,7,16,0.438,1,6,0.16699999999999998,3,3,1.0,1,4,5,5,2,2,0,2,18,15,43.5
2019-03-22,Terrence Ross,5600,ORL,SG,MEM,,26.0,20.56,7,206.5,-550,108.25, ,47.98,6.17,24.0,4.29,W,36,10,15,0.667,8,12,0.667,3,3,1.0,0,7,7,0,1,0,2,1,31,25,40.4
2019-03-22,D.J. Augustin,5600,ORL,PG,MEM,,32.0,18.83,4,206.5,-550,108.25, ,45.66,10.18,25.45,4.54,W,42,7,16,0.438,1,7,0.14300000000000002,5,5,1.0,1,5,6,8,0,0,0,1,20,-3,39.2
2019-03-22,DeMar DeRozan,9000,SAS,SG,@ HOU,,35.0,24.0,8,221.0,210,107.5, ,69.17,19.52,37.9,4.21,L,33,7,19,0.368,0,0,,2,2,1.0,1,7,8,8,1,0,2,5,16,-12,38.6
2019-03-22,Derrick White,5600,SAS,PG,@ HOU,,28.0,21.98,20,221.0,210,107.5, ,44.67,7.93,24.93,4.45,L,32,5,12,0.417,1,4,0.25,7,7,1.0,2,6,8,3,2,0,1,1,18,-3,37.1
