Player Name,Salary,Team,Position,Ceiling,Floor,Projection
Quinn Cook,5800,GSW,PG,40.44188,15.00886,24.13
Chris Paul,8800,HOU,PG,67.3624,20.0832,41.84
Jordan Clarkson,5700,CLE,SG,60.2172,27.585359999999998,30.96
James Harden,11500,HOU,SG,73.71224000000001,20.355,54.28
Juan Hernangomez,3800,DEN,SF,39.004,13.3131,19.9
Rodney Hood,5400,CLE,SF,47.85432,16.27852,25.16
Larry Nance,5900,CLE,PF,60.3084,20.2536,34.8
P.J. Tucker,4500,HOU,PF,46.69664,19.55232,23.36
Clint Capela,8000,HOU,C,65.8605,24.0534,38.18
