Player Name,Salary,Team,Position,Ceiling,Floor,Projection
Jamal Murray,7300,DEN,PG,56.6037,19.5873,32.7
Chris Paul,8800,HOU,PG,67.3624,20.0832,41.84
Andre Iguodala,3700,GSW,SG,38.835359999999994,12.771360000000001,21.72
Jordan Clarkson,5700,CLE,SG,60.2172,27.585359999999998,30.96
Kevin Durant,11800,GSW,SF,85.0585,25.4902,54.7
Rodney Hood,5400,CLE,SF,47.85432,16.27852,25.16
Paul Millsap,6200,DEN,PF,48.76551,18.71748,29.43
Larry Nance,5900,CLE,PF,60.3084,20.2536,34.8
Jordan Bell,4400,GSW,C,45.03747,18.9252,22.53
