Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2019-04-07,Russell Westbrook,12000,OKC,PG,@ MIN,,36.0,37.93,14,229.0,-275,117.75,-0.5,74.83,27.15,53.45,4.45,W,38,10,22,0.455,2,6,0.333,5,7,0.7140000000000001,1,9,10,15,1,0,4,3,27,-1,60.5
2019-04-07,Elfrid Payton,7200,NOP,PG,@ SAC,,33.0,23.04,24,234.5,500,111.5,-1.75,60.81,18.1,38.27,5.32,W,39,10,19,0.526,2,7,0.28600000000000003,4,5,0.8,0,6,6,14,1,3,6,0,26,13,60.2
2019-04-07,James Harden,11800,HOU,SG,PHO,,30.0,39.26,18,224.0,-2500,121.25,-0.25,71.92,36.68,51.37,4.35,W,29,10,14,0.7140000000000001,5,6,0.833,5,7,0.7140000000000001,0,13,13,9,2,0,6,3,30,39,59.1
2019-04-07,De'Aaron Fox,7500,SAC,PG,NOP,,32.0,39.47,20,234.5,-650,123.0,0.75,64.33,22.03,42.13,5.62,L,35,10,18,0.556,1,3,0.333,3,3,1.0,2,4,6,11,3,1,2,1,24,-7,57.7
2019-04-07,Draymond Green,7100,GSW,PF,LAC,,32.0,33.46,26,236.5,-650,123.75,123.75,47.37,15.23,32.2,4.54,W,30,4,9,0.444,0,1,0.0,2,2,1.0,2,8,10,9,5,3,2,2,10,35,57.5
2019-04-07,Giannis Antetokounmpo,13000,MIL,SF,ATL,,31.0,35.09,29,235.0,-700,123.25,123.25,64.86,26.87,46.33,3.56,W,25,10,15,0.667,2,5,0.4,8,12,0.667,3,6,9,3,1,3,1,0,30,16,56.3
2019-04-07,Delon Wright,8000,MEM,SG,DAL,,34.0,21.21,18,214.0,-100,106.5,106.5,66.48,22.34,41.84,5.23,L,42,8,17,0.471,1,5,0.2,3,4,0.75,0,13,13,12,0,1,1,5,20,2,55.6
2019-04-07,Alex Len,5000,ATL,C,@ MIL,,30.0,26.76,2,235.0,550,111.75,111.75,52.9,13.11,31.66,6.33,L,34,13,23,0.565,6,12,0.5,1,7,0.14300000000000002,2,6,8,4,0,2,1,4,33,-5,53.6
2019-04-07,Paul George,10000,OKC,SF,@ MIN,,38.0,32.41,24,229.0,-275,117.75,-0.5,66.43,20.29,42.1,4.21,W,38,8,22,0.364,4,13,0.308,7,7,1.0,1,6,7,6,3,0,0,5,27,11,53.4
2019-04-07,Andre Drummond,10500,DET,C,CHA,,35.0,29.83,4,216.0,-275,111.25,0.5,70.67,26.6,50.48,4.81,L,42,6,12,0.5,0,0,,3,4,0.75,9,14,23,1,0,3,0,3,15,-10,53.1
