Player Name,Salary,Position,Ceiling,Floor,Projection
Damian Lillard,10100,PG,72.37917,23.84421,47.03
Kemba Walker,9200,PG,74.10669,23.762220000000003,46.23
Devin Booker,8100,SG,69.0404,22.6746,44.2
Jeremy Lamb,5700,SG,50.1786,16.3602,27.45
Nicolas Batum,6700,SF,56.60852,19.590139999999998,33.26
Michael Kidd-Gilchrist,4100,SF,43.412040000000005,18.78492,22.47
Rondae Hollis-Jefferson,5300,PF,55.47225,23.0325,27.75
Marvin Williams,3900,PF,38.547959999999996,14.259120000000001,20.14
Jarrett Allen,6700,C,56.97034,18.38235,29.89
