Player Name,Salary,Position,Ceiling,Floor,Projection
Damian Lillard,10100,PG,72.37917,23.84421,47.03
Jeremy Lin,3800,PG,42.20964,21.14838,21.78
Devin Booker,8100,SG,69.0404,22.6746,44.2
Bradley Beal,8800,SG,68.44108,20.914720000000003,39.02
Nicolas Batum,6700,SF,56.60852,19.590139999999998,33.26
DeAndre Bembry,4900,SF,47.49888,15.33472,27.68
Rondae Hollis-Jefferson,5300,PF,55.47225,23.0325,27.75
Al-Farouq Aminu,5100,PF,46.91446,20.74486,27.26
Jarrett Allen,6700,C,56.97034,18.38235,29.89
