Player Name,Salary,Position,Ceiling,Floor,Projection
Reggie Jackson,5800,PG,48.23401,14.07714,30.47
Chris Paul,8500,PG,63.30903000000001,20.30667,41.19
Avery Bradley,3600,SG,33.0564,12.49884,19.56
Tim Hardaway Jr.,7900,SG,70.81263,24.3264,38.01
Joe Ingles,6100,SF,54.74652,22.0314,30.18
Jabari Parker,6600,SF,54.971759999999996,19.30227,34.53
Kelly Olynyk,4800,PF,51.86223,20.12339,30.17
Anthony Davis,11800,PF,83.89544000000001,25.51174,55.34
Tristan Thompson,4900,C,45.50442,18.91591,29.51
