"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"31257-9644","SG","James","James Harden","Harden","53.214816623263886","27","12400","HOU@MIA","HOU","MIA","","","","",""
"31257-55059","C","Clint","Clint Capela","Capela","39.9066650390625","30","8800","HOU@MIA","HOU","MIA","","","","",""
"31257-9623","PG","Chris","Chris Paul","Paul","37.71199951171875","25","8500","HOU@MIA","HOU","MIA","","","","",""
"31257-14518","PF","Tobias","Tobias Harris","Harris","35.68000081380208","30","8200","DAL@LAC","LAC","DAL","","","","",""
"31257-84669","SG","Luka","Luka Doncic","Doncic","34.432141985212056","28","8200","DAL@LAC","DAL","LAC","","","","",""
"31257-12363","C","Hassan","Hassan Whiteside","Whiteside","39.291666666666664","24","8000","HOU@MIA","MIA","HOU","","","","",""
"31257-16233","SF","Josh","Josh Richardson","Richardson","31.685714721679688","28","7500","HOU@MIA","MIA","HOU","","","","",""
"31257-9561","C","DeAndre","DeAndre Jordan","Jordan","33.43793145541487","29","7200","DAL@LAC","DAL","LAC","GTD","Illness","","",""
"31257-9637","SF","Danilo","Danilo Gallinari","Gallinari","31.217240958378234","29","7000","DAL@LAC","LAC","DAL","","","","",""
"31257-23776","PF","Montrezl","Montrezl Harrell","Harrell","31.309999593098958","30","6800","DAL@LAC","LAC","DAL","","","","",""
"31257-80817","PF","Bam","Bam Adebayo","Adebayo","23.106895709859913","29","5800","HOU@MIA","MIA","HOU","","","","",""
"31257-15946","SF","Harrison","Harrison Barnes","Barnes","26.8239990234375","25","5800","DAL@LAC","DAL","LAC","","","","",""
"31257-9673","PG","Goran","Goran Dragic","Dragic","26.75714329310826","14","5700","HOU@MIA","MIA","HOU","O","Knee","","",""
"31257-84680","PG","Shai","Shai Gilgeous-Alexander","Gilgeous-Alexander","22.15","30","5600","DAL@LAC","LAC","DAL","","","","",""
"31257-22541","PF","Kelly","Kelly Olynyk","Olynyk","20.40714372907366","28","5400","HOU@MIA","MIA","HOU","","","","",""
"31257-80814","PG","Dennis","Dennis Smith Jr.","Smith Jr.","24.776189894903276","21","5400","DAL@LAC","DAL","LAC","O","Wrist","","",""
