Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2019-01-01,Jusuf Nurkic,8700,POR,C,@ SAC,,28.0,55.25,22,230.0,-111,115.5,-0.25,49.52,21.21,37.95,4.36,W,38,5,10,0.5,0,0,,14,16,0.875,5,18,23,7,5,5,4,4,24,8,88.1
2019-01-01,Nikola Jokic,9900,DEN,C,NYK,,34.0,59.65,27,219.0,-1000,116.0,0.25,58.33,19.24,45.82,4.63,W,34,8,16,0.5,1,2,0.5,2,3,0.667,6,8,14,15,1,3,5,3,19,6,65.3
2019-01-01,Joel Embiid,11000,PHI,C,@ LAC,,32.0,54.83,17,235.5,-105,117.25,5.5,59.49,20.71,48.84,4.44,W,35,9,19,0.474,2,4,0.5,8,12,0.667,4,15,19,3,1,3,5,5,28,-4,62.3
2019-01-01,Kawhi Leonard,10000,TOR,SF,UTA,,35.0,38.0,1,208.5,-125,105.25,-1.5,71.98,25.21,52.2,5.22,W,35,16,22,0.727,0,3,0.0,13,17,0.765,0,6,6,1,0,0,2,2,45,8,51.7
2019-01-01,Blake Griffin,9400,DET,PF,@ MIL,,35.0,57.22,22,218.5,360,104.25,0.75,54.28,19.65,42.91,4.56,L,33,9,20,0.45,4,9,0.444,7,7,1.0,4,5,9,4,1,1,6,5,29,-19,45.8
2019-01-01,Giannis Antetokounmpo,12400,MIL,SF,DET,,34.0,45.06,7,218.5,-450,114.25,-0.25,61.77,23.15,51.78,4.18,W,26,6,11,0.545,0,1,0.0,3,5,0.6,0,8,8,7,1,3,3,5,15,15,44.1
2019-01-01,Malik Beasley,4500,DEN,SG,NYK,,24.0,39.13,25,219.0,-1000,116.0,0.25,29.77,16.26,16.26,3.61,W,30,8,15,0.5329999999999999,5,9,0.556,2,2,1.0,0,6,6,5,1,0,0,0,23,11,40.7
2019-01-01,Pascal Siakam,6600,TOR,PF,UTA,,34.0,53.56,12,208.5,-125,105.25,-1.5,47.2,18.63,32.35,4.9,W,32,9,15,0.6,3,4,0.75,7,7,1.0,1,9,10,1,0,0,1,3,28,12,40.5
2019-01-01,Buddy Hield,6900,SAC,SG,POR,,34.0,37.84,24,230.0,-105,114.5,0.25,55.06,24.24,36.73,5.32,L,39,11,23,0.478,5,8,0.625,0,0,,2,3,5,4,0,1,2,4,27,-10,40.0
2019-01-01,Damian Lillard,9200,POR,PG,@ SAC,,35.0,53.09,24,230.0,-111,115.5,-0.25,61.43,23.58,48.41,5.26,W,42,8,21,0.381,1,9,0.111,8,8,1.0,1,5,6,6,1,0,5,0,25,10,39.2
2019-01-01,Ben Simmons,9800,PHI,PG,@ LAC,,35.0,42.56,23,235.5,-105,117.25,5.5,55.58,17.8,41.98,4.28,W,33,6,13,0.462,0,0,,2,6,0.333,1,8,9,8,1,1,4,3,14,-1,38.8
2019-01-01,Derrick Favors,6000,UTA,PF,@ TOR,,25.0,55.24,19,208.5,110,103.25,-0.5,35.02,16.3,26.51,4.42,L,27,8,12,0.667,0,2,0.0,5,8,0.625,6,3,9,0,0,2,0,4,21,-13,37.8
2019-01-01,Bogdan Bogdanovic,6100,SAC,SG,POR,,32.0,45.04,12,230.0,-105,114.5,0.25,43.49,22.98,27.32,4.48,L,36,7,19,0.368,3,11,0.273,2,2,1.0,0,5,5,5,3,0,4,3,19,-9,37.5
2019-01-01,Lou Williams,6400,LAC,SG,PHI,,27.0,47.07,20,235.5,-111,118.25,3.5,47.77,19.75,31.91,4.99,L,31,8,19,0.421,1,8,0.125,5,9,0.556,0,4,4,3,3,0,3,1,22,7,37.3
2019-01-01,Emmanuel Mudiay,5700,NYK,PG,@ DEN,,32.0,38.45,9,219.0,700,103.0,1.25,45.78,21.13,33.91,5.95,L,32,7,20,0.35,1,2,0.5,0,2,0.0,2,1,3,9,2,1,4,3,15,-2,37.1
2019-01-01,Tobias Harris,7400,LAC,PF,PHI,,34.0,50.35,24,235.5,-111,118.25,3.5,50.03,20.17,37.7,5.09,L,25,7,15,0.467,1,4,0.25,6,6,1.0,1,5,6,0,3,0,1,4,21,-6,36.2
2019-01-01,Jae Crowder,4800,UTA,SF,@ TOR,,26.0,36.3,13,208.5,110,103.25,-0.5,35.08,15.85,20.66,4.3,L,27,9,15,0.6,5,7,0.7140000000000001,7,7,1.0,0,6,6,0,0,0,1,3,30,14,36.2
2019-01-01,Nemanja Bjelica,5900,SAC,SF,POR,,28.0,50.92,25,230.0,-105,114.5,0.25,44.36,17.99,27.13,4.6,L,36,4,12,0.333,1,5,0.2,5,7,0.7140000000000001,4,11,15,2,0,1,2,6,14,0,36.0
2019-01-01,Rudy Gobert,9300,UTA,C,@ TOR,,32.0,51.58,10,208.5,110,103.25,-0.5,51.36,18.21,36.79,3.96,L,32,6,7,0.857,0,0,,4,5,0.8,3,6,9,2,2,0,0,3,16,-11,35.8
2019-01-01,Paul Millsap,6000,DEN,PF,NYK,,20.0,55.23,30,219.0,-1000,116.0,0.25,42.29,20.98,24.59,4.1,W,22,6,13,0.462,0,4,0.0,4,10,0.4,2,7,9,2,2,0,0,5,16,17,35.8
