Player Name,Salary,Team,Position,Ceiling,Floor,Projection
Spencer Dinwiddie,6600,BKN,PG,52.6523,23.56656,33.86
George Hill,3500,MIL,PG,38.52212,19.09396,22.28
Tim Hardaway Jr.,6900,NYK,SG,53.01569,23.166520000000002,34.27
Bradley Beal,8500,WAS,SG,60.405840000000005,25.99212,38.28
Kawhi Leonard,10100,TOR,SF,62.29768000000001,22.75544,46.63
Paul George,9600,OKC,SF,57.056419999999996,25.21288,40.93
Marvin Williams,4900,CHA,PF,43.5916,22.373520000000003,26.26
Rondae Hollis-Jefferson,5700,BKN,PF,45.8694,19.39706,29.98
Mike Muscala,4100,PHI,C,39.67954,21.46,21.46
