"Gerald Green",3500,HOU,SF,SAS,18.6686,8.72636,10.76
"Gary Clark",3500,HOU,SF,SAS,10.93947,2.52052,10.33
"Danuel House",3700,HOU,SF,SAS,14.23477,6.77887,8.57
"Bryn Forbes",3700,SAS,PG,HOU,28.3746,11.9472,19.65
"Derrick White",3900,SAS,PG,HOU,32.99016,17.02652,20.44
"Eric Gordon",5900,HOU,SG,SAS,39.1425,18.921,25.5
"Clint Capela",8700,HOU,C,SAS,59.92152,25.66311,40.93
"Chris Paul",8300,HOU,PG,SAS,52.3872,19.02888,38.52
"Kelly Olynyk",3700,MIA,PF,NOP,19.47612,10.97412,13.08
"James Harden",11700,HOU,SG,SAS,61.11952,19.965,53.24
"James Ennis",4000,HOU,SF,SAS,29.51727,14.50659,18.67
"P.J. Tucker",4200,HOU,PF,SAS,38.99948,17.04707,20.27
"DeMar DeRozan",8300,SAS,SG,HOU,58.45248,20.43288,42.48
"Rudy Gay",5700,SAS,SF,HOU,34.28874,13.38817,26.83
"Jonathon Simmons",4000,ORL,SF,PHO,26.00862,11.26004,17.27
"Evan Fournier",5800,ORL,SG,PHO,36.95272,15.37784,28.69
"Aaron Gordon",7600,ORL,PF,PHO,34.32769,14.65109,26.59
"Nikola Vucevic",9500,ORL,C,PHO,54.90842,20.77502,42.14
"Terrence Ross",5000,ORL,SG,PHO,33.39036,18.39921,21.57
"D.J. Augustin",4600,ORL,PG,PHO,37.6299,12.4047,23.1
"Jakob Poeltl",3800,SAS,C,HOU,31.72413,14.09256,15.87
"Patty Mills",3700,SAS,PG,HOU,24.381,12.6198,16.2
"LaMarcus Aldridge",8000,SAS,PF,HOU,56.07125,24.645,38.75
"Marco Belinelli",3700,SAS,SG,HOU,23.57185,12.29276,16.09
"Dante Cunningham",3500,SAS,SF,HOU,24.76875,10.55479,13.21
"Davis Bertans",3500,SAS,SF,HOU,15.70248,7.232,9.04
"Bam Adebayo",4600,MIA,C,NOP,28.04592,16.83136,19.04
"Justise Winslow",4800,MIA,SF,NOP,36.64208,17.68928,23.84
"Deonte Burton",3500,OKC,SG,ATL,10.97215,1.95661,10.81
"Patrick Patterson",3500,OKC,PF,ATL,12.63966,6.1347,7.26
"Timothe Luwawu-Cabarrot",3500,OKC,SG,ATL,4.68966,2.82,2.82
"Tim Frazier",4400,NOP,PG,MIA,38.91888,16.038,23.76
"Jrue Holiday",8900,NOP,SG,MIA,55.52874,19.49022,40.86
"Nerlens Noel",3600,OKC,C,ATL,29.064,14.2968,16.8
"Dennis Schroder",6000,OKC,SG,ATL,46.3284,24.73876,30.28
"Alex Abrines",3500,OKC,SG,ATL,23.43884,9.11697,16.79
"Russell Westbrook",11400,OKC,PG,ATL,64.5663,19.5026,57.7
"Paul George",9100,OKC,SF,ATL,59.84748,26.3466,42.84
"Jerami Grant",5900,OKC,PF,ATL,43.7376,18.7408,27.2
"Steven Adams",7000,OKC,C,ATL,48.2024,23.6384,35.6
"E'Twaun Moore",5000,NOP,SF,MIA,34.32492,14.8029,22.26
"Nikola Mirotic",8000,NOP,SF,MIA,59.0261,25.33612,39.22
"Rodney McGruder",4900,MIA,SG,NOP,40.3989,16.21152,25.98
"Wayne Ellington",5600,MIA,SG,NOP,33.89043,15.54732,22.73
"James Johnson",4100,MIA,PF,NOP,27.07012,10.63469,20.57
"Hassan Whiteside",8100,MIA,C,NOP,48.7494,18.33906,38.69
"Dwyane Wade",5500,MIA,SG,NOP,37.82488,17.82056,26.96
"Josh Richardson",7900,MIA,SF,NOP,55.67265,21.96914,37.49
"Wesley Johnson",3500,NOP,SF,MIA,5.01159,2.67,2.67
"Anthony Davis",12300,NOP,PF,MIA,84.2712,29.15328,56.94
"Julius Randle",7300,NOP,C,MIA,48.38505,26.2866,34.05
"Darius Miller",3500,NOP,SF,MIA,20.68992,11.52,11.52
"Solomon Hill",3500,NOP,SF,MIA,22.2717,11.91,11.91
"Jonathan Isaac",4900,ORL,SF,PHO,38.94423,21.29205,23.79
"Jerian Grant",3600,ORL,PG,PHO,27.0764,14.4156,16.4
"Paul Millsap",6700,DEN,PF,POR,42.86076,19.15632,30.12
"Juan Hernangomez",4800,DEN,SF,POR,40.24566,15.66292,23.66
"Nikola Jokic",8500,DEN,C,POR,58.5156,17.732,44.33
