"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"29930-9642","PG","Russell","Russell Westbrook","Westbrook","50.08571515764509","7","12000","OKC@DAL","OKC","DAL","O","Ankle","","",""
"29930-9488","SF","LeBron","LeBron James","James","51.6727294921875","11","11800","LAL@SAC","LAL","SAC","","","","",""
"29930-9644","SG","James","James Harden","Harden","48.22857230050223","7","11400","HOU@SA","HOU","SA","","","","",""
"29930-9646","SF","Kevin","Kevin Durant","Durant","46.633331298828125","12","11200","BKN@GS","GS","BKN","","","","",""
"29930-49111","C","Joel","Joel Embiid","Embiid","54.30000187800481","13","10800","PHI@MEM","PHI","MEM","","","","",""
"29930-9524","PG","Stephen","Stephen Curry","Curry","45.625","12","10500","BKN@GS","GS","BKN","O","Groin","","",""
"29930-12341","SF","Paul","Paul George","George","44.46363691850142","11","10400","OKC@DAL","OKC","DAL","","","","",""
"29930-12332","PG","John","John Wall","Wall","43.87272782759233","11","10000","WAS@MIA","WAS","MIA","","","","",""
"29930-66115","PG","Ben","Ben Simmons","Simmons","41.8500010172526","12","9700","PHI@MEM","PHI","MEM","","","","",""
"29930-9714","SG","DeMar","DeMar DeRozan","DeRozan","46.679998779296874","10","9600","HOU@SA","SA","HOU","","","","",""
"29930-12363","C","Hassan","Hassan Whiteside","Whiteside","42.73999938964844","10","9300","WAS@MIA","MIA","WAS","","","","",""
"29930-40783","SG","Zach","Zach LaVine","LaVine","40.166666666666664","12","8800","CLE@CHI","CHI","CLE","","","","",""
"29930-15595","SG","Bradley","Bradley Beal","Beal","38.40909090909091","11","8600","WAS@MIA","WAS","MIA","","","","",""
"29930-9581","C","Marc","Marc Gasol","Gasol","38.179998779296874","10","8300","PHI@MEM","MEM","PHI","","","","",""
"29930-9623","PG","Chris","Chris Paul","Paul","41.20000076293945","8","8200","HOU@SA","HOU","SA","","","","",""
"29930-9688","PF","LaMarcus","LaMarcus Aldridge","Aldridge","37.710000610351564","10","8100","HOU@SA","SA","HOU","","","","",""
"29930-55059","C","Clint","Clint Capela","Capela","36.279998779296875","10","8000","HOU@SA","HOU","SA","","","","",""
"29930-9561","C","DeAndre","DeAndre Jordan","Jordan","36.32727328213778","11","7900","OKC@DAL","DAL","OKC","","","","",""
"29930-15860","PF","Draymond","Draymond Green","Green","33.2090897993608","11","7900","BKN@GS","GS","BKN","O","Toe","","",""
"29930-23169","C","Steven","Steven Adams","Adams","35.6","10","7800","OKC@DAL","OKC","DAL","","","","",""
"29930-23798","SG","Caris","Caris LeVert","LeVert","34.800000508626304","12","7800","BKN@GS","BKN","GS","","","","",""
"29930-16233","SF","Josh","Josh Richardson","Richardson","34.40909090909091","11","7700","WAS@MIA","MIA","WAS","","","","",""
"29930-84669","SG","Luka","Luka Doncic","Doncic","33.3818192915483","11","7600","OKC@DAL","DAL","OKC","","","","",""
"29930-84676","PF","Wendell","Wendell Carter Jr.","Carter Jr.","31.5","12","7600","CLE@CHI","CHI","CLE","","","","",""
"29930-80810","PG","De'Aaron","De'Aaron Fox","Fox","36.86666615804037","12","7400","LAL@SAC","SAC","LAL","","","","",""
"29930-23665","SG","Buddy","Buddy Hield","Hield","31.616666158040363","12","7300","LAL@SAC","SAC","LAL","","","","",""
"29930-40201","SG","Dennis","Dennis Schroder","Schroder","29.827273282137785","11","7200","OKC@DAL","OKC","DAL","","","","",""
"29930-23823","C","Willie","Willie Cauley-Stein","Cauley-Stein","33.541666666666664","12","7200","LAL@SAC","SAC","LAL","","","","",""
"29930-9739","C","JaVale","JaVale McGee","McGee","35.02727161754262","11","7100","LAL@SAC","LAL","SAC","","","","",""
