Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2018-12-28,Anthony Davis,12600,NOP,PF,DAL,,37.0,53.49,6,228.5,-175,116.25,-1,86.67,31.08,59.65,4.73,W,43,20,32,0.625,0,2,0.0,8,11,0.727,7,10,17,4,2,2,1,3,48,2,85.4
2018-12-28,Nikola Vucevic,9100,ORL,C,TOR,,34.0,54.12,10,208.0,175,101.5,-0.25,55.99,20.65,44.61,4.9,W,33,12,17,0.706,0,1,0.0,6,8,0.75,4,15,19,8,2,1,1,1,30,33,72.8
2018-12-28,Karl-Anthony Towns,9600,MIN,C,ATL,,35.0,58.40,17,229.5,-450,119.5, ,65.69,27.73,48.73,5.08,L,43,10,17,0.588,1,4,0.25,10,15,0.667,7,12,19,5,1,3,4,3,31,1,69.3
2018-12-28,Russell Westbrook,11500,OKC,PG,@ PHO,,38.0,52.45,17,226.0,-175,115.0,0.25,63.58,19.56,57.18,4.97,W,39,17,29,0.586,3,7,0.429,3,6,0.5,2,10,12,8,0,0,6,3,40,6,60.40000000000001
2018-12-28,Devin Booker,9500,PHO,SG,OKC,,34.0,46.81,4,226.0,150,111.0,2.25,62.0,22.67,41.75,4.39,L,33,8,22,0.364,2,5,0.4,7,8,0.875,0,7,7,10,3,0,2,5,25,-6,55.4
2018-12-28,Bradley Beal,8400,WAS,SG,CHI,,38.0, , ,212.5,-175,108.5,-2.5,61.93,27.15,39.75,4.73,L,38,13,27,0.481,4,10,0.4,4,5,0.8,3,4,7,5,2,0,3,3,34,-5,52.9
2018-12-28,Justise Winslow,6500,MIA,SF,CLE,,31.0,36.81,13,202.0,-500,106.0, ,46.6,17.11,30.18,4.64,W,34,11,21,0.524,0,4,0.0,2,3,0.667,1,10,11,7,2,0,2,2,24,23,51.7
2018-12-28,Robert Covington,6500,MIN,SF,ATL,,34.0, , ,229.5,-450,119.5, ,47.74,22.4,34.1,5.25,L,45,10,20,0.5,5,13,0.385,3,5,0.6,4,3,7,4,1,3,3,6,28,3,51.4
2018-12-28,Lou Williams,6200,LAC,SG,@ LAL,,25.0,49.10,18,229.0,-214,117.25, ,41.04,16.47,26.91,4.34,W,31,11,18,0.611,3,3,1.0,11,11,1.0,0,7,7,3,0,0,1,1,36,18,47.9
2018-12-28,Cody Zeller,5000,CHA,C,BKN,,23.0,64.12,21,220.5,-175,112.5,-0.25,33.19,12.95,23.05,4.61,W,26,6,15,0.4,1,1,1.0,1,3,0.333,3,7,10,4,1,4,0,1,14,21,47.0
2018-12-28,Derrick Rose,7500,MIN,PG,ATL,,33.0,54.44,22,229.5,-450,119.5, ,47.84,17.86,36.0,4.8,L,39,10,24,0.417,3,5,0.6,2,3,0.667,1,2,3,9,2,0,2,3,25,3,46.1
2018-12-28,LaMarcus Aldridge,7700,SAS,PF,@ DEN,,33.0,54.89,11,216.0,175,105.75,0.75,52.57,23.82,36.48,4.74,L,38,11,22,0.5,0,0,,2,3,0.667,4,3,7,3,3,0,0,0,24,5,45.9
2018-12-28,Kemba Walker,9800,CHA,PG,BKN,,35.0, , ,220.5,-175,112.5,-0.25,56.63,21.2,42.48,4.33,W,36,11,20,0.55,7,12,0.583,0,0,,0,4,4,3,1,2,2,4,29,24,45.3
2018-12-28,Jrue Holiday,9400,NOP,SG,DAL,,37.0, , ,228.5,-175,116.25,-1,56.63,19.79,42.2,4.49,W,35,5,19,0.263,0,4,0.0,8,8,1.0,4,3,7,8,2,1,5,5,18,-1,42.4
2018-12-28,D'Angelo Russell,6800,BKN,SG,@ CHA,,30.0,50.62,13,220.5,150,108.0,-0.25,44.91,16.09,32.31,4.75,L,34,13,24,0.542,2,8,0.25,5,5,1.0,0,4,4,2,0,1,2,2,33,-13,41.8
2018-12-28,Jamal Murray,7400,DEN,PG,SAS,,35.0,50.61,12,216.0,-200,110.25,1.25,53.17,21.86,36.37,4.91,W,40,13,27,0.481,4,7,0.5710000000000001,1,2,0.5,4,2,6,3,1,0,4,0,31,0,41.7
2018-12-28,Kyle Kuzma,7200,LAL,PF,LAC,,38.0,54.42,21,229.0,180,111.75, ,47.68,20.71,36.85,5.12,L,42,9,21,0.429,0,7,0.0,6,7,0.857,0,9,9,5,1,0,4,3,24,1,41.3
2018-12-28,Serge Ibaka,6600,TOR,PF,@ ORL,,30.0,48.81,14,208.0,-200,106.5,-1.25,46.63,19.58,32.79,4.97,L,32,8,16,0.5,1,3,0.333,0,0,,3,5,8,3,0,4,2,2,17,-11,41.1
2018-12-28,Danilo Gallinari,7100,LAC,SF,@ LAL,,32.0,44.49,3,229.0,-214,117.25, ,45.2,18.61,31.7,4.46,W,35,5,13,0.385,1,3,0.333,8,9,0.889,1,8,9,3,1,1,0,0,19,-8,40.3
2018-12-28,Steven Adams,7200,OKC,C,@ PHO,,34.0, , ,226.0,-175,115.0,0.25,47.87,23.92,36.35,5.05,W,35,5,10,0.5,0,0,,2,3,0.667,4,9,13,3,3,0,1,3,12,5,40.1
