Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2019-01-10,LaMarcus Aldridge,8200,SAS,PF,OKC,,35.0,52.27,8,224.0,105,111.25,0.75,58.32,25.65,40.33,4.92,W,49,20,33,0.606,0,0,,16,16,1.0,4,5,9,4,0,4,5,2,56,7,79.8
2019-01-10,Russell Westbrook,12200,OKC,PG,@ SAS,,36.0,51.67,24,224.0,-118,112.75,0.75,61.44,18.9,55.25,4.53,L,50,11,22,0.5,0,4,0.0,2,5,0.4,2,11,13,24,2,0,3,4,24,-5,78.6
2019-01-10,Nikola Jokic,10700,DEN,C,LAC,,34.0,59.46,27,226.0,-214,115.75,0.25,64.87,20.94,50.96,4.76,W,28,8,19,0.421,0,5,0.0,2,3,0.667,5,9,14,10,0,2,1,3,18,5,54.8
2019-01-10,Paul George,10800,OKC,SF,@ SAS,,36.0,48.95,24,224.0,-118,112.75,0.75,64.91,28.71,46.6,4.31,L,47,11,25,0.44,3,7,0.429,5,7,0.7140000000000001,1,7,8,1,3,0,2,0,30,-16,48.1
2019-01-10,Derrick White,5400,SAS,PG,OKC,,30.0,38.24,6,224.0,105,111.25,0.75,39.76,20.43,24.56,4.55,W,48,10,17,0.588,1,3,0.333,2,2,1.0,0,5,5,8,2,1,2,4,23,2,48.0
2019-01-10,Jerami Grant,6200,OKC,PF,@ SAS,,33.0,48.95,24,224.0,-118,112.75,0.75,38.46,17.66,24.73,3.99,L,44,10,20,0.5,1,5,0.2,4,6,0.667,5,7,12,1,0,3,3,6,25,-11,46.9
2019-01-10,DeMar DeRozan,7700,SAS,SG,OKC,,35.0,45.19,14,224.0,105,111.25,0.75,60.54,20.63,44.09,5.73,W,49,7,22,0.318,0,0,,2,5,0.4,0,8,8,11,1,1,4,5,16,-2,44.1
2019-01-10,Willie Cauley-Stein,7900,SAC,C,DET,,32.0,52.47,12,220.5,-300,114.25,-0.5,48.51,20.02,35.0,4.43,W,25,5,10,0.5,0,0,,4,6,0.667,5,9,14,5,0,2,3,4,14,17,41.3
2019-01-10,Tobias Harris,8000,LAC,SF,@ DEN,,34.0,48.19,17,226.0,180,110.25,0.25,46.43,18.9,35.07,4.38,L,31,7,15,0.467,0,2,0.0,4,4,1.0,1,10,11,4,0,1,0,1,18,-9,40.2
2019-01-10,Mason Plumlee,4600,DEN,C,LAC,,18.0,61.48,29,226.0,-214,115.75,0.25,29.24,13.56,17.48,3.8,W,20,7,8,0.875,0,0,,3,5,0.6,3,9,12,5,0,1,2,4,17,16,39.9
2019-01-10,Steven Adams,7800,OKC,C,@ SAS,,35.0,52.05,9,224.0,-118,112.75,0.75,46.87,23.42,35.59,4.56,L,38,8,13,0.615,0,0,,3,4,0.75,4,3,7,1,2,2,2,5,19,-4,38.9
2019-01-10,Kyrie Irving,10400,BOS,PG,@ MIA,,33.0,47.71,7,212.0,-138,107.25,0.25,53.95,21.56,40.23,3.87,L,35,10,19,0.526,2,6,0.333,0,0,,0,5,5,5,1,1,3,2,22,-11,38.5
2019-01-10,Justise Winslow,6400,MIA,SF,BOS,,30.0,46.86,5,212.0,120,104.75,-0.25,42.21,16.03,27.59,4.31,W,32,5,9,0.556,2,4,0.5,1,2,0.5,2,5,7,11,0,0,1,2,13,9,36.9
