Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2018-12-07,Jimmy Butler,8100,PHI,SG,@ DET,,36.0,41.47,4,220.5,110,109.25,-2,54.96,22.39,40.71,5.03,W,39,13,27,0.481,1,6,0.16699999999999998,11,12,0.917,5,1,6,6,3,1,0,1,38,12,66.2
2018-12-07,LeBron James,11000,LAL,SF,@ SAS,,36.0,50.76,20,224.0,-111,112.5,-0.25,65.43,20.34,51.24,4.66,L,37,13,28,0.464,3,8,0.375,6,9,0.667,2,6,8,11,2,0,1,4,35,-19,66.1
2018-12-07,Russell Westbrook,11300,OKC,PG,@ CHI,,35.0,48.8,16,218.5,-400,113.5,1.25,58.59,18.02,52.69,4.66,L,35,9,21,0.429,2,6,0.333,4,7,0.5710000000000001,2,15,17,13,4,0,10,5,24,10,65.9
2018-12-07,DeMar DeRozan,8600,SAS,SG,LAL,,36.0,49.9,28,224.0,-105,111.5,-2.25,59.83,20.86,43.45,5.05,W,36,11,20,0.55,0,0,,14,18,0.778,1,7,8,9,0,2,1,1,36,10,64.1
2018-12-07,De'Aaron Fox,7700,SAC,PG,@ CLE,,35.0,53.77,30,223.0,-138,112.75,1,46.36,18.87,37.21,4.83,W,29,12,16,0.75,4,5,0.8,2,3,0.667,0,2,2,12,3,0,1,4,30,31,58.4
2018-12-07,Anthony Davis,12900,NOP,PF,MEM,,38.0,51.4,6,214.0,-214,109.75,-1.5,85.96,30.94,59.28,4.6,L,36,10,21,0.476,0,5,0.0,5,5,1.0,2,9,11,3,2,4,3,4,25,-9,57.7
2018-12-07,Kyle Anderson,5800,MEM,SF,@ NOP,,33.0,39.96,28,214.0,180,104.25,-2.5,36.89,13.61,26.79,4.62,W,33,8,12,0.667,1,1,1.0,2,4,0.5,2,9,11,4,3,3,0,2,19,-2,56.2
2018-12-07,Giannis Antetokounmpo,12200,MIL,SF,GSW,,37.0,46.3,11,239.5,-125,120.5, ,69.95,26.21,58.63,4.81,L,34,8,13,0.615,0,2,0.0,6,9,0.667,4,11,15,5,2,2,4,5,22,-3,55.5
2018-12-07,Kawhi Leonard,10200,TOR,SF,@ BKN,,34.0,42.7,8,221.5,-450,115.25,1,59.45,21.72,44.5,4.36,L,38,10,21,0.476,5,6,0.833,7,8,0.875,0,3,3,4,4,1,3,3,32,0,53.6
2018-12-07,Ben Simmons,9100,PHI,PG,@ DET,,35.0,40.94,16,220.5,110,109.25,-2,59.57,19.15,45.06,4.95,W,40,8,11,0.727,0,0,,2,2,1.0,3,10,13,6,1,3,4,3,18,4,50.6
2018-12-07,Blake Griffin,9000,DET,PF,PHI,,35.0,54.72,15,220.5,-125,111.25,2.5,55.44,20.96,43.21,4.8,L,38,7,15,0.467,0,2,0.0,17,24,0.708,2,10,12,6,0,0,4,5,31,-6,50.4
2018-12-07,Julius Randle,7800,NOP,C,MEM,,31.0,51.4,6,214.0,-214,109.75,-1.5,53.25,28.87,38.34,4.92,L,35,10,19,0.526,1,3,0.333,5,8,0.625,3,10,13,3,2,0,2,3,26,7,50.1
2018-12-07,Klay Thompson,6800,GSW,SG,@ MIL,,35.0,38.04,21,239.5,110,119.0, ,41.2,18.04,30.79,4.53,W,35,8,16,0.5,4,9,0.444,0,0,,0,5,5,6,4,2,3,2,20,2,50.0
2018-12-07,Aaron Gordon,7600,ORL,PF,IND,,34.0,47.3,12,206.5,-160,105.0,0.5,45.64,18.96,35.63,4.69,L,34,8,18,0.444,3,6,0.5,1,3,0.333,4,10,14,4,1,1,2,1,20,-13,46.8
2018-12-07,Lauri Markkanen,6700,CHI,PF,OKC,,32.0,45.48,10,218.5,320,105.0,1.25,44.7,18.88,31.15,4.65,W,28,8,12,0.667,4,8,0.5,4,5,0.8,1,6,7,2,3,1,2,5,24,8,45.4
2018-12-07,Alec Burks,4000,CLE,SG,SAC,,31.0,42.46,7,223.0,120,110.25,1,44.04,26.17,26.17,6.54,L,38,8,14,0.5710000000000001,3,6,0.5,3,4,0.75,0,7,7,9,1,0,2,0,22,-2,44.9
2018-12-07,Paul George,9300,OKC,SF,@ CHI,,35.0,51.8,25,218.5,-400,113.5,1.25,60.78,26.84,43.57,4.68,L,36,6,16,0.375,2,9,0.222,5,6,0.833,0,5,5,7,4,0,3,1,19,2,44.5
2018-12-07,Andre Drummond,8800,DET,C,PHI,,34.0,51.89,12,220.5,-125,111.25,2.5,54.22,20.35,44.33,5.04,L,34,7,19,0.368,0,1,0.0,7,7,1.0,5,5,10,0,2,2,1,2,21,-7,44.0
2018-12-07,Kyle Kuzma,7100,LAL,PF,@ SAS,,35.0,50.76,20,224.0,-111,112.5,-0.25,39.15,16.77,30.16,4.25,L,39,12,22,0.545,2,7,0.28600000000000003,1,2,0.5,0,8,8,2,2,0,2,3,27,-6,43.6
2018-12-07,Nikola Jokic,9500,DEN,C,@ CHA,,32.0,56.91,22,219.0,-111,110.0,0.5,59.27,17.92,44.9,4.73,L,33,6,18,0.333,0,6,0.0,4,5,0.8,4,7,11,6,1,2,4,5,16,8,43.2
