"Jeff Green",4000,WAS,SF,MEM,41.412,16.296,21
"Austin Rivers",3900,WAS,SG,MEM,36.67808,15.85876,18.79
"Tomas Satoransky ",3500,WAS,PG,MEM,31.68912,14.60336,17.12
"Mike Conley",7700,MEM,PG,WAS,57.95328,19.36704,36.96
"Kelly Oubre",4500,WAS,SF,MEM,47.35808,20.8208,24.64
"Ian Mahinmi",3500,WAS,C,MEM,30.1563,10.74195,19.71
"John Wall",9500,WAS,PG,MEM,67.0626,17.8382,45.16
"Bradley Beal",8200,WAS,SG,MEM,65.04,19.36,40
"Otto Porter",6000,WAS,SF,MEM,45.12378,16.0854,28.22
"Garrett Temple",4200,MEM,SG,WAS,37.80321,16.47525,19.97
"Kyle Anderson",3900,MEM,SF,WAS,41.53251,13.89335,24.59
"Omri Casspi",3500,MEM,SF,WAS,20.60969,8.92846,10.31
"MarShon Brooks",3700,MEM,SG,WAS,26.57875,11.44,13.75
"Jason Smith",3500,WAS,PF,MEM,29.06467,12.20749,16.43
"Dillon Brooks",3700,MEM,SG,WAS,26.66666,13.34,13.34
"Wayne Selden",3700,MEM,SG,WAS,32.9923,14.94595,16.85
"Jaren Jackson",6400,MEM,PF,WAS,36.30528,4.46688,31.68
"Marc Gasol",7700,MEM,C,WAS,64.37954,20.23688,38.62
"Shelvin Mack",3800,MEM,PG,WAS,37.86106,16.25052,18.94
"Semi Ojeleye",3500,BOS,SF,DET,4.63768,2.32,2.32
"Aron Baynes",3900,BOS,C,DET,30.82458,13.86258,15.42
"Ish Smith",4700,DET,PG,BOS,43.55821,19.52384,21.79
"Langston Galloway",3500,DET,SG,BOS,36.12193,18.07,18.07
"Zaza Pachulia",3600,DET,C,BOS,24.28785,10.6677,12.15
"Andre Drummond",9100,DET,C,BOS,65.5122,19.976,45.4
"Blake Griffin",8700,DET,PF,BOS,65.46492,20.84897,42.29
"Reggie Jackson",6300,DET,PG,BOS,49.00624,13.80128,29.24
"Reggie Bullock",4400,DET,SG,BOS,34.52943,12.74521,20.59
"Stanley Johnson",4300,DET,SF,BOS,34.2394,11.83184,20.26
"Glenn Robinson",3500,DET,SF,BOS,18.85525,7.7013,9.95
"Bruce Brown",3500,DET,SG,BOS,3.50126,0.68564,2.81
"Terry Rozier",4700,BOS,PG,DET,38.22204,15.78924,21.57
"Marcus Smart",4300,BOS,SG,DET,36.11922,16.30989,20.83
"Marcus Morris",4700,BOS,PF,DET,36.23676,14.7138,21.48
"Al Horford",6800,BOS,C,DET,63.14736,23.13528,35.16
"Jayson Tatum",6800,BOS,PF,DET,50.24529,19.35597,33.43
"Kyrie Irving",7500,BOS,PG,DET,71.6946,22.68012,39.72
"Jaylen Brown",5000,BOS,SG,DET,38.44764,15.73077,24.09
"Gordon Hayward",5600,BOS,SF,DET,41.7792,13.8752,25.6
"Damian Lillard",10400,POR,PG,HOU,71.23725,22.615,45.23
"C.J. McCollum",6600,POR,SG,HOU,51.78036,16.55494,33.58
"Shai Gilgeous-Alexander",4600,LAC,PG,OKC,26.08582,4.68746,21.02
"Mike Scott",3500,LAC,PF,OKC,21.08945,10.55,10.55
"Boban Marjanovic",3700,LAC,C,OKC,22.70864,9.72416,11.36
"Russell Westbrook",12000,OKC,PG,LAC,74.16046,25.62208,55.22
"Montrezl Harrell",5700,LAC,PF,OKC,52.19122,21.46076,28.09
"Lou Williams",5200,LAC,SG,OKC,54.64374,22.69011,27.57
"Danilo Gallinari",6300,LAC,SF,OKC,54.83822,21.97232,30.86
"Tobias Harris",7800,LAC,PF,OKC,62.42208,17.63583,39.81
"Marcin Gortat",3700,LAC,C,OKC,22.378,8.5358,13.4
"Terrance Ferguson",3500,OKC,SG,LAC,16.7706,6.06144,9.24
"Paul George",9100,OKC,SF,LAC,61.94445,22.94695,41.05
"Alex Abrines",3500,OKC,SG,LAC,19.43028,8.13564,9.72
"Hamidou Diallo",3600,OKC,SG,LAC,17.16,11.88,13.2
"Milos Teodosic",4100,LAC,PG,OKC,19.03048,8.4728,9.52
"Patrick Patterson",3500,OKC,PF,LAC,27.4227,14.15,14.15
"Nerlens Noel",3900,OKC,C,LAC,34.78636,14.99624,17.56
"Jerami Grant",4800,OKC,PF,LAC,46.33725,18.414,23.25
"Steven Adams",7500,OKC,C,LAC,58.90404,21.5412,37.14
"Dennis Schroder",5200,OKC,SG,LAC,51.29768,20.24008,26.32
"Avery Bradley",3800,LAC,SG,OKC,32.38596,13.62132,18.84
"Patrick Beverley",4600,LAC,PG,OKC,37.75508,14.06196,23.32
"Zach Collins",4400,POR,PF,HOU,44.7776,18.6144,22.4
"Nik Stauskas",3600,POR,SG,HOU,36.22188,15.54696,18.12
"Meyers Leonard",3500,POR,C,HOU,15.41229,6.86961,7.71
"Seth Curry",3500,POR,PG,HOU,28.90554,13.3032,14.46
"Evan Turner",4800,POR,SF,HOU,32.80743,12.04524,17.61
"Jake Layman",3500,POR,SF,HOU,16.91704,6.59736,9.52
"Al-Farouq Aminu",5100,POR,PF,HOU,42.3858,16.9002,24.6
"Jusuf Nurkic",7100,POR,C,HOU,55.80596,17.81472,33.74
"Chris Paul",9600,HOU,PG,POR,79.11852,23.7504,49.48
"Eric Gordon",6400,HOU,SG,POR,51.99198,20.44704,33.63
"Isaiah Hartenstein",3500,HOU,PF,POR,9.204,1.534,7.67
"Gary Clark",3500,HOU,PF,POR,6.156,1.026,5.13
"Marquese Chriss",3900,HOU,PF,POR,9.51928,4.00406,5.14
"Michael Carter-Williams",4400,HOU,PG,POR,35.03648,15.81744,21.26
"Gerald Green",4500,HOU,SF,POR,46.55452,20.35224,24.58
"Carmelo Anthony",6700,HOU,SF,POR,55.95574,19.54112,32.14
"P.J. Tucker",5600,HOU,PF,POR,43.21111,19.37694,26.69
"Clint Capela",8200,HOU,C,POR,75.03732,23.74547,40.87
"Lorenzo Brown",3500,TOR,PG,PHI,8.91554,4.46,4.46
"Delon Wright",4000,TOR,PG,PHI,33.62115,12.98865,19.65
"DeAndre Bembry",4800,ATL,SF,CLE,42.94166,20.2555,23.83
"Omari Spellman",3600,ATL,PF,CLE,19.38776,3.79664,15.56
"Kevin Huerter",3700,ATL,SG,CLE,20.77082,4.06748,16.67
"Jeremy Lin",3500,ATL,PG,CLE,30.13916,13.21696,16.04
"Dewayne Dedmon",5500,ATL,C,CLE,54.7827,23.6156,27.46
"Alex Len",5000,ATL,C,CLE,29.83383,10.15809,17.79
"Kent Bazemore",6300,ATL,SG,CLE,47.0024,16.9094,28.66
"Taurean Prince",7300,ATL,SF,CLE,68.5122,25.28793,38.49
"Vince Carter",3700,ATL,SG,CLE,33.2304,13.9288,18.4
"George Hill",5300,CLE,PG,ATL,47.49913,14.93275,25.97
"Rodney Hood",5700,CLE,SG,ATL,49.425,19.42732,26.36
"Collin Sexton",4800,CLE,PG,ATL,26.676,4.446,22.23
"Kyle Korver",3500,CLE,SG,ATL,27.258,10.752,14
"J.R. Smith",3500,CLE,SG,ATL,20.34982,8.40868,10.18
"Jordan Clarkson",4400,CLE,SG,ATL,38.8692,17.26812,21.24
"Larry Nance",6600,CLE,PF,ATL,55.09244,23.06772,27.56
"Cedi Osman",6700,CLE,SF,ATL,51.32758,19.89862,31.94
"Sam Dekker",3700,CLE,SF,ATL,30.11487,10.50187,17.83
"Tristan Thompson",4300,CLE,C,ATL,34.00288,13.216,18.88
"Trae Young",7100,ATL,PG,CLE,47.18979,12.61136,34.27
"Troy Williams",3500,SAC,SF,ORL,17.09388,7.43454,9.27
"Yogi Ferrell",3500,SAC,PG,ORL,21.68915,8.7885,10.85
"Harry Giles",3500,SAC,PF,ORL,10.79036,2.11304,8.66
"Frank Mason",3600,SAC,SG,ORL,28.94125,12.8375,16.25
"Marvin Bagley III",5600,SAC,PF,ORL,32.10942,6.28788,25.77
"Justin Jackson",4000,SAC,SF,ORL,39.98236,15.88676,20.42
"Buddy Hield",6600,SAC,SG,ORL,57.94848,22.30254,31.77
"Nemanja Bjelica",6500,SAC,SF,ORL,53.95456,18.50112,28.16
"Willie Cauley-Stein",7100,SAC,C,ORL,53.36293,16.21451,33.71
"Ben McLemore",3500,SAC,SG,ORL,17.69115,7.31895,8.85
"D.J. Augustin",4400,ORL,PG,SAC,42.9432,14.88204,24.68
"Terrence Ross",4000,ORL,SG,SAC,38.94646,18.58178,19.81
"Mohamed Bamba",4300,ORL,C,SAC,24.15083,3.90236,19.91
"Jonathon Simmons",3900,ORL,SF,SAC,36.4026,16.3254,20.28
"Jerian Grant",3800,ORL,PG,SAC,35.5653,14.63048,18.38
"Nikola Vucevic",8800,ORL,C,SAC,72.3816,24.52932,44.68
"Evan Fournier",6000,ORL,SG,SAC,49.35762,18.97896,30.81
"Jonathan Isaac",5700,ORL,SF,SAC,49.96824,19.67448,27.44
"Aaron Gordon",7700,ORL,PF,SAC,69.0872,25.42736,40.88
"Ante Zizic",3500,CLE,PF,ATL,6.7966,3.4,3.4
"Goran Dragic",6600,MIA,PG,CHA,45.28356,16.68996,31.08
"J.J. Redick",4900,PHI,SG,TOR,46.24584,21.06369,24.81
"T.J. McConnell",3500,PHI,PG,TOR,21.58416,9.17788,11.53
"Mike Muscala",3500,PHI,C,TOR,29.28535,13.0385,14.65
"Landry Shamet",3500,PHI,PG,TOR,7.38878,1.44692,5.93
"Joel Embiid",10800,PHI,C,TOR,74.45847,22.74387,52.77
"Dario Saric",5600,PHI,PF,TOR,43.945,16.3625,27.5
"Ben Simmons",10000,PHI,PG,TOR,65.32734,18.46104,47.58
"Markelle Fultz",5300,PHI,SG,TOR,37.19974,13.64522,22.78
"Robert Covington",6000,PHI,SF,TOR,43.0086,16.3056,25.8
"Amir Johnson",3500,PHI,PF,TOR,18.73063,7.82395,9.37
"Kyle Lowry",9000,TOR,PG,PHI,73.06923,21.49095,41.73
"C.J. Miles",3500,TOR,SF,PHI,18.79555,7.4028,9.95
"Norman Powell",3500,TOR,SF,PHI,33.74312,14.02728,16.88
"Fred VanVleet",4600,TOR,PG,PHI,40.6257,21.27,21.27
"Serge Ibaka",5200,TOR,PF,PHI,48.58405,21.0217,25.45
"Jonas Valanciunas",5800,TOR,C,PHI,40.65616,13.76586,24.67
"Danny Green",5000,TOR,SG,PHI,39.5016,14.59264,24.16
"Kawhi Leonard",9800,TOR,SF,PHI,67.3929,25.07535,46.35
"Pascal Siakam",4400,TOR,PF,PHI,36.47396,13.32492,21.88
"Tony Parker",3700,CHA,PG,MIA,12.701,9.6723,9.77
"Bismack Biyombo",3600,CHA,C,MIA,26.92998,10.97712,13.86
"Tyler Johnson",3700,MIA,PG,CHA,31.90404,15.96,15.96
"Justise Winslow",4700,MIA,SF,CHA,36.22716,14.67454,19.54
"Wayne Ellington",3800,MIA,SG,CHA,23.3883,11.7,11.7
"Dwyane Wade",4700,MIA,SG,CHA,34.7001,13.20982,21.62
"Hassan Whiteside",8200,MIA,C,CHA,48.98636,18.62756,37.48
"Rodney McGruder",5600,MIA,SG,CHA,42.51696,15.756,24.24
"Josh Richardson",7200,MIA,SF,CHA,50.096,19.25565,31.31
"Kelly Olynyk",6400,MIA,PF,CHA,48.2265,17.85146,30.62
"Bam Adebayo",3900,MIA,C,CHA,26.873,11.396,15.4
"Kemba Walker",9000,CHA,PG,MIA,69.68192,23.88848,43.12
"Miles Bridges",4000,CHA,SF,MIA,26.304,4.384,21.92
"Michael Kidd-Gilchrist",3900,CHA,SF,MIA,32.1261,15.65451,18.57
"Guillermo Hernangomez",4200,CHA,C,MIA,8.89555,3.41315,4.45
"Malik Monk",4200,CHA,SG,MIA,39.47604,19.30916,20.92
"Cody Zeller",4400,CHA,C,MIA,37.39184,13.09918,20.06
"Jeremy Lamb",5400,CHA,SG,MIA,48.28516,15.77466,28.27
"Nicolas Batum",6300,CHA,SF,MIA,62.51469,20.45505,33.81
"Marvin Williams",4500,CHA,PF,MIA,41.98918,15.90566,22.03
"De'Aaron Fox",7800,SAC,PG,ORL,62.77952,17.93168,37.28
