"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"30104-9646","SF","Kevin","Kevin Durant","Durant","48.6","15","11800","GS@HOU","GS","HOU","","","","",""
"30104-9644","SG","James","James Harden","Harden","49.570001220703126","10","11700","GS@HOU","HOU","GS","","","","",""
"30104-9524","PG","Stephen","Stephen Curry","Curry","45.625","12","9800","GS@HOU","GS","HOU","O","Groin","","",""
"30104-55062","C","Nikola","Nikola Jokic","Jokic","43.76428658621652","14","9700","ATL@DEN","DEN","ATL","","","","",""
"30104-9623","PG","Chris","Chris Paul","Paul","40.62727217240767","11","9000","GS@HOU","HOU","GS","","","","",""
"30104-9714","SG","DeMar","DeMar DeRozan","DeRozan","43.14615572415865","13","8900","SA@LAC","SA","LAC","","","","",""
"30104-9688","PF","LaMarcus","LaMarcus Aldridge","Aldridge","36.73846200796274","13","8400","SA@LAC","SA","LAC","","","","",""
"30104-14518","PF","Tobias","Tobias Harris","Harris","35.80769230769231","13","8300","SA@LAC","LAC","SA","","","","",""
"30104-55059","C","Clint","Clint Capela","Capela","36.18461491511418","13","8100","GS@HOU","HOU","GS","","","","",""
"30104-15860","PF","Draymond","Draymond Green","Green","33.00833384195963","12","8000","GS@HOU","GS","HOU","","","","",""
"30104-66108","PG","Jamal","Jamal Murray","Murray","30.278570992606028","14","7500","ATL@DEN","DEN","ATL","","","","",""
"30104-14509","SG","Klay","Klay Thompson","Thompson","32.166666666666664","15","7500","GS@HOU","GS","HOU","","","","",""
"30104-23776","PF","Montrezl","Montrezl Harrell","Harrell","31.00769277719351","13","7500","SA@LAC","LAC","SA","","","","",""
"30104-84671","PG","Trae","Trae Young","Young","32.57857186453683","14","7400","ATL@DEN","ATL","DEN","","","","",""
"30104-24544","SF","Gary","Gary Harris","Harris","29.464285714285715","14","7000","ATL@DEN","DEN","ATL","","","","",""
"30104-9662","SG","Lou","Lou Williams","Williams","28.346153846153847","13","6800","SA@LAC","LAC","SA","","","","",""
"30104-17333","SF","Will","Will Barton","Barton","30","2","6700","ATL@DEN","DEN","ATL","O","Groin","","",""
"30104-66236","PF","John","John Collins","Collins","24.930667317708334","75","6600","ATL@DEN","ATL","DEN","O","Ankle","","",""
"30104-9637","SF","Danilo","Danilo Gallinari","Gallinari","29.68461491511418","13","6500","SA@LAC","LAC","SA","","","","",""
"30104-23572","SF","Taurean","Taurean Prince","Prince","27.099999060997597","13","6300","ATL@DEN","ATL","DEN","","","","",""
