Player Name,Salary,Position,Ceiling,Floor,Projection
Stephen Curry,10700,PG,74.96791999999999,24.041120000000003,45.88
Chris Paul,8300,PG,61.86512,18.69166,38.86
Khris Middleton,7500,SG,64.10364,23.50812,34.52
Devin Booker,8200,SG,70.7,21.8968,40.4
Alfonzo McKinnie,3800,SF,41.35931,20.69,20.69
TJ Warren,4500,SF,44.87755,21.48465,22.45
Al-Farouq Aminu,5400,PF,46.91004,19.2657,25.86
Tobias Harris,7800,PF,55.7766,19.708920000000003,35.64
Jordan Bell,3500,C,45.897040000000004,19.26344,22.96
