Player Name,Salary,Team,Position,Ceiling,Floor,Projection
Damian Lillard,10200,POR,PG,79.83576,25.50309,48.21
Kemba Walker,9000,CHA,PG,77.98225,19.27123,42.73
Ian Clark,3600,NOP,SG,44.85371,9.31015,23.57
Walter Lemon,4800,CHI,SG,40.306,23.29111,28.79
Mario Hezonja,4100,NYK,SF,47.55621,5.9475,23.79
Gordon Hayward,5100,BOS,SF,53.11343000000001,9.37921,26.57
Ivan Rabb,4800,MEM,PF,49.49256,15.9848,30.16
John Collins,7500,ATL,PF,71.34678000000001,15.515279999999999,39.18
Karl-Anthony Towns,10800,MIN,C,78.82875,26.4264,50.05
