Player Name,Salary,Position,Projection
Dennis Smith Jr.,6700,PG,58.79853000000001
Kyle Lowry,8200,PG,66.2904
Rodney McGruder,3500,SG,42.8829
C.J. McCollum,7100,SG,60.72608
Tyreke Evans,6700,SF,56.91945
Robert Covington,6700,SF,56.21188000000001
Thaddeus Young,5200,PF,51.0139
Bobby Portis,5900,PF,63.92021999999999
Nikola Jokic,9800,C,80.2776
