"Maxi Kleber",3500,DAL,PF,MIN,34.26286,14.62042,17.14
"J.J. Barea",4800,DAL,PG,MIN,35.1663,15.0876,19.05
"Dwight Powell",4400,DAL,PF,MIN,36.9815,15.614,18.5
"Jalen Brunson",3500,DAL,PG,MIN,14.15571,2.38068,11.67
"Ryan Broekhoff",3500,DAL,PF,MIN,3.96651,0.66708,3.27
"DeAndre Jordan",7500,DAL,C,MIN,53.55911,18.16859,36.41
"Luka Doncic",6200,DAL,SG,MIN,32.56905,5.4774,26.85
"Anthony Tolliver",3500,MIN,PF,DAL,27.32633,11.08637,13.67
"Dennis Smith Jr.",6700,DAL,PG,MIN,58.79853,17.17009,32.83
"Wesley Matthews",4900,DAL,SG,MIN,41.79104,16.4688,23.36
"Dorian Finney-Smith",5000,DAL,SF,MIN,34.91236,15.21436,18.76
"Andrew Wiggins",6900,MIN,SF,DAL,54.03858,17.61234,31.62
"Josh Okogie",3900,MIN,SG,DAL,20.0178,3.31945,16.85
"Jamal Crawford",3500,PHO,SG,DEN,33.37389,13.64913,16.83
"TJ Warren",6600,PHO,SF,DEN,46.33682,20.67656,23.18
"Tyson Chandler",3500,PHO,C,DEN,7.6635,3.2838,3.9
"Jamal Murray",6000,DEN,PG,PHO,55.7624,22.40222,32.42
"Gary Harris",6200,DEN,SG,PHO,51.60197,19.65649,29.47
"Josh Jackson",5900,PHO,PF,DEN,49.8432,22.1496,26.4
"Deandre Ayton",7700,PHO,C,DEN,44.93016,7.45054,37.82
"Isaiah Canaan",4300,PHO,PG,DEN,28.47656,11.59656,16.88
"Devin Booker",8700,PHO,SG,DEN,63.8163,24.9228,38.7
"Trevor Ariza",6400,PHO,SF,DEN,39.44122,17.55572,23.66
"Ryan Anderson",3600,PHO,PF,DEN,35.22238,17.62,17.62
"Tyus Jones",3500,MIN,PG,DAL,27.2,10.496,16
"Gorgui Dieng",4300,MIN,C,DAL,29.07228,11.93428,15.58
"Michael Kidd-Gilchrist",4400,CHA,SF,MIA,34.22232,14.62584,17.88
"Miles Bridges",3500,CHA,SF,MIA,15.6695,2.5641,12.95
"Guillermo Hernangomez",4600,CHA,C,MIA,31.42428,12.67032,15.72
"Frank Kaminsky",3600,CHA,PF,MIA,12.7764,5.3742,6.76
"Goran Dragic",6700,MIA,PG,CHA,57.84156,21.77256,32.79
"Tony Parker",3900,CHA,PG,MIA,30.00499,15.01,15.01
"Malik Monk",5600,CHA,SG,MIA,33.46998,13.6575,18.21
"Jeremy Lamb",5100,CHA,SG,MIA,39.9012,15.9162,24.6
"Nicolas Batum",7200,CHA,SF,MIA,45.2568,17.63216,27.68
"Marvin Williams",4900,CHA,PF,MIA,36.9984,14.32704,19.68
"Cody Zeller",4700,CHA,C,MIA,41.2758,20.0997,20.7
"Josh Richardson",7100,MIA,SF,CHA,53.72055,20.72297,30.61
"Rodney McGruder",3500,MIA,SG,CHA,42.8829,17.7285,22.3
"Jeff Teague",7000,MIN,PG,DAL,51.6958,15.6031,33.7
"Taj Gibson",4800,MIN,PF,DAL,45.07745,16.7321,22.55
"Karl-Anthony Towns",9900,MIN,C,DAL,78.35457,27.29894,47.23
"Derrick Rose",4000,MIN,PG,DAL,42.5787,21.3,21.3
"Bam Adebayo",4500,MIA,C,CHA,33.91481,15.04933,19.57
"Kelly Olynyk",5000,MIA,PF,CHA,44.3829,18.06924,26.34
"Derrick Jones",3500,MIA,SF,CHA,39.13175,17.2221,20.65
"Hassan Whiteside",7800,MIA,C,CHA,63.4557,26.20035,36.85
"Tyler Johnson",3500,MIA,PG,CHA,31.05867,11.68824,15.71
"Dwyane Wade",4800,MIA,SG,CHA,30.64848,12.36994,19.06
"Will Barton",7000,DEN,SF,PHO,56.0139,22.0949,31.7
"Paul Millsap",7300,DEN,PF,PHO,55.70016,21.46777,34.13
"Clint Capela",7000,HOU,C,LAL,67.5662,27.5808,33.8
"P.J. Tucker",4700,HOU,PF,LAL,31.951,12.76245,17.95
"Eric Gordon",5700,HOU,SG,LAL,50.61468,19.97748,25.32
"Carmelo Anthony",5100,HOU,SF,LAL,39.24046,18.00912,22.07
"Michael Carter-Williams",3800,HOU,PG,LAL,28.36035,10.41645,16.05
"James Ennis",3500,HOU,SF,LAL,35.84364,17.23668,18.03
"James Harden",11600,HOU,SG,LAL,72.57696,15.88932,52.44
"Seth Curry",3800,POR,PG,SAS,21.52605,7.719,12.45
"Maurice Harkless",4800,POR,SF,SAS,23.38501,9.63661,12.73
"Meyers Leonard",3700,POR,C,SAS,16.91154,8.46,8.46
"Chris Paul",8800,HOU,PG,LAL,61.25031,15.66774,40.59
"Gerald Green",3700,HOU,SF,LAL,21.30934,9.30618,10.66
"Nene Hilario",3700,HOU,C,LAL,7.33234,3.3293,3.94
"Josh Hart",4300,LAL,SG,HOU,30.87616,10.53696,17.92
"Kyle Kuzma",5900,LAL,PF,HOU,44.80084,16.0003,26.23
"Lonzo Ball",6300,LAL,PG,HOU,28.98777,10.08351,18.57
"Lance Stephenson",3900,LAL,SF,HOU,22.01472,8.9856,12.48
"Michael Beasley",4300,LAL,SF,HOU,22.20889,8.25473,11.11
"JaVale McGee",4700,LAL,C,HOU,32.95824,14.4704,19.04
"LeBron James",11700,LAL,SF,HOU,64.107,18.25164,50.28
"Isaiah Hartenstein",3500,HOU,PF,LAL,3.39768,0.56342,2.86
"Rajon Rondo",4700,LAL,PG,HOU,45.38787,18.56184,26.07
"Kentavious Caldwell-Pope",4700,LAL,SG,HOU,38.86725,15.37725,21.75
"Brandon Ingram",6800,LAL,PF,HOU,51.391,20.16341,30.23
"Evan Turner",4200,POR,SF,SAS,33.3298,14.20706,18.62
"Zach Collins",4000,POR,PF,SAS,26.78568,11.74029,14.37
"Bryn Forbes",3800,SAS,PG,POR,27.87392,12.55568,15.52
"Mikal Bridges",4000,PHO,SF,DEN,21.384,3.546,18
"DeMar DeRozan",8100,SAS,SG,POR,73.09345,31.6059,38.45
"Rudy Gay",6300,SAS,SF,POR,49.73075,21.22835,29.69
"LaMarcus Aldridge",9100,SAS,PF,POR,67.5309,25.23087,41.43
"Malik Beasley",3500,DEN,SG,PHO,15.53223,7.77,7.77
"Mason Plumlee",4000,DEN,C,PHO,30.85423,12.48899,15.67
"Nikola Jokic",9800,DEN,C,PHO,80.2776,22.10052,48.36
"Trey Lyles",4700,DEN,PF,PHO,34.39742,13.48996,19.78
"Monte Morris",3500,DEN,PG,PHO,15.17463,2.55204,12.51
"Juan Hernangomez",3800,DEN,SF,PHO,27.2616,11.7216,14.8
"Jakob Poeltl",4100,SAS,C,POR,39.26312,16.1044,19.76
"Patty Mills",4000,SAS,PG,POR,42.49874,21.26,21.26
