Player Name,Salary,Position,Projection
Dennis Smith Jr.,6700,PG,58.79853000000001
Damian Lillard,10000,PG,74.05554000000001
Rodney McGruder,3500,SG,42.8829
DeMar DeRozan,8100,SG,73.09345
Tyreke Evans,6700,SF,56.91945
Robert Covington,6700,SF,56.21188000000001
Thaddeus Young,5200,PF,51.0139
Bobby Portis,5900,PF,63.92021999999999
Clint Capela,7000,C,67.5662
