Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Antonio Blakeney,3700,CHI,SG,MIA,,25.00, , ,213,150,104.75,-0.25,47.17,19.76,24.58,6.64
Kyle O'Quinn,3500,IND,C,SAS,,18.00, , ,208,-125,105,-1.5,44.83,19.63,23.18,6.62
Wilson Chandler,3800,PHI,SF,CLE,,30.00, , ,217.5,-1000,115.25,-1.25,44.09,17.01,25.01,6.58
David Nwaba,3900,CLE,SG,@ PHI,,28.00, , ,217.5,700,102.25,-1.25,46.70,22.64,23.36,5.99
Aron Baynes,3600,BOS,C,@ ATL,,22.00, , ,223.5,-333,115.5,2,40.95,16.27,21.33,5.93
James Johnson,4700,MIA,PF,@ CHI,,25.00, , ,213,-175,108.25,-0.25,49.20,15.03,27.83,5.92
Mario Hezonja,3800,NYK,SF,NOP,,21.00, , ,235,275,113.5,-1.25,39.90,14.20,22.43,5.9
Patty Mills,3700,SAS,PG,@ IND,,24.00, , ,208,110,103, ,38.55,16.85,21.49,5.81
Dario Saric,4600,MIN,PF,@ BKN,,28.00, , ,221.5,-125,111.75,1,52.08,22.37,26.57,5.78
Trey Burke,4900,NYK,PG,NOP,,27.00, , ,235,275,113.5,-1.25,55.91,23.70,28.11,5.74
DeMarre Carroll,3900,BKN,SF,MIN,,22.00, , ,221.5,110,109.75,1,44.36,16.78,22.19,5.69
Terry Rozier,3900,BOS,PG,@ ATL,,22.00, , ,223.5,-333,115.5,2,41.09,18.35,22.14,5.68
Andre Iguodala,3800,GSW,SG,POR,,26.00, , ,218.5,-118,110,-0.25,36.32,12.32,21.57,5.68
John Collins,5100,ATL,PF,BOS,,28.00, , ,223.5,275,108,3,52.39,22.77,28.93,5.67
Otto Porter,5800,WAS,SF,@ TOR,,32.00, , ,230.5,400,110,0.75,55.36,21.92,32.43,5.59
Cedi Osman,4900,CLE,SF,@ PHI,,33.00, , ,217.5,700,102.25,-1.25,40.24,12.69,27.34,5.58
Noah Vonleh,4800,NYK,PF,NOP,,30.00, , ,235,275,113.5,-1.25,43.76,17.30,26.46,5.51
Eric Gordon,5000,HOU,SG,@ DET,,31.00, , ,214,-175,109,-1.75,49.66,20.41,27.5,5.5
Jabari Parker,6400,CHI,SF,MIA,,34.00, , ,213,150,104.75,-0.25,58.12,18.59,35.01,5.47
Avery Bradley,3600,LAC,SG,MEM,,26.00, , ,211,-200,107.75,-1.5,33.66,12.05,19.65,5.46
Jonas Valanciunas,5300,TOR,C,WAS,,22.00, , ,230.5,-500,120.5,1.25,57.53,26.48,28.78,5.43
Tomas Satoransky ,3700,WAS,PG,@ TOR,,22.00, , ,230.5,400,110,0.75,35.97,15.22,19.95,5.39
Rodney Hood,4700,CLE,SF,@ PHI,,31.00, , ,217.5,700,102.25,-1.25,47.31,16.24,25.26,5.37
Damion Lee,3500,GSW,SG,POR,,22.00, , ,218.5,-118,110,-0.25,35.29,15.63,18.67,5.33
Dennis Schroder,6000,OKC,SG,CHA,,30.00, , ,228.5,-275,117.5,1,57.34,26.09,31.89,5.32
P.J. Tucker,4700,HOU,PF,@ DET,,33.00, , ,214,-175,109,-1.75,49.98,21.02,25,5.32
Richaun Holmes,3500,PHO,PF,@ MIL,,16.00, , ,232.5,750,109.5,1.5,37.08,14.65,18.55,5.3
