Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Royce O'Neale,3500,UTA,SF,@ MEM,,34.00,23.45,6,209.5,-200,107.25,-0.75,39.88,9.27,24.26,6.93
Jahlil Okafor,3700,NOP,C,TOR,,24.00,29.37,6,232,250,112.25,112.25,45.96,5.75,22.99,6.21
Frank Jackson,3700,NOP,PG,TOR,,28.00,34.05,1,232,250,112.25,112.25,29.40,15.88,21,5.68
Cheick Diallo,3900,NOP,PF,TOR,,20.00,29.37,6,232,250,112.25,112.25,43.52,6.60,21.77,5.58
Marvin Williams,5200,CHA,PF,WAS,,34.00,27.98,5,233.5,-175,119, ,58.05,6.59,29.04,5.58
Elfrid Payton,6300,NOP,PG,TOR,,35.00,22.18,21,232,250,112.25,112.25,55.10,16.58,35.05,5.56
Frank Kaminsky,4400,CHA,PF,WAS,,23.00,33.63,22,233.5,-175,119, ,47.58,5.16,23.8,5.41
Terrence Ross,5000,ORL,SG,DAL,,27.00,20.10,8,214.5,-275,110.5,0.25,53.85,6.92,26.94,5.39
Clint Capela,7500,HOU,C,PHI,,34.00,33.12,22,231.5,-333,119.5,119.5,72.33,17.18,40.32,5.38
Kemba Walker,9000,CHA,PG,WAS,,38.00,40.02,21,233.5,-175,119, ,87.91,22.66,47.21,5.25
Cody Zeller,5700,CHA,C,WAS,,29.00,32.23,18,233.5,-175,119, ,50.37,11.40,29.93,5.25
Reggie Jackson,5500,DET,PG,@ CHI,,30.00,42.63,28,219,-175,111.5,0.5,42.92,15.05,28.29,5.14
Jeff Green,4500,WAS,SF,@ CHA,,29.00,29.48,15,233.5,150,114.5, ,43.97,8.56,23.14,5.14
Darius Miller,3500,NOP,SF,TOR,,28.00,26.06,21,232,250,112.25,112.25,34.02,4.49,17.97,5.13
Jerami Grant,5600,OKC,PF,@ LAC,,34.00,32.83,25,237,115,117.5,0.25,57.21,3.78,28.62,5.11
Kevin Durant,9200,GSW,SF,DEN,,35.00,32.44,22,235,-250,120.75,1,69.68,24.26,46.92,5.1
Amir Johnson,3900,PHI,PF,@ HOU,,20.00,27.99,2,231.5,275,112,112,32.14,9.23,19.72,5.06
Blake Griffin,8500,DET,PF,@ CHI,,35.00,27.82,8,219,-175,111.5,0.5,78.14,23.69,42.77,5.03
Gary Harris,4800,DEN,SF,@ GSW,,29.00,29.24,26,235,210,114.25,1,33.53,8.70,23.9,4.98
Kawhi Leonard,9600,TOR,SF,@ NOP,,35.00,29.90,28,232,-300,119.75,119.75,70.63,18.22,47.69,4.97
Paul George,10700,OKC,SF,@ LAC,,38.00,32.83,25,237,115,117.5,0.25,83.73,25.57,53.06,4.96
Pascal Siakam,7500,TOR,PF,@ NOP,,34.00,32.14,18,232,-300,119.75,119.75,57.67,17.99,37.09,4.95
James Harden,12000,HOU,SG,PHI,,37.00,38.74,18,231.5,-333,119.5,119.5,83.06,43.07,59.33,4.94
Aaron Gordon,7200,ORL,PF,DAL,,34.00,28.63,7,214.5,-275,110.5,0.25,61.09,14.66,35.58,4.94
Stephen Curry,9100,GSW,PG,DEN,,35.00,37.75,14,235,-250,120.75,1,76.55,18.14,44.9,4.93
Jalen Brunson,4700,DAL,PG,@ ORL,,31.00,20.16,14,214.5,230,104,0.75,32.40,16.08,23.14,4.92
Evan Fournier,5800,ORL,SG,DAL,,34.00,20.10,8,214.5,-275,110.5,0.25,44.05,12.13,28.53,4.92
Tobias Harris,7800,PHI,PF,@ HOU,,36.00,31.75,18,231.5,275,112,112,61.14,17.41,38.26,4.91
Stanley Johnson,3500,NOP,SF,TOR,,20.00,26.06,21,232,250,112.25,112.25,33.26,3.82,17.19,4.91
Julius Randle,9000,NOP,PF,TOR,,35.00,30.86,16,232,250,112.25,112.25,78.72,19.36,44.2,4.91
Larry Nance,6500,CLE,PF,@ MIA,,32.00,28.51,10,214,320,102.75,0.75,60.14,11.24,31.92,4.91
Lou Williams,7300,LAC,SG,OKC,,28.00,28.69,25,237,-133,119.5,0.25,71.60,7.95,35.82,4.91
Joakim Noah,5700,MEM,C,UTA,,24.00,28.95,5,209.5,175,102.25,-1.25,55.79,9.29,27.91,4.9
