Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Ivan Rabb,3600,MEM,PF,MIN,,30.00,50.98,5,206.5,150,101.25, ,57.60,7.91,30.08,8.36
Daniel Theis,3700,BOS,PF,@ CLE,,23.00,51.67,8,210,-667,110.25,-3.25,43.86,6.08,24.3,6.57
Landry Shamet,3600,PHI,PG,TOR,,34.00,33.84,8,231,-133,116.75,0.25,32.16,17.37,22.97,6.38
Bruno Caboclo,4000,MEM,SF,MIN,,32.00,37.60,23,206.5,150,101.25, ,48.72,8.55,24.37,6.09
Jaren Jackson,6000,MEM,PF,MIN,,32.00,52.11,7,206.5,150,101.25, ,50.88,28.78,36.34,6.06
Kelly Olynyk,4500,MIA,PF,@ POR,,30.00,52.35,8,212.5,275,102.5,-0.25,41.31,11.93,26.88,5.97
Justin Holiday,4500,MEM,SG,MIN,,37.00,37.60,23,206.5,150,101.25, ,45.39,14.69,25.73,5.72
Jaylen Brown,5100,BOS,SG,@ CLE,,31.00,38.69,23,210,-667,110.25,-3.25,58.01,6.59,29.02,5.69
Gordon Hayward,5000,BOS,SF,@ CLE,,28.00,47.85,17,210,-667,110.25,-3.25,56.03,9.89,28.03,5.61
T.J. McConnell,4300,PHI,PG,TOR,,30.00,40.29,11,231,-133,116.75,0.25,46.76,5.01,23.39,5.44
Jordan Clarkson,5400,CLE,SG,BOS,,32.00,42.98,6,210,500,99.75,-1.25,58.15,10.12,29.09,5.39
Tyreke Evans,4900,IND,SF,LAL,,25.00,48.55,25,217.5,115,107.5,1.25,47.71,15.12,26.39,5.39
Larry Nance,6300,CLE,PF,BOS,,30.00,49.74,2,210,500,99.75,-1.25,63.24,11.09,33.91,5.38
Mike Muscala,3800,PHI,C,TOR,,26.00,53.15,12,231,-133,116.75,0.25,32.92,9.08,20.46,5.38
Andrew Wiggins,6100,MIN,SG,@ MEM,,37.00,40.27,1,206.5,-175,105.25,3,49.40,12.54,32.31,5.3
Ben Simmons,9700,PHI,PG,TOR,,38.00,40.29,11,231,-133,116.75,0.25,74.09,30.56,51.1,5.27
Collin Sexton,4400,CLE,PG,BOS,,34.00,48.03,6,210,500,99.75,-1.25,32.48,18.37,23.2,5.27
Bam Adebayo,4200,MIA,PF,@ POR,,22.00,53.40,17,212.5,275,102.5,-0.25,36.75,5.63,21.99,5.24
Aaron Gordon,6600,ORL,PF,@ OKC,,35.00,47.49,14,224,360,107.5, ,58.77,14.16,34.37,5.21
Alec Burks,5600,CLE,SG,BOS,,35.00,42.98,6,210,500,99.75,-1.25,50.09,11.92,28.87,5.16
Jerryd Bayless,5900,MIN,PG,@ MEM,,37.00,40.27,1,206.5,-175,105.25,3,56.31,10.36,30.11,5.1
Marvin Williams,5500,CHA,PF,LAC,,32.00,50.28,28,223,-160,113.25,113.25,55.51,6.34,27.91,5.07
Joel Embiid,11600,PHI,C,TOR,,38.00,53.15,12,231,-133,116.75,0.25,93.82,40.01,58.75,5.06
Steven Adams,7200,OKC,C,ORL,,35.00,52.69,12,224,-450,116.5,-0.5,62.21,16.52,36.23,5.03
Justise Winslow,5900,MIA,SF,@ POR,,32.00,48.49,8,212.5,275,102.5,-0.25,51.25,14.23,29.59,5.02
Deng Adel,3500,CLE,SF,BOS,,28.00,33.61,3,210,500,99.75,-1.25,24.40,13.18,17.43,4.98
Allonzo Trier,4000,NYK,SG,DET,,23.00,45.76,15,207,150,101.75,0.5,27.87,16.70,19.91,4.98
Dion Waiters,3900,MIA,SG,@ POR,,25.00,42.85,5,212.5,275,102.5,-0.25,37.85,6.20,19.3,4.95
Darren Collison,6400,IND,PG,LAL,,32.00,36.49,1,217.5,115,107.5,1.25,53.71,14.80,31.69,4.95
Myles Turner,7300,IND,C,LAL,,30.00,58.93,25,217.5,115,107.5,1.25,70.62,12.04,36.16,4.95
Jimmy Butler,8600,PHI,SG,TOR,,38.00,48.99,28,231,-133,116.75,0.25,66.38,22.59,42.47,4.94
Boban Marjanovic,4100,LAC,C,@ CHA,,16.00,54.78,21,223,138,109.75,109.75,37.97,3.25,20.21,4.93
Shelvin Mack,4000,MEM,PG,MIN,,25.00,39.34,9,206.5,150,101.25, ,34.25,3.28,19.66,4.92
Patrick Beverley,5500,LAC,PG,@ CHA,,33.00,42.67,22,223,138,109.75,109.75,48.08,10.15,27.07,4.92
Bojan Bogdanovic,5800,IND,SF,LAL,,34.00,35.23,13,217.5,115,107.5,1.25,45.47,8.77,28.49,4.91
Tobias Harris,7800,LAC,SF,@ CHA,,36.00,49.50,26,223,138,109.75,109.75,61.16,17.41,38.27,4.91
Terrence Ross,5000,ORL,SG,@ OKC,,29.00,40.61,29,224,360,107.5, ,49.08,5.08,24.55,4.91
Kyle Kuzma,5700,LAL,PF,@ IND,,32.00,45.56,6,217.5,-133,110,0.75,41.33,14.51,27.85,4.89
Jayson Tatum,6400,BOS,PF,@ CLE,,31.00,47.85,17,210,-667,110.25,-3.25,45.49,12.12,31.16,4.87
Karl-Anthony Towns,10700,MIN,C,@ MEM,,36.00,50.79,4,206.5,-175,105.25,3,81.87,27.45,51.98,4.86
Kawhi Leonard,9800,TOR,SF,@ PHI,,35.00,46.65,19,231,115,114.25,2.25,70.08,18.03,47.32,4.83
D.J. Augustin,4600,ORL,PG,@ OKC,,28.00,38.67,5,224,360,107.5, ,39.79,10.54,22.24,4.83
Lou Williams,7700,LAC,SG,@ CHA,,30.00,49.04,29,223,138,109.75,109.75,74.16,8.24,37.1,4.82
Al-Farouq Aminu,5200,POR,PF,MIA,,31.00,37.70,18,212.5,-333,110,-0.25,36.75,7.08,25,4.81
Pascal Siakam,6800,TOR,PF,@ PHI,,33.00,55.23,17,231,115,114.25,2.25,51.66,16.11,32.74,4.81
Kevin Knox,5100,NYK,SF,DET,,32.00,45.76,15,207,150,101.75,0.5,34.33,14.25,24.52,4.81
Domantas Sabonis,6300,IND,PF,LAL,,25.00,58.55,27,217.5,115,107.5,1.25,56.79,4.44,30.21,4.8
Jonah Bolden,3600,PHI,PF,TOR,,18.00,47.05,11,231,-133,116.75,0.25,24.16,13.05,17.26,4.79
Serge Ibaka,7200,TOR,PF,@ PHI,,33.00,48.16,19,231,115,114.25,2.25,58.65,13.95,34.52,4.79
Dario Saric,3500,MIN,PF,@ MEM,,20.00,41.47,1,206.5,-175,105.25,3,28.58,3.94,16.77,4.79
Taj Gibson,4300,MIN,PF,@ MEM,,26.00,48.01,1,206.5,-175,105.25,3,35.96,8.42,20.49,4.77
Josh Richardson,6100,MIA,SF,@ POR,,35.00,42.85,5,212.5,275,102.5,-0.25,46.30,11.71,28.99,4.75
Nikola Vucevic,10000,ORL,C,@ OKC,,34.00,52.41,10,224,360,107.5, ,70.98,17.10,47.51,4.75
Marcus Smart,5300,BOS,SG,@ CLE,,30.00,54.18,28,210,-667,110.25,-3.25,41.00,10.60,25.11,4.74
Jeremy Lamb,5500,CHA,SG,LAC,,28.00,47.04,22,223,-160,113.25,113.25,44.58,12.17,26.07,4.74
Dennis Schroder,5300,OKC,SG,ORL,,26.00,51.85,24,224,-450,116.5,-0.5,40.43,6.75,24.99,4.72
Evan Fournier,5600,ORL,SG,@ OKC,,35.00,40.61,29,224,360,107.5, ,41.35,9.49,26.44,4.72
Russell Westbrook,12000,OKC,PG,ORL,,36.00,51.85,24,224,-450,116.5,-0.5,79.13,30.92,56.52,4.71
Kemba Walker,9300,CHA,PG,LAC,,35.00,50.90,20,223,-160,113.25,113.25,81.37,20.98,43.7,4.7
Avery Bradley,3800,LAC,SG,@ CHA,,30.00,36.73,22,223,138,109.75,109.75,33.95,5.41,17.87,4.7
Thaddeus Young,6300,IND,PF,LAL,,33.00,44.69,5,217.5,115,107.5,1.25,49.71,12.64,29.33,4.66
Blake Griffin,9200,DET,PF,@ NYK,,36.00,59.23,28,207,-175,105.25,1.5,79.52,24.09,42.87,4.66
