Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Jemerrio Jones,3600,LAL,PF,POR,,35.00, , ,225.5,360,108,0.75,42.84,17.78,30.6,8.5
Daniel Theis,3500,BOS,PF,@ WAS,,27.00,33.68,23,223,165,109.25,109.25,48.92,13.20,28.26,8.07
Cheick Diallo,4000,NOP,PF,GSW,,28.00,31.64,14,235.5,360,113,113,59.01,8.94,29.52,7.38
Luke Kornet,4500,NYK,PF,@ CHI,,35.00,29.56,10,215.5,105,107,-0.5,64.41,14.21,32.22,7.16
Ray Spalding,3500,PHO,PF,@ DAL,,30.00,29.61,10,224.5,320,108,108,34.68,19.30,24.77,7.08
John Jenkins,3500,NYK,SF,@ CHI,,28.00,40.94,23,215.5,105,107,-0.5,33.81,18.81,24.15,6.9
Jahlil Okafor,4200,NOP,C,GSW,,34.00,31.64,14,235.5,360,113,113,50.29,12.42,28.56,6.8
Anthony Tolliver,3500,MIN,PF,TOR,,28.00,28.87,7,227,275,109.75,-1.5,42.52,7.38,23.49,6.71
Robert Williams III,3500,BOS,C,@ WAS,,27.00,33.68,23,223,165,109.25,109.25,32.70,18.90,23.36,6.67
Kevon Looney,3600,GSW,C,@ NOP,,20.00,33.70,24,235.5,-450,122.5,122.5,44.71,9.01,23.78,6.61
Dwayne Bacon,3700,CHA,SG,@ CLE,,25.00,23.45,23,220.5,-350,114.25,0.5,47.74,8.38,24.37,6.59
Tyler Zeller,3500,MEM,C,@ DET,,27.00,32.61,19,210,650,99.25,99.25,46.02,5.94,23.02,6.58
Tyler Dorsey,4000,MEM,SG,@ DET,,35.00,23.44,22,210,650,99.25,99.25,43.68,11.67,26.28,6.57
Damyean Dotson,4300,NYK,SG,@ CHI,,35.00,28.28,28,215.5,105,107,-0.5,48.87,13.00,27.78,6.46
James Johnson,3700,MIA,PF,PHI,,28.00,30.50,14,219,-275,112.75,112.75,47.06,11.87,23.73,6.41
Royce O'Neale,3500,UTA,SF,DEN,,32.00,25.75,21,212.5,-135,107.5,107.5,34.98,8.71,22.28,6.37
Gorgui Dieng,4300,MIN,C,TOR,,26.00,31.07,8,227,275,109.75,-1.5,47.98,7.25,27.06,6.29
Ish Smith,3600,DET,PG,MEM,,25.00,19.24,7,210,-900,110.75,110.75,41.92,6.73,22.44,6.23
Christian Wood,6100,NOP,PF,GSW,,34.00,31.02,20,235.5,360,113,113,75.86,9.11,37.95,6.22
Kenrich Williams,5000,NOP,SF,GSW,,32.00,23.24,5,235.5,360,113,113,43.39,24.54,30.99,6.2
Bismack Biyombo,3600,CHA,C,@ CLE,,20.00,32.98,21,220.5,-350,114.25,0.5,38.49,6.82,22.3,6.19
Dennis Smith Jr.,5100,NYK,PG,@ CHI,,32.00,40.94,23,215.5,105,107,-0.5,44.59,10.67,31.29,6.14
Mikal Bridges,5200,PHO,SF,@ DAL,,37.00,24.15,10,224.5,320,108,108,44.58,25.76,31.84,6.12
Nicolas Batum,4000,CHA,SF,@ CLE,,30.00,25.41,17,220.5,-350,114.25,0.5,44.61,9.39,24.15,6.04
David Nwaba,3500,CLE,SG,CHA,,25.00,26.12,24,220.5,290,106.25, ,42.26,4.52,21.14,6.04
Jeremy Lin,3500,TOR,PG,@ MIN,,24.00,38.54,15,227,-335,117.25,-1,38.93,6.03,21.09,6.03
