Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Tim Hardaway Jr.,6400,NYK,SG,@ UTA,,33.00,39.03,1,215.5,500,101.75,1.25,52.05,22.73,33.47,5.23
Ian Mahinmi,3700,WAS,C,CHA,,18.00,53.10,18,217.5,130,107.25,-5.5,34.83,17.47,19.32,5.22
Alex Len,4200,ATL,C,CLE,,19.00,49.93,5,219,-175,111.5,0.25,31.06,15.46,21.83,5.2
Donovan Mitchell,7400,UTA,SG,NYK,,36.00,51.06,21,215.5,-667,113.75,-0.25,50.10,20.71,38.36,5.18
Derrick Favors,5800,UTA,PF,NYK,,27.00,59.43,27,215.5,-667,113.75,-0.25,38.74,18.73,30.01,5.17
Rudy Gay,6000,SAS,SF,@ LAC,,28.00,54.00,29,226,125,111.5,-0.5,39.89,15.26,30.71,5.12
Evan Turner,4000,POR,SF,GSW,,24.00,43.71,8,226,175,110.5, ,30.30,17.03,20.47,5.12
Royce O'Neale,3500,UTA,SF,NYK,,21.00,38.20,24,215.5,-667,113.75,-0.25,27.27,13.23,17.81,5.09
Marvin Williams,5700,CHA,PF,@ WAS,,32.00,48.20,14,217.5,-150,110.25,-3.5,48.61,24.67,29.02,5.09
Terry Rozier,4000,BOS,PG,@ MEM,,21.00,41.15,2,202,-160,102.75,1.5,31.88,16.75,20.2,5.05
TJ Warren,7000,PHO,SF,DEN,,36.00,44.00,9,215.5,163,105.5,-0.5,46.52,20.24,35.32,5.05
Trae Young,6600,ATL,PG,CLE,,31.00,54.52,30,219,-175,111.5,0.25,37.64,10.16,33.19,5.03
Solomon Hill,3700,NOP,SF,HOU,,28.00,36.17,14,229,130,113.25,-0.5,35.43,18.61,18.61,5.03
Brook Lopez,5400,MIL,C,BKN,,27.00,58.01,25,222,-550,116.5,0.25,40.64,17.88,26.93,4.99
Damian Lillard,8700,POR,PG,GSW,,35.00,48.92,10,226,175,110.5, ,55.45,21.00,43.39,4.99
Garrett Temple,4300,MEM,SG,BOS,,31.00,33.79,11,202,138,99.25,0.5,34.16,15.43,21.43,4.98
Mason Plumlee,6200,DEN,C,@ PHO,,28.00,60.92,29,215.5,-188,110,-0.5,53.08,25.20,30.88,4.98
Thabo Sefolosha,3500,UTA,SF,NYK,,19.00,38.20,24,215.5,-667,113.75,-0.25,25.69,14.66,17.37,4.96
Damyean Dotson,3600,NYK,SG,@ UTA,,22.00,29.76,1,215.5,500,101.75,1.25,30.67,14.99,17.8,4.94
LaMarcus Aldridge,7800,SAS,PF,@ LAC,,33.00,55.02,18,226,125,111.5,-0.5,55.42,25.09,38.43,4.93
D.J. Wilson,3700,MIL,PF,BKN,,20.00,45.97,8,222,-550,116.5,0.25,35.29,18.23,18.23,4.93
Marco Belinelli,3700,SAS,SG,@ LAC,,22.00,33.41,7,226,125,111.5,-0.5,26.55,13.32,18.22,4.92
JaMychal Green,4600,MEM,PF,BOS,,23.00,49.55,5,202,138,99.25,0.5,38.13,19.79,22.56,4.9
Emmanuel Mudiay,5800,NYK,PG,@ UTA,,32.00,45.43,29,215.5,500,101.75,1.25,38.30,17.67,28.37,4.89
Boban Marjanovic,3600,LAC,C,SAS,,15.00,52.02,12,226,-143,114.5,-1,25.24,8.07,17.42,4.84
James Harden,12500,HOU,SG,@ NOP,,39.00,49.34,13,229,-150,115.75,0.5,69.82,22.67,60.45,4.84
Tim Frazier,4000,NOP,PG,HOU,,23.00,38.18,8,229,130,113.25,-0.5,30.47,13.21,19.26,4.82
Avery Bradley,4100,LAC,SG,SAS,,29.00,32.71,5,226,-143,114.5,-1,28.82,12.20,19.74,4.81
Kelly Oubre,5000,PHO,SF,DEN,,28.00,33.78,5,215.5,163,105.5,-0.5,42.29,19.66,24.03,4.81
Andre Iguodala,4300,GSW,SG,@ POR,,25.00,39.01,27,226,-200,115.5,1.5,31.71,12.12,20.62,4.8
Patty Mills,3500,SAS,PG,@ LAC,,19.00,42.08,21,226,125,111.5,-0.5,25.77,13.14,16.78,4.79
Justin Anderson,3500,ATL,SG,CLE,,16.00,37.85,22,219,-175,111.5,0.25,26.08,12.47,16.72,4.78
Tobias Harris,7500,LAC,PF,SAS,,34.00,50.42,24,226,-143,114.5,-1,47.63,19.17,35.84,4.78
Kyle Anderson,5900,MEM,SF,BOS,,31.00,32.96,3,202,138,99.25,0.5,37.67,15.27,28.22,4.78
John Collins,8200,ATL,PF,CLE,,34.00,49.93,5,219,-175,111.5,0.25,60.07,23.74,39.11,4.77
Al Horford,6300,BOS,C,@ MEM,,29.00,50.38,6,202,-160,102.75,1.5,40.29,15.57,29.82,4.73
Trevor Ariza,6100,WAS,SF,CHA,,36.00,37.59,19,217.5,130,107.25,-5.5,37.95,14.56,28.84,4.73
Bradley Beal,8400,WAS,SG,CHA,,36.00,47.60,25,217.5,130,107.25,-5.5,60.53,27.04,39.59,4.71
Stephen Curry,9800,GSW,PG,@ POR,,35.00,47.03,5,226,-200,115.5,1.5,64.18,25.16,46.17,4.71
Jaron Blossomgame,3600,CLE,SF,@ ATL,,25.00,44.34,30,219,150,107.5,0.25,17.12,3.13,16.93,4.7
Marcus Smart,4900,BOS,SG,@ MEM,,28.00,44.81,1,202,-160,102.75,1.5,31.67,12.87,23.03,4.7
Julius Randle,8300,NOP,C,HOU,,34.00,52.80,10,229,130,113.25,-0.5,53.38,22.38,38.99,4.7
Khris Middleton,7300,MIL,SG,BKN,,32.00,42.88,6,222,-550,116.5,0.25,55.45,24.53,34.21,4.69
P.J. Tucker,4800,HOU,PF,@ NOP,,35.00,41.65,29,229,-150,115.75,0.5,43.78,18.90,22.53,4.69
Joe Harris,5300,BKN,SF,@ MIL,,34.00,34.65,12,222,450,105.5,-0.25,36.30,16.50,24.78,4.68
Anthony Davis,12600,NOP,PF,HOU,,37.00,52.80,10,229,130,113.25,-0.5,85.55,30.80,59,4.68
Cody Zeller,5000,CHA,C,@ WAS,,26.00,56.45,23,217.5,-150,110.25,-3.5,33.38,13.67,23.36,4.67
Patrick Beverley,4100,LAC,PG,SAS,,22.00,41.74,20,226,-143,114.5,-1,34.70,19.13,19.13,4.67
Deandre Ayton,7700,PHO,C,DEN,,32.00,50.92,8,215.5,163,105.5,-0.5,41.05,11.14,35.95,4.67
Eric Gordon,6300,HOU,SG,@ NOP,,36.00,50.40,29,229,-150,115.75,0.5,42.41,19.50,29.41,4.67
Gordon Hayward,5600,BOS,SF,@ MEM,,26.00,40.48,1,202,-160,102.75,1.5,38.36,18.02,26.04,4.65
DeMar DeRozan,8800,SAS,SG,@ LAC,,35.00,47.08,21,226,125,111.5,-0.5,55.41,19.21,40.95,4.65
Larry Nance,7100,CLE,PF,@ ATL,,33.00,59.65,28,219,150,107.5,0.25,49.12,20.10,33.01,4.65
Eric Bledsoe,7200,MIL,PG,BKN,,30.00,49.36,14,222,-550,116.5,0.25,48.80,20.44,33.45,4.65
Noah Vonleh,6100,NYK,PF,@ UTA,,31.00,48.76,17,215.5,500,101.75,1.25,39.21,18.55,28.37,4.65
C.J. McCollum,6300,POR,SG,GSW,,35.00,43.71,8,226,175,110.5, ,38.57,16.99,29.24,4.64
Nicolas Batum,4600,CHA,SF,@ WAS,,28.00,35.23,11,217.5,-150,110.25,-3.5,29.78,15.27,21.35,4.64
Spencer Dinwiddie,7300,BKN,PG,@ MIL,,33.00,45.47,2,222,450,105.5,-0.25,53.39,23.80,33.9,4.64
Kevin Durant,10700,GSW,SF,@ POR,,35.00,51.48,26,226,-200,115.5,1.5,64.19,25.88,49.68,4.64
Jonas Jerebko,4000,GSW,PF,@ POR,,22.00,51.48,26,226,-200,115.5,1.5,33.21,14.28,18.5,4.63
Willy Hernangomez,4500,CHA,C,@ WAS,,16.00,56.45,23,217.5,-150,110.25,-3.5,36.97,20.18,20.85,4.63
Danilo Gallinari,7100,LAC,SF,SAS,,34.00,50.42,24,226,-143,114.5,-1,45.67,18.32,32.83,4.62
Kent Bazemore,6900,ATL,SG,CLE,,31.00,51.47,30,219,-175,111.5,0.25,45.25,15.59,31.82,4.61
Jamal Murray,7400,DEN,PG,@ PHO,,35.00,52.90,24,215.5,-188,110,-0.5,52.59,21.94,34.02,4.6
Jaylen Brown,4300,BOS,SG,@ MEM,,23.00,35.95,12,202,-160,102.75,1.5,36.71,16.43,19.8,4.6
Kemba Walker,9900,CHA,PG,@ WAS,,36.00,53.34,26,217.5,-150,110.25,-3.5,59.29,22.22,45.43,4.59
Klay Thompson,6900,GSW,SG,@ POR,,35.00,39.01,27,226,-200,115.5,1.5,42.64,18.33,31.61,4.58
Rudy Gobert,9000,UTA,C,NYK,,33.00,56.70,24,215.5,-667,113.75,-0.25,54.47,18.07,40.89,4.54
Marc Gasol,8900,MEM,C,BOS,,32.00,49.55,5,202,138,99.25,0.5,53.26,23.60,40.41,4.54
Kyle Korver,3700,UTA,SG,NYK,,22.00,33.69,9,215.5,-667,113.75,-0.25,29.31,13.23,16.75,4.53
Giannis Antetokounmpo,12200,MIL,SF,BKN,,35.00,45.97,8,222,-550,116.5,0.25,65.81,24.28,55.3,4.53
Joe Ingles,6300,UTA,SF,NYK,,33.00,33.69,9,215.5,-667,113.75,-0.25,43.94,18.68,28.57,4.53
Malcolm Brogdon,5800,MIL,SG,BKN,,29.00,49.36,14,222,-550,116.5,0.25,40.33,18.59,26.19,4.52
Matthew Dellavedova,3600,CLE,PG,@ ATL,,16.00,42.15,22,219,150,107.5,0.25,27.48,15.05,16.2,4.5
Jusuf Nurkic,8000,POR,C,GSW,,28.00,54.02,20,226,175,110.5, ,45.89,19.79,35.91,4.49
Devin Booker,9500,PHO,SG,DEN,,36.00,49.06,11,215.5,163,105.5,-0.5,63.28,23.14,42.61,4.49
Jarrett Allen,6000,BKN,C,@ MIL,,27.00,47.30,1,222,450,105.5,-0.25,37.11,16.54,26.89,4.48
Shelvin Mack,3700,MEM,PG,BOS,,20.00,38.69,10,202,138,99.25,0.5,25.33,12.99,16.59,4.48
Meyers Leonard,3800,POR,PF,GSW,,16.00,48.70,4,226,175,110.5, ,29.70,13.82,17,4.47
Clint Capela,9100,HOU,C,@ NOP,,34.00,52.74,15,229,-150,115.75,0.5,59.45,25.51,40.69,4.47
Marcus Morris,6000,BOS,PF,@ MEM,,28.00,35.95,12,202,-160,102.75,1.5,35.91,13.79,26.62,4.44
Jeremy Lamb,6700,CHA,SG,@ WAS,,33.00,43.01,7,217.5,-150,110.25,-3.5,40.46,18.14,29.73,4.44
Rodions Kurucs,6300,BKN,PF,@ MIL,,33.00,45.00,6,222,450,105.5,-0.25,27.66,5.82,27.72,4.4
Shabazz Napier,3500,BKN,PG,@ MIL,,18.00,40.76,16,222,450,105.5,-0.25,28.34,12.53,15.36,4.39
Collin Sexton,5100,CLE,PG,@ ATL,,31.00,54.44,29,219,150,107.5,0.25,23.10,4.62,22.34,4.38
Bryn Forbes,4800,SAS,PG,@ LAC,,29.00,53.67,27,226,125,111.5,-0.5,30.44,12.71,20.98,4.37
Enes Kanter,5900,NYK,C,@ UTA,,20.00,52.96,17,215.5,500,101.75,1.25,36.11,18.94,25.81,4.37
Mike Conley,8600,MEM,PG,BOS,,35.00,38.69,10,202,138,99.25,0.5,55.78,21.13,37.46,4.36
Thomas Bryant ,4400,WAS,C,CHA,,28.00,57.68,23,217.5,130,107.25,-5.5,31.90,15.08,19.16,4.35
Jordan Clarkson,6000,CLE,SG,@ ATL,,28.00,50.27,28,219,150,107.5,0.25,43.40,25.11,26.02,4.34
Kevin Knox,6000,NYK,PF,@ UTA,,35.00,39.03,1,215.5,500,101.75,1.25,26.86,5.38,25.98,4.33
Lou Williams,6200,LAC,SG,SAS,,24.00,45.27,12,226,-143,114.5,-1,39.67,16.42,26.52,4.28
Shai Gilgeous-Alexander,4900,LAC,PG,SAS,,26.00,41.74,20,226,-143,114.5,-1,22.99,8.47,20.82,4.25
Montrezl Harrell,7100,LAC,PF,SAS,,29.00,48.28,2,226,-143,114.5,-1,45.48,23.54,30.1,4.24
Jayson Tatum,6900,BOS,PF,@ MEM,,31.00,40.48,1,202,-160,102.75,1.5,36.60,15.62,28.93,4.19
De'Anthony Melton,4000,PHO,PG,DEN,,18.00,49.06,11,215.5,163,105.5,-0.5,19.15,5.20,16.77,4.19
Jrue Holiday,9400,NOP,SG,HOU,,36.00,47.43,7,229,130,113.25,-0.5,53.10,18.41,39.42,4.19
Nene Hilario,3500,HOU,C,@ NOP,,14.00,52.74,15,229,-150,115.75,0.5,24.10,12.52,14.63,4.18
Raul Neto,3500,UTA,PG,NYK,,17.00,41.16,19,215.5,-667,113.75,-0.25,26.25,13.43,14.55,4.16
Michael Kidd-Gilchrist,3900,CHA,SF,@ WAS,,18.00,35.23,11,217.5,-150,110.25,-3.5,27.04,13.74,16.22,4.16
Kyrie Irving,9600,BOS,PG,@ MEM,,33.00,44.81,1,202,-160,102.75,1.5,52.41,21.11,39.32,4.1
Derrick White,4700,SAS,PG,@ LAC,,27.00,42.08,21,226,125,111.5,-0.5,30.63,16.00,19.19,4.08
Jaren Jackson,6300,MEM,PF,BOS,,28.00,49.55,5,202,138,99.25,0.5,28.30,10.43,25.63,4.07
DeAndre Bembry,3800,ATL,SF,CLE,,18.00,37.85,22,219,-175,111.5,0.25,23.00,12.12,15.32,4.03
Omari Spellman,3500,ATL,PF,CLE,,16.00,47.26,12,219,-175,111.5,0.25,14.20,2.53,13.99,4
Juan Hernangomez,5600,DEN,SF,@ PHO,,30.00,48.98,19,215.5,-188,110,-0.5,37.96,14.86,22.38,4
Miles Bridges,3500,CHA,SF,@ WAS,,17.00,48.20,14,217.5,-150,110.25,-3.5,14.75,3.40,13.93,3.98
Jahlil Okafor,3500,NOP,C,HOU,,14.00,54.28,21,229,130,113.25,-0.5,23.91,11.78,13.91,3.97
Monte Morris,5700,DEN,SG,@ PHO,,28.00,52.90,24,215.5,-188,110,-0.5,33.04,17.79,22.1,3.88
Chasson Randle,3500,WAS,SG,CHA,,18.00,50.33,17,217.5,130,107.25,-5.5,21.73,10.97,13.48,3.85
Malik Beasley,4500,DEN,SG,@ PHO,,24.00,33.07,4,215.5,-188,110,-0.5,30.01,17.10,17.1,3.8
Shaun Livingston,3500,GSW,PG,@ POR,,16.00,40.78,17,226,-200,115.5,1.5,22.16,10.12,13.28,3.79
Seth Curry,3500,POR,PG,GSW,,18.00,39.20,25,226,175,110.5, ,24.82,13.10,13.1,3.74
Malik Monk,3600,CHA,SG,@ WAS,,17.00,53.34,26,217.5,-150,110.25,-3.5,20.65,11.10,13.46,3.74
Allonzo Trier,3500,NYK,SG,@ UTA,,18.00,39.03,1,215.5,500,101.75,1.25,13.16,2.41,13.02,3.72
Richaun Holmes,4400,PHO,PF,DEN,,15.00,50.92,8,215.5,163,105.5,-0.5,27.22,11.07,16.26,3.7
Rodney Hood,3800,CLE,SF,@ ATL,,18.00,50.27,28,219,150,107.5,0.25,19.54,11.17,13.96,3.67
Daniel Theis,4000,BOS,PF,@ MEM,,15.00,49.76,4,202,-160,102.75,1.5,24.05,12.97,14.36,3.59
Torrey Craig,4400,DEN,SG,@ PHO,,23.00,33.07,4,215.5,-188,110,-0.5,23.71,14.14,15.66,3.56
Pau Gasol,4400,SAS,C,@ LAC,,13.00,55.02,18,226,125,111.5,-0.5,20.21,13.99,15.55,3.53
Thon Maker,3700,MIL,C,BKN,,15.00,64.32,30,222,-550,116.5,0.25,22.27,10.50,12.96,3.5
Devonte' Graham,3500,CHA,PG,@ WAS,,17.00,45.08,27,217.5,-150,110.25,-3.5,15.83,10.96,12.18,3.48
Wesley Johnson,3500,NOP,SF,HOU,,17.00,36.17,14,229,130,113.25,-0.5,22.50,11.92,11.92,3.41
Vince Carter,3600,ATL,SF,CLE,,15.00,36.13,19,219,-175,111.5,0.25,20.91,10.73,12.23,3.4
Frank Jackson,3500,NOP,PG,HOU,,19.00,47.43,7,229,130,113.25,-0.5,11.83,2.11,11.66,3.33
Zach Collins,3600,POR,PF,GSW,,15.00,48.70,4,226,175,110.5, ,18.35,9.03,11.98,3.33
Kenneth Faried,3500,BKN,PF,@ MIL,,11.00,47.30,1,222,450,105.5,-0.25,21.27,10.32,11.49,3.28
Jamal Crawford,4200,PHO,SG,DEN,,18.00,44.00,9,215.5,163,105.5,-0.5,23.98,13.72,13.72,3.27
Paul Millsap,6400,DEN,PF,@ PHO,,20.00,48.98,19,215.5,-188,110,-0.5,29.81,13.27,20.89,3.26
Mike Scott,3500,LAC,PF,SAS,,15.00,50.42,24,226,-143,114.5,-1,22.37,13.24,11.19,3.2
Ron Baker,3500,WAS,SG,CHA,,12.00,43.21,23,217.5,130,107.25,-5.5,21.07,10.84,10.84,3.1
Sterling Brown,3500,MIL,SG,BKN,,12.00,29.49,1,222,-550,116.5,0.25,20.27,10.53,10.53,3.01
Joakim Noah,3500,MEM,C,BOS,,13.00,50.66,7,202,138,99.25,0.5,17.70,9.44,10.4,2.97
Tony Snell,3700,MIL,SG,BKN,,17.00,32.23,2,222,-550,116.5,0.25,18.45,9.55,10.59,2.86
Troy Brown,3500,WAS,SF,CHA,,12.00,37.59,19,217.5,130,107.25,-5.5,10.29,1.96,9.98,2.85
Frank Ntilikina,3500,NYK,PG,@ UTA,,15.00,45.43,29,215.5,500,101.75,1.25,15.71,8.53,9.79,2.8
Trey Lyles,3900,DEN,PF,@ PHO,,10.00,48.98,19,215.5,-188,110,-0.5,17.16,9.37,10.92,2.8
Wayne Selden,3500,MEM,SG,BOS,,14.00,49.07,12,202,138,99.25,0.5,17.15,9.08,9.44,2.7
Dillon Brooks,3500,MEM,SG,BOS,,13.00,42.44,5,202,138,99.25,0.5,17.04,9.29,9.29,2.65
Sam Dekker,3900,WAS,SF,CHA,,12.00,37.59,19,217.5,130,107.25,-5.5,16.97,8.44,10.02,2.57
Nik Stauskas,3500,POR,SG,GSW,,12.00,39.20,25,226,175,110.5, ,14.85,6.98,8.99,2.57
Jakob Poeltl,4000,SAS,C,@ LAC,,10.00,60.22,28,226,125,111.5,-0.5,19.99,8.87,10.01,2.5
Alex Poythress,3500,ATL,PF,CLE,,8.00,47.26,12,219,-175,111.5,0.25,13.14,6.72,7.53,2.15
Alfonzo McKinnie,3500,GSW,SF,@ POR,,10.00,37.65,24,226,-200,115.5,1.5,12.98,6.73,6.73,1.92
Nick Young,3500,DEN,SG,@ PHO,,8.00,33.77,10,215.5,-188,110,-0.5,11.51,6.67,6.67,1.91
Jalen Jones,3500,CLE,SG,@ ATL,,8.00,44.34,30,219,150,107.5,0.25,11.80,5.72,6.52,1.86
Georges Niang,3500,UTA,PF,NYK,,8.00,55.42,30,215.5,-667,113.75,-0.25,10.82,5.36,6.37,1.82
Marcin Gortat,3600,LAC,C,SAS,,6.00,52.02,12,226,-143,114.5,-1,9.85,4.76,5.81,1.61
Lance Thomas,3500,NYK,SF,@ UTA,,7.00,29.76,1,215.5,500,101.75,1.25,8.29,3.82,4.69,1.34
Jordan Bell,3500,GSW,C,@ POR,,5.00,52.86,16,226,-200,115.5,1.5,7.52,3.85,4.55,1.3
Tyrone Wallace,3500,LAC,SG,SAS,,6.00,45.27,12,226,-143,114.5,-1,6.63,4.11,4.11,1.17
Semi Ojeleye,3500,BOS,SF,@ MEM,,6.00,35.95,12,202,-160,102.75,1.5,6.58,3.48,3.48,0.99
