Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Gerald Green,3700,HOU,SF,LAC,,29.00, , ,218.5,-170,111.25,111.25,43.81,19.95,23.39,6.32
J.J. Barea,4400,DAL,PG,@ TOR,,25.00, , ,223,650,106,106,39.56,16.92,26.27,5.97
Derrick Rose,4800,MIN,PG,MIL,,30.00, , ,233,105,115.5,115.5,53.07,24.69,26.55,5.53
Kemba Walker,8500,CHA,PG,CHI,,36.00, , ,225.5,-600,117.75,117.75,76.80,24.60,46.77,5.5
Austin Rivers,3600,WAS,SG,@ SAC,,24.00, , ,236.5,-210,120.75,120.75,39.16,19.59,19.59,5.44
Ed Davis,3600,BKN,C,@ NOP,,18.00, , ,233.5,390,112,112,38.46,19.24,19.24,5.34
Norman Powell,3500,TOR,SF,DAL,,22.00, , ,223,-1000,117,117,35.45,15.44,18.65,5.33
Chandler Hutchison,3500,CHI,SF,@ CHA,,23.00, , ,225.5,450,107.75,107.75,22.45,3.55,18.57,5.31
Karl-Anthony Towns,8500,MIN,C,MIL,,35.00, , ,233,105,115.5,115.5,74.68,26.61,44.72,5.26
Andre Iguodala,3700,GSW,SG,@ NYK,,25.00, , ,226.5,-1300,119.25,119.25,33.86,11.92,19.45,5.26
Kyle Lowry,8500,TOR,PG,DAL,,37.00, , ,223,-1000,117,117,75.45,24.39,44.59,5.25
Caris LeVert,6800,BKN,SG,@ NOP,,34.00, , ,233.5,390,112,112,55.42,21.25,35.66,5.24
Clint Capela,8100,HOU,C,LAC,,34.00, , ,218.5,-170,111.25,111.25,70.84,29.11,42.19,5.21
Jrue Holiday,7800,NOP,SG,BKN,,37.00, , ,233.5,-500,121.5,121.5,61.84,23.58,40.31,5.17
Otto Porter,6300,WAS,SF,@ SAC,,34.00, , ,236.5,-210,120.75,120.75,52.67,18.12,32.41,5.14
Marvin Williams,4600,CHA,PF,CHI,,29.00, , ,225.5,-600,117.75,117.75,45.29,16.99,23.6,5.13
Danny Green,4900,TOR,SG,DAL,,33.00, , ,223,-1000,117,117,41.18,17.51,25.05,5.11
Elfrid Payton,7400,NOP,PG,BKN,,35.00, , ,233.5,-500,121.5,121.5,57.82,21.59,37.74,5.1
E'Twaun Moore,4600,NOP,SF,BKN,,34.00, , ,233.5,-500,121.5,121.5,38.27,16.21,23.39,5.08
Cody Zeller,4500,CHA,C,CHI,,22.00, , ,225.5,-600,117.75,117.75,38.91,14.42,22.78,5.06
Markieff Morris,5500,WAS,PF,@ SAC,,28.00, , ,236.5,-210,120.75,120.75,47.57,16.15,27.8,5.05
Nicolas Batum,6400,CHA,SF,CHI,,36.00, , ,225.5,-600,117.75,117.75,50.52,20.65,32.32,5.05
Jeff Green,3700,WAS,SF,@ SAC,,23.00, , ,236.5,-210,120.75,120.75,37.19,14.94,18.65,5.04
Wesley Matthews,5100,DAL,SG,@ TOR,,35.00, , ,223,650,106,106,44.02,15.75,25.7,5.04
DeAndre Jordan,7800,DAL,C,@ TOR,,34.00, , ,223,650,106,106,57.27,18.02,39.17,5.02
Ersan Ilyasova,4000,MIL,PF,@ MIN,,22.00, , ,233,-125,117.5,117.5,39.78,16.60,19.9,4.98
Kelly Oubre,4000,WAS,SF,@ SAC,,24.00, , ,236.5,-210,120.75,120.75,35.64,16.52,19.9,4.98
Brook Lopez,5800,MIL,C,@ MIN,,29.00, , ,233,-125,117.5,117.5,52.84,19.55,28.67,4.94
Guillermo Hernangomez,4200,CHA,C,CHI,,16.00, , ,225.5,-600,117.75,117.75,41.20,17.22,20.65,4.92
Dorian Finney-Smith,3700,DAL,SF,@ TOR,,26.00, , ,223,650,106,106,36.38,14.74,18.2,4.92
Tim Hardaway Jr.,6700,NYK,SG,GSW,,33.00, , ,226.5,800,107.25,107.25,60.40,20.43,32.9,4.91
Tobias Harris,7700,LAC,PF,@ HOU,,37.00, , ,218.5,150,107.25,107.25,59.06,17.07,37.76,4.9
Patrick Beverley,4600,LAC,PG,@ HOU,,26.00, , ,218.5,150,107.25,107.25,36.27,13.19,22.5,4.89
Eric Gordon,6500,HOU,SG,LAC,,36.00, , ,218.5,-170,111.25,111.25,53.00,21.98,31.81,4.89
Chris Paul,9700,HOU,PG,LAC,,36.00, , ,218.5,-170,111.25,111.25,71.52,24.93,47.3,4.88
Justin Holiday,5400,CHI,SG,@ CHA,,36.00, , ,225.5,450,107.75,107.75,44.19,16.36,26.35,4.88
Serge Ibaka,5400,TOR,PF,DAL,,28.00, , ,223,-1000,117,117,43.89,14.52,26.31,4.87
P.J. Tucker,5400,HOU,PF,LAC,,39.00, , ,218.5,-170,111.25,111.25,44.67,19.12,26.26,4.86
Marvin Bagley III,5500,SAC,PF,WAS,,25.00, , ,236.5,177,115.75,115.75,31.84,4.65,26.73,4.86
Kevin Durant,9900,GSW,SF,@ NYK,,34.00, , ,226.5,-1300,119.25,119.25,72.82,21.29,48.16,4.86
Rondae Hollis-Jefferson,5600,BKN,PF,@ NOP,,27.00, , ,233.5,390,112,112,45.84,17.21,27.14,4.85
Kawhi Leonard,9800,TOR,SF,DAL,,36.00, , ,223,-1000,117,117,71.93,28.32,47.2,4.82
Carmelo Anthony,6400,HOU,SF,LAC,,34.00, , ,218.5,-170,111.25,111.25,54.29,17.85,30.83,4.82
Willie Cauley-Stein,7000,SAC,C,WAS,,30.00, , ,236.5,177,115.75,115.75,55.22,18.55,33.73,4.82
Lorenzo Brown,3500,TOR,PG,DAL,,18.00, , ,223,-1000,117,117,33.74,16.88,16.88,4.82
Justin Jackson,4000,SAC,SF,WAS,,29.00, , ,236.5,177,115.75,115.75,37.82,16.53,19.22,4.81
Jeff Teague,6500,MIN,PG,MIL,,32.00, , ,233,105,115.5,115.5,50.88,15.93,31.29,4.81
Luka Doncic,7400,DAL,SG,@ TOR,,35.00, , ,223,650,106,106,41.59,7.44,35.43,4.79
Noah Vonleh,4100,NYK,PF,GSW,,20.00, , ,226.5,800,107.25,107.25,39.20,16.10,19.61,4.78
Anthony Davis,13000,NOP,PF,BKN,,37.00, , ,233.5,-500,121.5,121.5,91.96,32.02,62.05,4.77
John Wall,9600,WAS,PG,@ SAC,,35.00, , ,236.5,-210,120.75,120.75,63.35,17.58,45.54,4.74
Jimmy Butler,9400,MIN,SG,MIL,,37.00, , ,233,105,115.5,115.5,80.40,27.78,44.59,4.74
Spencer Dinwiddie,5300,BKN,PG,@ NOP,,25.00, , ,233.5,390,112,112,44.07,18.98,25.07,4.73
Danilo Gallinari,6900,LAC,SF,@ HOU,,34.00, , ,218.5,150,107.25,107.25,56.25,21.45,32.55,4.72
