Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Maxi Kleber,4000,DAL,PF,@ OKC,,16.00,46.18,9,223,240,108,-1.25,20.19,8.48,13.06,3.27
Devin Harris,3700,DAL,PG,@ OKC,,14.00,46.92,5,223,240,108,-1.25,21.03,11.96,11.96,3.23
Patrick Patterson,3500,OKC,PF,DAL,,15.00,55.29,20,223,-275,115,-1.25,17.07,8.65,9.79,2.8
Dante Cunningham,3500,SAS,SF,BOS,,12.00,42.49,2,218,105,108.25, ,18.10,7.79,9.72,2.78
Dwight Powell,3800,DAL,PF,@ OKC,,10.00,51.88,8,223,240,108,-1.25,16.47,8.14,10.26,2.7
Elie Okobo,3500,PHO,PG,GSW,,11.00,36.98,6,230.5,400,110.25,2.75,9.70,1.84,9.41,2.69
Joakim Noah,3500,MEM,C,@ HOU,,12.00,53.99,19,201,150,98.5,1.5,15.51,8.24,9.09,2.6
Tim Frazier,4100,NOP,PG,MIN,,12.00,34.68,2,226.5,-225,116,-1.5,20.04,9.05,10.6,2.59
Doug McDermott,3500,IND,SF,ATL,,15.00,41.01,30,221,-800,117,0.75,18.07,9.04,9.04,2.58
Abdel Nader,3500,OKC,SF,DAL,,13.00,36.38,15,223,-275,115,-1.25,17.67,8.84,8.84,2.53
Jamal Crawford,3900,PHO,SG,GSW,,11.00,42.61,7,230.5,400,110.25,2.75,16.43,9.36,9.36,2.4
Miles Bridges,3500,CHA,SF,ORL,,10.00,49.24,21,210.5,-350,109.5,0.75,8.27,1.48,8.15,2.33
Alfonzo McKinnie,3500,GSW,SF,@ PHO,,10.00,33.77,11,230.5,-500,120.25,1.75,14.89,7.73,7.73,2.21
Jordan Bell,3500,GSW,C,@ PHO,,8.00,60.53,29,230.5,-500,120.25,1.75,12.43,6.39,7.55,2.16
Isaiah Briscoe,3500,ORL,PG,@ CHA,,10.00,43.21,23,210.5,300,101,-0.25,7.11,1.64,6.71,1.92
Pau Gasol,4400,SAS,C,BOS,,6.00,49.00,5,218,105,108.25, ,12.28,5.52,8.32,1.89
Quinn Cook,3500,GSW,PG,@ PHO,,8.00,52.97,24,230.5,-500,120.25,1.75,11.53,6.18,6.18,1.77
Jerryd Bayless,3500,MIN,PG,@ NOP,,9.00,49.99,28,226.5,200,110.5,-1.5,9.34,5.47,5.47,1.56
Wayne Selden,3500,MEM,SG,@ HOU,,8.00,47.19,6,201,150,98.5,1.5,9.58,5.29,5.29,1.51
Semi Ojeleye,3500,BOS,SF,@ SAS,,5.00,38.10,21,218,-118,109.75, ,5.72,2.99,2.99,0.85
Quincy Pondexter,3500,SAS,SG,BOS,,3.00,33.07,3,218,105,108.25, ,4.23,2.24,2.24,0.64
Dragan Bender,3500,PHO,PF,GSW,,1.00,48.33,3,230.5,400,110.25,2.75,1.42,0.81,0.81,0.23
