Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Derrick Jones Jr.,3500,MIA,SF,CHA,,30.00,23.96,27,210,-143,106.5,-2.5,52.51,8.09,26.27,7.51
Jeremy Lin,3600,TOR,PG,@ DET,,26.00,39.00,16,215,105,106.75,106.75,45.06,6.80,23.78,6.61
Dion Waiters,4100,MIA,SG,CHA,,32.00,29.01,28,210,-143,106.5,-2.5,38.57,10.79,25.75,6.28
Kelly Olynyk,5100,MIA,PF,CHA,,32.00,34.98,28,210,-143,106.5,-2.5,49.34,10.48,30.74,6.03
Nikola Mirotic,5000,MIL,SF,PHI,,28.00,27.79,4,230,-225,118,-1,54.25,10.02,30.09,6.02
Buddy Hield,6700,SAC,SG,CHI,,35.00,23.93,26,230.5,-275,118.5,-1,67.07,15.96,38.46,5.74
Kadeem Allen,3900,NYK,PG,LAL,,27.00,17.79,1,220.5,163,108,0.25,44.74,4.66,22.38,5.74
D.J. Augustin,4900,ORL,PG,ATL,,31.00,24.83,30,225,-350,116.75,-0.25,49.61,11.17,27.64,5.64
Goran Dragic,4300,MIA,PG,CHA,,24.00,19.53,9,210,-143,106.5,-2.5,40.49,4.98,24.16,5.62
Josh Richardson,6100,MIA,SF,CHA,,36.00,29.01,28,210,-143,106.5,-2.5,53.24,14.02,33.63,5.51
Emmanuel Mudiay,4900,NYK,PG,LAL,,32.00,17.79,1,220.5,163,108,0.25,53.91,7.45,26.98,5.51
DeMarre Carroll,3800,BKN,SF,@ LAC,,25.00,26.48,21,230.5,210,112.5, ,41.66,4.71,20.84,5.48
Josh Hart,4000,LAL,SG,@ NYK,,27.00,21.79,21,220.5,-188,112.5,0.25,42.73,4.10,21.81,5.45
Reggie Jackson,5000,DET,PG,TOR,,28.00,34.11,1,215,-118,108.25,108.25,40.84,14.75,26.92,5.38
Jarrett Allen,6100,BKN,C,@ LAC,,28.00,36.41,29,230.5,210,112.5, ,65.35,14.12,32.69,5.36
De'Aaron Fox,8000,SAC,PG,CHI,,36.00,41.12,24,230.5,-275,118.5,-1,64.55,22.11,42.27,5.28
Fred VanVleet,4600,TOR,PG,@ DET,,24.00,19.73,12,215,105,106.75,106.75,45.51,6.39,23.95,5.21
Willie Cauley-Stein,5700,SAC,C,CHI,,28.00,37.20,30,230.5,-275,118.5,-1,42.79,15.41,29.63,5.2
Reggie Bullock,3600,LAL,SG,@ NYK,,23.00,27.77,28,220.5,-188,112.5,0.25,34.43,9.06,18.72,5.2
Brook Lopez,6000,MIL,C,PHI,,30.00,32.13,18,230,-225,118,-1,58.88,12.40,30.99,5.17
Tyus Jones,4900,MIN,PG,@ HOU,,28.00,21.70,19,226,290,108.75,108.75,40.55,9.32,25.25,5.15
Nikola Vucevic,10000,ORL,C,ATL,,34.00,27.10,5,225,-350,116.75,-0.25,81.16,21.18,51.17,5.12
Rajon Rondo,6800,LAL,PG,@ NYK,,33.00,19.38,7,220.5,-188,112.5,0.25,52.36,11.14,34.7,5.1
Terrence Ross,5900,ORL,SG,ATL,,28.00,20.34,12,225,-350,116.75,-0.25,59.89,7.55,29.96,5.08
Eric Bledsoe,7000,MIL,PG,PHI,,32.00,38.97,15,230,-225,118,-1,70.96,14.77,35.5,5.07
