Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Buddy Hield,7500,SAC,SG,@ DAL,,34.00,20.58,6,226,-125,114,114,66.79,14.45,36.86,4.91
Gary Harris,4800,DEN,SF,DET,,30.00,23.95,7,212.5,-300,110,0.75,32.90,8.37,23.5,4.9
Marco Belinelli,3500,SAS,SG,@ CHA,,23.00,24.11,26,220.5,-175,112.25,0.75,28.50,5.01,17.15,4.9
Lauri Markkanen,7600,CHI,PF,@ TOR,,32.00,29.23,10,219,800,102.5,102.5,63.53,15.94,37.15,4.89
Derrick Jones Jr.,3700,MIA,SF,ORL,,22.00,22.28,19,205,-167,104.25,-0.75,35.82,5.52,17.92,4.84
Frank Jackson,5600,NOP,PG,ATL,,34.00,44.71,30,242,120,119.75,-0.75,37.91,21.45,27.08,4.84
Nemanja Bjelica,5200,SAC,SF,@ DAL,,26.00,28.90,7,226,-125,114,114,42.46,10.93,25.08,4.82
Jeremy Lamb,6300,CHA,SG,SAS,,29.00,23.28,5,220.5,150,108.25,-0.25,57.69,9.44,30.27,4.8
Bryn Forbes,3700,SAS,PG,@ CHA,,27.00,36.38,7,220.5,-175,112.25,0.75,29.03,4.87,17.71,4.79
Harrison Barnes,5500,SAC,SF,@ DAL,,34.00,28.90,7,226,-125,114,114,41.79,10.28,26.28,4.78
Jalen Brunson,5900,DAL,PG,SAC,,31.00,23.98,27,226,110,112,112,39.51,22.35,28.22,4.78
Fred VanVleet,5600,TOR,PG,CHI,,29.00,19.26,6,219,-1200,116.5,116.5,51.74,7.26,26.78,4.78
Kemba Walker,9300,CHA,PG,SAS,,35.00,40.40,22,220.5,150,108.25,-0.25,82.78,21.34,44.46,4.78
Clint Capela,8100,HOU,C,@ MIL,,34.00,26.28,1,224,130,110.5,-1,77.28,15.62,38.66,4.77
Reggie Jackson,4500,DET,PG,@ DEN,,25.00,35.68,4,212.5,250,102.5,0.25,32.57,11.42,21.47,4.77
LeBron James,11000,LAL,SF,WAS,,33.00,29.85,12,236.5,-133,119.25,1.5,72.94,29.85,52.1,4.74
Danilo Gallinari,7600,LAC,SF,@ MIN,,31.00,31.92,22,230,-150,116.5,0.5,64.48,12.57,36.02,4.74
Shai Gilgeous-Alexander,5700,LAC,PG,@ MIN,,33.00,19.28,7,230,-150,116.5,0.5,37.77,18.75,26.98,4.73
Serge Ibaka,5000,TOR,PF,CHI,,22.00,33.07,24,219,-1200,116.5,116.5,42.87,6.65,23.67,4.73
Miles Bridges,5500,CHA,SF,SAS,,32.00,31.71,21,220.5,150,108.25,-0.25,36.40,15.11,26,4.73
Dwight Powell,6600,DAL,PF,SAC,,31.00,33.49,25,226,110,112,112,48.47,12.64,31.13,4.72
Jayson Tatum,6400,BOS,PF,@ CLE,,32.00,29.65,11,216.5,-225,111,111,44.06,11.74,30.18,4.72
Goran Dragic,5400,MIA,PG,ORL,,27.00,20.28,14,205,-167,104.25,-0.75,42.50,5.22,25.36,4.7
Dewayne Dedmon,6300,ATL,C,@ NOP,,27.00,33.18,21,242,-138,122.25,2.75,47.49,12.50,29.61,4.7
Andrew Wiggins,6600,MIN,SG,LAC,,35.00,24.36,11,230,130,113.5,-0.5,48.17,13.54,30.98,4.69
Danuel House Jr.,4000,HOU,SF,@ MIL,,27.00,34.65,1,224,130,110.5,-1,37.50,5.78,18.76,4.69
Justin Jackson,4300,DAL,SF,SAC,,28.00,21.37,13,226,110,112,112,40.34,5.77,20.18,4.69
Eric Bledsoe,7500,MIL,PG,HOU,,32.00,35.16,3,224,-150,113.5,-2,70.34,14.64,35.19,4.69
Tomas Satoransky,6900,WAS,PG,@ LAL,,36.00,42.49,29,236.5,115,117.25,1.5,63.45,10.79,32.39,4.69
Jordan Clarkson,5600,CLE,SG,BOS,,29.00,27.02,24,216.5,190,105.5,105.5,52.33,9.11,26.18,4.68
Nikola Jokic,10700,DEN,C,DET,,34.00,28.23,7,212.5,-300,110,0.75,71.12,30.13,50.05,4.68
Marc Gasol,6300,TOR,C,CHI,,25.00,27.84,6,219,-1200,116.5,116.5,48.22,15.05,29.51,4.68
Giannis Antetokounmpo,12400,MIL,SF,HOU,,34.00,29.96,15,224,-150,113.5,-2,81.33,33.69,58.09,4.68
Monte Morris,4200,DEN,SG,DET,,25.00,39.35,19,212.5,-300,110,0.75,27.45,16.45,19.61,4.67
James Harden,12000,HOU,SG,@ MIL,,36.00,34.65,1,224,130,110.5,-1,78.27,39.08,55.91,4.66
Jakob Poeltl,4900,SAS,C,@ CHA,,23.00,29.72,5,220.5,-175,112.25,0.75,35.14,9.34,22.79,4.65
Chris Paul,8300,HOU,PG,@ MIL,,33.00,34.65,1,224,130,110.5,-1,57.00,17.22,38.62,4.65
Luka Doncic,9500,DAL,SG,SAC,,31.00,24.28,10,226,110,112,112,61.63,34.86,44.02,4.63
Dirk Nowitzki,3600,DAL,PF,SAC,,20.00,33.49,25,226,110,112,112,30.20,6.06,16.65,4.63
Kenrich Williams,5000,NOP,SF,ATL,,29.00,31.53,30,242,120,119.75,-0.75,32.38,18.32,23.13,4.63
Brandon Knight,3800,CLE,PG,BOS,,24.00,36.52,9,216.5,190,105.5,105.5,35.12,4.23,17.57,4.62
Kevin Love,8300,CLE,PF,BOS,,30.00,30.99,14,216.5,190,105.5,105.5,57.94,17.28,38.32,4.62
Hassan Whiteside,5500,MIA,C,ORL,,19.00,33.68,25,205,-167,104.25,-0.75,50.79,5.08,25.41,4.62
Tyus Jones,6600,MIN,PG,LAC,,33.00,18.37,2,230,130,113.5,-0.5,50.15,11.35,30.43,4.61
Bradley Beal,10000,WAS,SG,@ LAL,,36.00,31.35,30,236.5,115,117.25,1.5,71.53,23.41,46,4.6
DeMar DeRozan,8700,SAS,SG,@ CHA,,35.00,30.10,28,220.5,-175,112.25,0.75,73.02,20.61,40.01,4.6
Aaron Gordon,7200,ORL,PF,@ MIA,,34.00,31.61,20,205,145,100.75,1.25,56.64,13.65,33.12,4.6
Marvin Williams,4500,CHA,PF,SAS,,25.00,31.71,21,220.5,150,108.25,-0.25,41.30,4.69,20.66,4.59
Devonte' Graham,3800,CHA,PG,SAS,,20.00,21.77,20,220.5,150,108.25,-0.25,24.37,14.61,17.41,4.58
Patty Mills,3800,SAS,PG,@ CHA,,21.00,20.02,12,220.5,-175,112.25,0.75,34.76,4.83,17.39,4.58
De'Aaron Fox,8800,SAC,PG,@ DAL,,34.00,42.22,28,226,-125,114,114,63.80,19.66,40.05,4.55
Ish Smith,4200,DET,PG,@ DEN,,24.00,20.63,17,212.5,250,102.5,0.25,35.70,5.73,19.11,4.55
Eric Gordon,5300,HOU,SG,@ MIL,,31.00,26.56,23,224,130,110.5,-1,40.10,8.63,24.04,4.54
Cedi Osman,5900,CLE,SF,BOS,,34.00,21.17,3,216.5,190,105.5,105.5,44.98,13.26,26.79,4.54
Robin Lopez,5000,CHI,C,@ TOR,,26.00,30.61,8,219,800,102.5,102.5,44.79,8.15,22.7,4.54
Kentavious Caldwell-Pope,5400,LAL,SG,WAS,,34.00,27.07,30,236.5,-133,119.25,1.5,48.26,7.34,24.46,4.53
Khris Middleton,7600,MIL,SG,HOU,,33.00,24.04,8,224,-150,113.5,-2,48.80,11.89,34.46,4.53
Collin Sexton,6000,CLE,PG,BOS,,34.00,36.52,9,216.5,190,105.5,105.5,38.00,21.49,27.14,4.52
Pascal Siakam,8100,TOR,PF,CHI,,32.00,27.84,6,219,-1200,116.5,116.5,55.74,16.48,36.55,4.51
Garrett Temple,3500,LAC,SG,@ MIN,,27.00,26.46,29,230,-150,116.5,0.5,31.40,3.93,15.71,4.49
Marvin Bagley III,7700,SAC,PF,@ DAL,,31.00,28.90,7,226,-125,114,114,48.40,26.93,34.57,4.49
Luke Kennard,4500,DET,SG,@ DEN,,27.00,20.90,10,212.5,250,102.5,0.25,37.62,6.50,20.13,4.47
Timothe Luwawu-Cabarrot,3500,CHI,SG,@ TOR,,24.00,25.38,16,219,800,102.5,102.5,31.26,4.35,15.64,4.47
Pat Connaughton,4800,MIL,SG,HOU,,28.00,22.22,18,224,-150,113.5,-2,42.82,5.95,21.42,4.46
D.J. Wilson,3600,MIL,PF,HOU,,17.00,29.96,15,224,-150,113.5,-2,32.04,3.85,16.03,4.45
Langston Galloway,3500,DET,SG,@ DEN,,24.00,20.90,10,212.5,250,102.5,0.25,31.04,3.88,15.53,4.44
Jamal Murray,7000,DEN,PG,DET,,32.00,39.35,19,212.5,-300,110,0.75,47.49,11.04,31.1,4.44
JaMychal Green,3500,LAC,PF,@ MIN,,16.00,32.89,22,230,-150,116.5,0.5,31.00,3.27,15.51,4.43
Davis Bertans,3600,SAS,SF,@ CHA,,22.00,34.73,29,220.5,-175,112.25,0.75,31.90,4.20,15.96,4.43
Trevor Ariza,4800,WAS,SF,@ LAL,,26.00,25.91,19,236.5,115,117.25,1.5,42.40,4.41,21.21,4.42
Montrezl Harrell,8000,LAC,PF,@ MIN,,28.00,32.89,22,230,-150,116.5,0.5,58.06,4.17,35.34,4.42
Nikola Vucevic,9900,ORL,C,@ MIA,,34.00,29.49,11,205,145,100.75,1.25,65.33,15.74,43.73,4.42
Al Horford,7100,BOS,C,@ CLE,,29.00,27.05,3,216.5,-225,111,111,50.46,15.93,31.36,4.42
Sterling Brown,3500,MIL,SG,HOU,,20.00,22.22,18,224,-150,113.5,-2,30.76,4.52,15.39,4.4
LaMarcus Aldridge,9200,SAS,PF,@ CHA,,35.00,34.73,29,220.5,-175,112.25,0.75,59.43,21.37,40.32,4.38
Blake Griffin,8600,DET,PF,@ DEN,,34.00,29.13,10,212.5,250,102.5,0.25,69.67,21.11,37.56,4.37
Aron Baynes,3600,BOS,C,@ CLE,,17.00,33.63,24,216.5,-225,111,111,31.40,3.14,15.71,4.36
Andre Drummond,10200,DET,C,@ DEN,,35.00,31.17,10,212.5,250,102.5,0.25,62.24,23.03,44.46,4.36
Kawhi Leonard,10400,TOR,SF,CHI,,32.00,22.78,4,219,-1200,116.5,116.5,68.48,20.22,45.23,4.35
Josh Okogie,5100,MIN,SG,LAC,,31.00,20.64,7,230,130,113.5,-0.5,30.83,17.44,22.02,4.32
Tristan Thompson,4100,CLE,C,BOS,,18.00,31.66,15,216.5,190,105.5,105.5,35.36,3.04,17.69,4.31
Terrence Ross,5600,ORL,SG,@ MIA,,27.00,22.90,22,205,145,100.75,1.25,48.26,5.00,24.14,4.31
Brook Lopez,6700,MIL,C,HOU,,32.00,32.46,20,224,-150,113.5,-2,54.47,11.47,28.67,4.28
Alex Caruso,4200,LAL,PG,WAS,,22.00,39.10,17,236.5,-133,119.25,1.5,27.89,7.46,17.97,4.28
Ivica Zubac,5000,LAC,C,@ MIN,,20.00,30.20,7,230,-150,116.5,0.5,39.91,10.66,21.33,4.27
Bobby Portis,6500,WAS,PF,@ LAL,,26.00,32.32,17,236.5,115,117.25,1.5,45.95,9.69,27.68,4.26
Danny Green,4500,TOR,SG,CHI,,26.00,27.58,27,219,-1200,116.5,116.5,30.05,6.61,18.89,4.2
P.J. Tucker,4500,HOU,PF,@ MIL,,34.00,28.33,29,224,130,110.5,-1,29.97,5.77,18.85,4.19
Bam Adebayo,6800,MIA,PF,ORL,,28.00,33.68,25,205,-167,104.25,-0.75,48.50,8.60,28.48,4.19
Jabari Parker,6500,WAS,SF,@ LAL,,26.00,27.57,4,236.5,115,117.25,1.5,50.74,5.02,27.12,4.17
Kent Bazemore,3700,ATL,SG,@ NOP,,16.00,30.12,29,242,-138,122.25,2.75,25.76,5.53,15.4,4.16
Kyle Lowry,7600,TOR,PG,CHI,,29.00,41.19,24,219,-1200,116.5,116.5,54.37,15.29,31.34,4.12
Larry Nance Jr.,6900,CLE,PF,BOS,,29.00,30.99,14,216.5,190,105.5,105.5,52.48,9.20,28.14,4.08
David Nwaba,3700,CLE,SG,BOS,,20.00,21.17,3,216.5,190,105.5,105.5,30.08,3.22,15.05,4.07
Wayne Ellington,4100,DET,SG,@ DEN,,26.00,25.28,15,212.5,250,102.5,0.25,30.67,5.39,16.63,4.06
Evan Fournier,6000,ORL,SG,@ MIA,,32.00,22.90,22,205,145,100.75,1.25,37.91,8.70,24.24,4.04
Michael Carter-Williams,3500,ORL,PG,@ MIA,,16.00,36.39,8,205,145,100.75,1.25,28.27,5.12,14.14,4.04
D.J. Augustin,6200,ORL,PG,@ MIA,,31.00,20.33,15,205,145,100.75,1.25,44.64,11.83,24.95,4.02
Wes Iwundu,3700,ORL,SF,@ MIA,,23.00,26.61,24,205,145,100.75,1.25,29.61,3.87,14.81,4
Willy Hernangomez,4200,CHA,C,SAS,,15.00,33.51,23,220.5,150,108.25,-0.25,33.26,4.03,16.64,3.96
Jonathan Isaac,5900,ORL,SF,@ MIA,,28.00,31.61,20,205,145,100.75,1.25,41.90,7.01,23.06,3.91
Cristiano Felicio,3600,CHI,C,@ TOR,,17.00,30.61,8,219,800,102.5,102.5,25.93,2.11,14.06,3.91
Torrey Craig,3600,DEN,SG,DET,,22.00,24.74,9,212.5,-300,110,0.75,27.85,3.16,13.93,3.87
George Hill,3600,MIL,PG,HOU,,20.00,22.31,22,224,-150,113.5,-2,26.81,3.69,13.87,3.85
Willie Cauley-Stein,6500,SAC,C,@ DAL,,23.00,31.42,13,226,-125,114,114,36.56,12.83,24.97,3.84
Vince Carter,4100,ATL,SF,@ NOP,,20.00,21.20,12,242,-138,122.25,2.75,31.18,3.90,15.6,3.8
Trey Burke,3500,DAL,PG,SAC,,14.00,39.11,18,226,110,112,112,22.47,3.79,13.25,3.79
Malik Monk,3500,CHA,SG,SAS,,15.00,40.40,22,220.5,150,108.25,-0.25,25.81,3.73,13.27,3.79
Khem Birch,3600,ORL,PF,@ MIA,,15.00,26.56,2,205,145,100.75,1.25,21.47,3.94,13.63,3.79
Brandon Sampson,3500,CHI,SG,@ TOR,,19.00,22.18,17,219,800,102.5,102.5,18.51,10.47,13.22,3.78
Thon Maker,3700,DET,C,@ DEN,,17.00,31.17,10,212.5,250,102.5,0.25,27.95,3.50,13.98,3.78
Frank Kaminsky,4700,CHA,PF,SAS,,19.00,23.81,1,220.5,150,108.25,-0.25,35.22,3.82,17.62,3.75
Stanley Johnson,4000,NOP,SF,ATL,,18.00,31.53,30,242,120,119.75,-0.75,28.89,3.31,14.93,3.73
Jeff Green,4400,WAS,SF,@ LAL,,20.00,27.57,4,236.5,115,117.25,1.5,32.02,4.00,16.02,3.64
Anthony Tolliver,3500,MIN,PF,LAC,,19.00,30.90,18,230,130,113.5,-0.5,22.88,3.97,12.64,3.61
Bismack Biyombo,3500,CHA,C,SAS,,13.00,33.51,23,220.5,150,108.25,-0.25,21.22,3.72,12.41,3.55
Devin Harris,3500,DAL,PG,SAC,,16.00,39.11,18,226,110,112,112,24.56,2.94,12.34,3.53
Keita Bates-Diop,3600,MIN,SF,LAC,,18.00,30.90,18,230,130,113.5,-0.5,17.74,9.58,12.67,3.52
DeAndre Bembry,3800,ATL,SF,@ NOP,,15.00,24.87,11,242,-138,122.25,2.75,22.06,3.45,13.18,3.47
Moritz Wagner,3500,LAL,C,WAS,,14.00,32.33,18,236.5,-133,119.25,1.5,16.80,10.07,12,3.43
Jaylen Adams,3500,ATL,SG,@ NOP,,15.00,38.67,14,242,-138,122.25,2.75,16.59,9.23,11.85,3.39
Nene Hilario,3500,HOU,C,@ MIL,,12.00,26.28,1,224,130,110.5,-1,22.44,3.38,11.81,3.37
Jerryd Bayless,3500,MIN,PG,LAC,,17.00,24.36,11,230,130,113.5,-0.5,23.17,3.41,11.59,3.31
Salah Mejri,3600,DAL,C,SAC,,10.00,31.80,16,226,110,112,112,23.07,3.42,11.54,3.21
James Johnson,5000,MIA,PF,ORL,,19.00,28.96,8,205,-167,104.25,-0.75,31.25,7.88,15.76,3.15
Austin Rivers,3500,HOU,SG,@ MIL,,18.00,22.10,21,224,130,110.5,-1,21.69,2.55,10.85,3.1
Brad Wanamaker,3500,BOS,PG,@ CLE,,12.00,24.02,28,216.5,-225,111,111,14.50,8.21,10.36,2.96
Bruce Brown,3500,DET,SG,@ DEN,,18.00,20.90,10,212.5,250,102.5,0.25,14.21,7.05,10.15,2.9
Ryan Broekhoff,3500,DAL,PF,SAC,,14.00,21.37,13,226,110,112,112,14.22,7.68,10.16,2.9
Dorian Finney-Smith,3700,DAL,SF,SAC,,15.00,25.82,18,226,110,112,112,20.75,4.10,10.65,2.88
Yogi Ferrell,3500,SAC,PG,@ DAL,,13.00,42.22,28,226,-125,114,114,19.75,3.08,10.01,2.86
OG Anunoby,3800,TOR,SF,CHI,,15.00,27.58,27,219,-1200,116.5,116.5,19.91,2.42,10.84,2.85
Zaza Pachulia,3500,DET,C,@ DEN,,10.00,31.17,10,212.5,250,102.5,0.25,17.36,3.14,9.69,2.77
Iman Shumpert,3600,HOU,SG,@ MIL,,15.00,22.02,16,224,130,110.5,-1,19.89,3.10,9.95,2.76
Kosta Koufos,3500,SAC,C,@ DAL,,10.00,31.42,13,226,-125,114,114,18.65,2.07,9.33,2.67
Juancho Hernangomez,3500,DEN,SF,DET,,12.00,27.40,3,212.5,-300,110,0.75,18.13,1.81,9.07,2.59
Nik Stauskas,3500,CLE,SG,BOS,,15.00,19.62,3,216.5,190,105.5,105.5,15.93,3.44,8.6,2.46
Tony Parker,3500,CHA,PG,SAS,,9.00,21.77,20,220.5,150,108.25,-0.25,15.20,2.23,8.56,2.45
Norman Powell,3900,TOR,SF,CHI,,12.00,24.20,27,219,-1200,116.5,116.5,18.71,2.39,9.36,2.4
Ian Clark,3500,NOP,SG,ATL,,12.00,21.04,11,242,120,119.75,-0.75,16.17,2.11,8.09,2.31
Chasson Randle,3500,WAS,SG,@ LAL,,10.00,42.49,29,236.5,115,117.25,1.5,15.23,1.83,7.62,2.18
Sindarius Thornwell,3500,LAC,SG,@ MIN,,12.00,24.58,8,230,-150,116.5,0.5,15.21,1.46,7.61,2.17
Wilson Chandler,3500,LAC,SF,@ MIN,,10.00,24.58,8,230,-150,116.5,0.5,14.95,1.80,7.48,2.14
Patrick McCaw,3500,TOR,SG,CHI,,10.00,24.20,27,219,-1200,116.5,116.5,14.61,2.15,7.31,2.09
Corey Brewer,3500,SAC,SF,@ DAL,,11.00,20.58,6,226,-125,114,114,14.59,2.78,7.3,2.09
Cameron Reynolds,3500,MIN,SG,LAC,,10.00,20.64,7,230,130,113.5,-0.5,9.90,5.34,7.07,2.02
Johnathan Williams,3500,LAL,PF,WAS,,12.00,29.85,12,236.5,-133,119.25,1.5,9.88,5.92,7.06,2.02
Jeremy Lin,3700,TOR,PG,CHI,,8.00,41.19,24,219,-1200,116.5,116.5,13.19,2.01,7.04,1.9
Dairis Bertans,3500,NOP,SG,ATL,,10.00, , ,242,120,119.75,-0.75,9.27,5.00,6.62,1.89
Marquese Chriss,3500,CLE,PF,BOS,,7.00,30.99,14,216.5,190,105.5,105.5,12.44,1.51,6.36,1.82
Justin Anderson,3500,ATL,SG,@ NOP,,6.00,24.87,11,242,-138,122.25,2.75,8.59,1.25,4.45,1.27
Christian Wood,3500,NOP,PF,ATL,,4.00,34.10,27,242,120,119.75,-0.75,5.50,0.66,2.75,0.79
Courtney Lee,3500,DAL,SG,SAC,,3.00,21.37,13,226,110,112,112,3.84,0.34,1.92,0.55
Semi Ojeleye,3500,BOS,SF,@ CLE,,2.00,26.09,20,216.5,-225,111,111,2.46,0.36,1.23,0.35
